bin,binSize,median,article
0,7,660,Robson_Green
1,7,887,Robson_Green
2,7,711,Robson_Green
3,7,767,Robson_Green
4,7,962,Robson_Green
5,7,776,Robson_Green
6,7,817,Robson_Green
7,7,837,Robson_Green
8,7,863,Robson_Green
9,7,803,Robson_Green
10,7,735,Robson_Green
11,7,815,Robson_Green
12,7,685,Robson_Green
13,7,683,Robson_Green
14,7,713,Robson_Green
15,7,596,Robson_Green
16,7,553,Robson_Green
17,7,539,Robson_Green
18,7,601,Robson_Green
19,7,551,Robson_Green
20,7,543,Robson_Green
21,7,517,Robson_Green
22,7,586,Robson_Green
23,7,570,Robson_Green
24,7,598,Robson_Green
25,7,645,Robson_Green
26,7,809,Robson_Green
27,7,590,Robson_Green
28,7,601,Robson_Green
29,7,569,Robson_Green
30,7,596,Robson_Green
31,7,630,Robson_Green
32,7,649,Robson_Green
33,7,573,Robson_Green
34,7,730,Robson_Green
35,7,1732,Robson_Green
36,7,1419,Robson_Green
37,7,1369,Robson_Green
38,7,1566,Robson_Green
39,7,2018,Robson_Green
40,7,2395,Robson_Green
41,7,1765,Robson_Green
42,7,3073,Robson_Green
43,7,1668,Robson_Green
44,7,1329,Robson_Green
45,7,787,Robson_Green
46,7,668,Robson_Green
47,7,674,Robson_Green
48,7,746,Robson_Green
49,7,672,Robson_Green
50,7,615,Robson_Green
51,7,663,Robson_Green
52,7,657,Robson_Green
53,7,607,Robson_Green
54,7,573,Robson_Green
55,7,607,Robson_Green
56,7,731,Robson_Green
57,7,534,Robson_Green
58,7,493,Robson_Green
59,7,614,Robson_Green
60,7,723,Robson_Green
61,7,650,Robson_Green
62,7,672,Robson_Green
63,7,591,Robson_Green
64,7,563,Robson_Green
65,7,516,Robson_Green
66,7,491,Robson_Green
67,7,544,Robson_Green
68,7,479,Robson_Green
69,7,459,Robson_Green
70,7,416,Robson_Green
71,7,418,Robson_Green
72,7,437,Robson_Green
73,7,481,Robson_Green
74,7,492,Robson_Green
75,7,456,Robson_Green
76,7,490,Robson_Green
77,7,1014,Robson_Green
78,7,963,Robson_Green
79,7,1972,Robson_Green
80,7,937,Robson_Green
81,7,1005,Robson_Green
82,7,875,Robson_Green
83,7,1539,Robson_Green
84,7,1338,Robson_Green
85,7,1387,Robson_Green
86,7,1209,Robson_Green
87,7,795,Robson_Green
88,7,597,Robson_Green
89,7,565,Robson_Green
90,7,530,Robson_Green
91,7,527,Robson_Green
92,7,548,Robson_Green
93,7,625,Robson_Green
94,7,1160,Robson_Green
95,7,1204,Robson_Green
96,7,1236,Robson_Green
97,7,1196,Robson_Green
98,7,999,Robson_Green
99,7,772,Robson_Green
100,7,761,Robson_Green
101,7,674,Robson_Green
102,7,765,Robson_Green
103,7,1015,Robson_Green
104,7,904,Robson_Green
105,7,895,Robson_Green
106,7,959,Robson_Green
107,7,1114,Robson_Green
108,7,1087,Robson_Green
109,7,1014,Robson_Green
110,7,953,Robson_Green
111,7,732,Robson_Green
112,7,697,Robson_Green
113,7,1056,Robson_Green
114,7,622,Robson_Green
115,7,834,Robson_Green
116,7,682,Robson_Green
117,7,671,Robson_Green
118,7,620,Robson_Green
119,7,636,Robson_Green
120,7,628,Robson_Green
121,7,485,Robson_Green
122,7,469,Robson_Green
123,7,482,Robson_Green
124,7,408,Robson_Green
125,7,459,Robson_Green
126,7,432,Robson_Green
127,7,440,Robson_Green
128,7,393,Robson_Green
129,7,532,Robson_Green
130,7,620,Robson_Green
131,7,706,Robson_Green
132,7,597,Robson_Green
133,7,535,Robson_Green
134,7,522,Robson_Green
135,7,555,Robson_Green
136,7,573,Robson_Green
137,7,544,Robson_Green
138,7,565,Robson_Green
139,7,510,Robson_Green
140,7,553,Robson_Green
141,7,526,Robson_Green
142,7,524,Robson_Green
143,7,711,Robson_Green
144,7,675,Robson_Green
145,7,839,Robson_Green
146,7,589,Robson_Green
147,7,556,Robson_Green
148,7,507,Robson_Green
149,7,446,Robson_Green
150,7,462,Robson_Green
151,7,547,Robson_Green
152,7,605,Robson_Green
153,7,588,Robson_Green
154,7,461,Robson_Green
155,7,480,Robson_Green
156,7,628,Robson_Green
157,7,638,Robson_Green
158,7,669,Robson_Green
159,7,810,Robson_Green
160,7,1179,Robson_Green
161,7,1096,Robson_Green
162,7,1266,Robson_Green
163,7,964,Robson_Green
164,7,1015,Robson_Green
165,7,1058,Robson_Green
166,7,707,Robson_Green
167,7,521.5,Robson_Green
