bin,binSize,median,article
0,7,143,Bode_Miller
1,7,135,Bode_Miller
2,7,167,Bode_Miller
3,7,172,Bode_Miller
4,7,144,Bode_Miller
5,7,157,Bode_Miller
6,7,192,Bode_Miller
7,7,157,Bode_Miller
8,7,144,Bode_Miller
9,7,147,Bode_Miller
10,7,143,Bode_Miller
11,7,130,Bode_Miller
12,7,141,Bode_Miller
13,7,154,Bode_Miller
14,7,182,Bode_Miller
15,7,188,Bode_Miller
16,7,232,Bode_Miller
17,7,212,Bode_Miller
18,7,180,Bode_Miller
19,7,169,Bode_Miller
20,7,187,Bode_Miller
21,7,335,Bode_Miller
22,7,457,Bode_Miller
23,7,284,Bode_Miller
24,7,314,Bode_Miller
25,7,285,Bode_Miller
26,7,328,Bode_Miller
27,7,974,Bode_Miller
28,7,623,Bode_Miller
29,7,721,Bode_Miller
30,7,480,Bode_Miller
31,7,333,Bode_Miller
32,7,345,Bode_Miller
33,7,372,Bode_Miller
34,7,307,Bode_Miller
35,7,330,Bode_Miller
36,7,243,Bode_Miller
37,7,288,Bode_Miller
38,7,240,Bode_Miller
39,7,172,Bode_Miller
40,7,170,Bode_Miller
41,7,143,Bode_Miller
42,7,130,Bode_Miller
43,7,129,Bode_Miller
44,7,151,Bode_Miller
45,7,146,Bode_Miller
46,7,143,Bode_Miller
47,7,132,Bode_Miller
48,7,151,Bode_Miller
49,7,145,Bode_Miller
50,7,127,Bode_Miller
51,7,129,Bode_Miller
52,7,159,Bode_Miller
53,7,148,Bode_Miller
54,7,151,Bode_Miller
55,7,150,Bode_Miller
56,7,150,Bode_Miller
57,7,487,Bode_Miller
58,7,435,Bode_Miller
59,7,359,Bode_Miller
60,7,178,Bode_Miller
61,7,163,Bode_Miller
62,7,156,Bode_Miller
63,7,231,Bode_Miller
64,7,155,Bode_Miller
65,7,134,Bode_Miller
66,7,144,Bode_Miller
67,7,152,Bode_Miller
68,7,188,Bode_Miller
69,7,139,Bode_Miller
70,7,172,Bode_Miller
71,7,243,Bode_Miller
72,7,168,Bode_Miller
73,7,221,Bode_Miller
74,7,275,Bode_Miller
75,7,235,Bode_Miller
76,7,319,Bode_Miller
77,7,306,Bode_Miller
78,7,379,Bode_Miller
79,7,521,Bode_Miller
80,7,425,Bode_Miller
81,7,477,Bode_Miller
82,7,425,Bode_Miller
83,7,368,Bode_Miller
84,7,717,Bode_Miller
85,7,514,Bode_Miller
86,7,400,Bode_Miller
87,7,295,Bode_Miller
88,7,244,Bode_Miller
89,7,401,Bode_Miller
90,7,239,Bode_Miller
91,7,163,Bode_Miller
92,7,145,Bode_Miller
93,7,144,Bode_Miller
94,7,149,Bode_Miller
95,7,126,Bode_Miller
96,7,220,Bode_Miller
97,7,116,Bode_Miller
98,7,125,Bode_Miller
99,7,141,Bode_Miller
100,7,127,Bode_Miller
101,7,103,Bode_Miller
102,7,109,Bode_Miller
103,7,116,Bode_Miller
104,7,119,Bode_Miller
105,7,111,Bode_Miller
106,7,127,Bode_Miller
107,7,118,Bode_Miller
108,7,113,Bode_Miller
109,7,112,Bode_Miller
110,7,117,Bode_Miller
111,7,133,Bode_Miller
112,7,120,Bode_Miller
113,7,123,Bode_Miller
114,7,114,Bode_Miller
115,7,118,Bode_Miller
116,7,147,Bode_Miller
117,7,138,Bode_Miller
118,7,125,Bode_Miller
119,7,212,Bode_Miller
120,7,190,Bode_Miller
121,7,530,Bode_Miller
122,7,488,Bode_Miller
123,7,284,Bode_Miller
124,7,327,Bode_Miller
125,7,302,Bode_Miller
126,7,432,Bode_Miller
127,7,447,Bode_Miller
128,7,331,Bode_Miller
129,7,364,Bode_Miller
130,7,512,Bode_Miller
131,7,803,Bode_Miller
132,7,843,Bode_Miller
133,7,772,Bode_Miller
134,7,752,Bode_Miller
135,7,737,Bode_Miller
136,7,9065,Bode_Miller
137,7,28538,Bode_Miller
138,7,5343,Bode_Miller
139,7,552,Bode_Miller
140,7,337,Bode_Miller
141,7,291,Bode_Miller
142,7,262,Bode_Miller
143,7,183,Bode_Miller
144,7,147,Bode_Miller
145,7,171,Bode_Miller
146,7,125,Bode_Miller
147,7,125,Bode_Miller
148,7,154,Bode_Miller
149,7,118,Bode_Miller
150,7,125,Bode_Miller
151,7,111,Bode_Miller
152,7,120,Bode_Miller
153,7,577,Bode_Miller
154,7,3072,Bode_Miller
155,7,869,Bode_Miller
156,7,379,Bode_Miller
157,7,332,Bode_Miller
158,7,342,Bode_Miller
159,7,565,Bode_Miller
160,7,3740,Bode_Miller
161,7,1197,Bode_Miller
162,7,504,Bode_Miller
163,7,1928,Bode_Miller
164,7,455,Bode_Miller
165,7,272,Bode_Miller
166,7,353,Bode_Miller
167,7,197,Bode_Miller
