bin,binSize,median,article,timestamp
0,7,0,"Prince_Harry,_Duke_of_Sussex",20171201
1,7,0,"Prince_Harry,_Duke_of_Sussex",20171201
2,7,1,"Prince_Harry,_Duke_of_Sussex",20171201
3,7,0,"Prince_Harry,_Duke_of_Sussex",20171201
4,7,0,"Prince_Harry,_Duke_of_Sussex",20171201
5,7,13,"Prince_Harry,_Duke_of_Sussex",20171201
6,7,14,"Prince_Harry,_Duke_of_Sussex",20171201
7,7,6,"Prince_Harry,_Duke_of_Sussex",20171201
8,7,4,"Prince_Harry,_Duke_of_Sussex",20171201
9,7,2,"Prince_Harry,_Duke_of_Sussex",20171201
10,7,3,"Prince_Harry,_Duke_of_Sussex",20171201
11,7,1,"Prince_Harry,_Duke_of_Sussex",20171201
12,7,2,"Prince_Harry,_Duke_of_Sussex",20171201
13,7,4,"Prince_Harry,_Duke_of_Sussex",20171201
14,7,4,"Prince_Harry,_Duke_of_Sussex",20171201
15,7,3,"Prince_Harry,_Duke_of_Sussex",20171201
16,7,3,"Prince_Harry,_Duke_of_Sussex",20171201
17,7,4,"Prince_Harry,_Duke_of_Sussex",20171201
18,7,5,"Prince_Harry,_Duke_of_Sussex",20171201
19,7,3,"Prince_Harry,_Duke_of_Sussex",20171201
20,7,15,"Prince_Harry,_Duke_of_Sussex",20171201
21,7,7,"Prince_Harry,_Duke_of_Sussex",20171201
22,7,8,"Prince_Harry,_Duke_of_Sussex",20171201
23,7,24,"Prince_Harry,_Duke_of_Sussex",20171201
24,7,355289,"Prince_Harry,_Duke_of_Sussex",20171201
25,7,24890,"Prince_Harry,_Duke_of_Sussex",20171201
26,7,4647,"Prince_Harry,_Duke_of_Sussex",20171201
27,7,3247,"Prince_Harry,_Duke_of_Sussex",20171201
28,7,3527,"Prince_Harry,_Duke_of_Sussex",20171201
29,7,3534,"Prince_Harry,_Duke_of_Sussex",20171201
30,7,6871,"Prince_Harry,_Duke_of_Sussex",20171201
31,7,9099,"Prince_Harry,_Duke_of_Sussex",20171201
32,7,9246,"Prince_Harry,_Duke_of_Sussex",20171201
33,7,7627,"Prince_Harry,_Duke_of_Sussex",20171201
34,7,7795,"Prince_Harry,_Duke_of_Sussex",20171201
35,7,8499,"Prince_Harry,_Duke_of_Sussex",20171201
36,7,5953,"Prince_Harry,_Duke_of_Sussex",20171201
37,7,5667,"Prince_Harry,_Duke_of_Sussex",20171201
38,7,7471,"Prince_Harry,_Duke_of_Sussex",20171201
39,7,6075,"Prince_Harry,_Duke_of_Sussex",20171201
40,7,5455.5,"Prince_Harry,_Duke_of_Sussex",20171201
