bin,binSize,median,article
0,7,12,Liv_Morgan
1,7,10,Liv_Morgan
2,7,89,Liv_Morgan
3,7,33,Liv_Morgan
4,7,18,Liv_Morgan
5,7,45,Liv_Morgan
6,7,35,Liv_Morgan
7,7,112,Liv_Morgan
8,7,124,Liv_Morgan
9,7,113,Liv_Morgan
10,7,286,Liv_Morgan
11,7,327,Liv_Morgan
12,7,460,Liv_Morgan
13,7,1046,Liv_Morgan
14,7,768,Liv_Morgan
15,7,558,Liv_Morgan
16,7,450,Liv_Morgan
17,7,417,Liv_Morgan
18,7,398,Liv_Morgan
19,7,491,Liv_Morgan
20,7,446,Liv_Morgan
21,7,512,Liv_Morgan
22,7,379,Liv_Morgan
23,7,718,Liv_Morgan
24,7,484,Liv_Morgan
25,7,374,Liv_Morgan
26,7,386,Liv_Morgan
27,7,649,Liv_Morgan
28,7,915,Liv_Morgan
29,7,917,Liv_Morgan
30,7,694,Liv_Morgan
31,7,1084,Liv_Morgan
32,7,887,Liv_Morgan
33,7,768,Liv_Morgan
34,7,681,Liv_Morgan
35,7,771,Liv_Morgan
36,7,593,Liv_Morgan
37,7,735,Liv_Morgan
38,7,600,Liv_Morgan
39,7,958,Liv_Morgan
40,7,621,Liv_Morgan
41,7,539,Liv_Morgan
42,7,493,Liv_Morgan
43,7,571,Liv_Morgan
44,7,867,Liv_Morgan
45,7,906,Liv_Morgan
46,7,584,Liv_Morgan
47,7,714,Liv_Morgan
48,7,582,Liv_Morgan
49,7,772,Liv_Morgan
50,7,1671,Liv_Morgan
51,7,1388,Liv_Morgan
52,7,1369,Liv_Morgan
53,7,611,Liv_Morgan
54,7,912,Liv_Morgan
55,7,720,Liv_Morgan
56,7,809,Liv_Morgan
57,7,751,Liv_Morgan
58,7,916,Liv_Morgan
59,7,552,Liv_Morgan
60,7,572,Liv_Morgan
61,7,523,Liv_Morgan
62,7,416,Liv_Morgan
63,7,569,Liv_Morgan
64,7,877,Liv_Morgan
65,7,717,Liv_Morgan
66,7,709,Liv_Morgan
67,7,551,Liv_Morgan
68,7,822,Liv_Morgan
69,7,441,Liv_Morgan
70,7,518,Liv_Morgan
71,7,495,Liv_Morgan
72,7,490,Liv_Morgan
73,7,564,Liv_Morgan
74,7,482,Liv_Morgan
75,7,566,Liv_Morgan
76,7,566,Liv_Morgan
77,7,409,Liv_Morgan
78,7,520,Liv_Morgan
79,7,449,Liv_Morgan
80,7,437,Liv_Morgan
81,7,477,Liv_Morgan
82,7,482,Liv_Morgan
83,7,645,Liv_Morgan
84,7,719,Liv_Morgan
85,7,479,Liv_Morgan
86,7,604,Liv_Morgan
87,7,1194,Liv_Morgan
88,7,567,Liv_Morgan
89,7,932,Liv_Morgan
90,7,687,Liv_Morgan
91,7,759,Liv_Morgan
92,7,639,Liv_Morgan
93,7,628,Liv_Morgan
94,7,543,Liv_Morgan
95,7,624,Liv_Morgan
96,7,504,Liv_Morgan
97,7,3615,Liv_Morgan
98,7,3296,Liv_Morgan
99,7,1961,Liv_Morgan
100,7,1588,Liv_Morgan
101,7,1710,Liv_Morgan
102,7,1434,Liv_Morgan
103,7,1776,Liv_Morgan
104,7,1549,Liv_Morgan
105,7,1658,Liv_Morgan
106,7,2210,Liv_Morgan
107,7,2012,Liv_Morgan
108,7,1664,Liv_Morgan
109,7,1280,Liv_Morgan
110,7,1441,Liv_Morgan
111,7,1910,Liv_Morgan
112,7,1716,Liv_Morgan
113,7,978,Liv_Morgan
114,7,1043,Liv_Morgan
115,7,977,Liv_Morgan
116,7,1242,Liv_Morgan
117,7,1752,Liv_Morgan
118,7,1452,Liv_Morgan
119,7,1291,Liv_Morgan
120,7,1691,Liv_Morgan
121,7,1371,Liv_Morgan
122,7,1012,Liv_Morgan
123,7,856,Liv_Morgan
124,7,958,Liv_Morgan
125,7,1178,Liv_Morgan
126,7,1048,Liv_Morgan
127,7,974,Liv_Morgan
128,7,1148,Liv_Morgan
129,7,905,Liv_Morgan
130,7,788,Liv_Morgan
131,7,786,Liv_Morgan
132,7,654,Liv_Morgan
133,7,866,Liv_Morgan
134,7,855,Liv_Morgan
135,7,733,Liv_Morgan
136,7,743,Liv_Morgan
137,7,745,Liv_Morgan
138,7,773,Liv_Morgan
139,7,912,Liv_Morgan
