bin,binSize,median,article,timestamp
0,7,500,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
1,7,807,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
2,7,474,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
3,7,434,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
4,7,342,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
5,7,376,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
6,7,377,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
7,7,344,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
8,7,346,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
9,7,312,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
10,7,393,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
11,7,538,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
12,7,504,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
13,7,431,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
14,7,452,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
15,7,379,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
16,7,415,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
17,7,429,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
18,7,408,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
19,7,369,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
20,7,356,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
21,7,318,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
22,7,355,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
23,7,370,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
24,7,388,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
25,7,397,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
26,7,462,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
27,7,514,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
28,7,472,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
29,7,572,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
30,7,459,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
31,7,524,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
32,7,550,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
33,7,1138,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
34,7,660,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
35,7,552,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
36,7,453,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
37,7,433,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
38,7,396,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
39,7,452,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
40,7,493,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
41,7,450,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
42,7,1020,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
43,7,442,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
44,7,451,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
45,7,626,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
46,7,516,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
47,7,450,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
48,7,502,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
49,7,424,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
50,7,395,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
51,7,416,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
52,7,386,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
53,7,458,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
54,7,463,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
55,7,490,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
56,7,452,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
57,7,427,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
58,7,422,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
59,7,400,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
60,7,385,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
61,7,452,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
62,7,596,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
63,7,571,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
64,7,501,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
65,7,545,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
66,7,477,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
67,7,470,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
68,7,436,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
69,7,474,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
70,7,635,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
71,7,525,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
72,7,567,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
73,7,519,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
74,7,449,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
75,7,577,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
76,7,484,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
77,7,647,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
78,7,708,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
79,7,509,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
80,7,508,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
81,7,553,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
82,7,685,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
83,7,3074,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
84,7,1642,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
85,7,679,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
86,7,688,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
87,7,756,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
88,7,609,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
89,7,458,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
90,7,462,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
91,7,401,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
92,7,390,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
93,7,375,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
94,7,532,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
95,7,431,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
96,7,435,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
97,7,480,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
98,7,409,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
99,7,481,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
100,7,449,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
101,7,398,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
102,7,448,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
103,7,4547,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
104,7,3451,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
105,7,1840,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
106,7,1943,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
107,7,1545,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
108,7,1764,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
109,7,1019,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
110,7,908,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
111,7,735,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
112,7,891,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
113,7,932,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
114,7,1000,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
115,7,1046,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
116,7,1064,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
117,7,1074,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
118,7,889,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
119,7,914,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
120,7,898,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
121,7,1140,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
122,7,931,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
123,7,813,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
124,7,814,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
125,7,822,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
126,7,658,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
127,7,705,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
128,7,817,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
129,7,1015,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
130,7,1024,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
131,7,657,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
132,7,635,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
133,7,616,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
134,7,619,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
135,7,583,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
136,7,661,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
137,7,694,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
138,7,760,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
139,7,741,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
140,7,676,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
141,7,699,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
142,7,760,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
143,7,721,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
144,7,628,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
145,7,619,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
146,7,661,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
147,7,769,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
148,7,793,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
149,7,743,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
150,7,640,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
151,7,590,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
152,7,611,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
153,7,602,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
154,7,587,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
155,7,561,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
156,7,644,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
157,7,748,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
158,7,664,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
159,7,712,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
160,7,634,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
161,7,542,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
162,7,804,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
163,7,870,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
164,7,728,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
165,7,654,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
166,7,529,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
167,7,649.5,"Nicole,_Erica_and_Jaclyn_Dahm",20150701
