bin,binSize,median,article,timestamp
0,7,755,Jello_Biafra,20150701
1,7,860,Jello_Biafra,20150701
2,7,831,Jello_Biafra,20150701
3,7,780,Jello_Biafra,20150701
4,7,829,Jello_Biafra,20150701
5,7,772,Jello_Biafra,20150701
6,7,846,Jello_Biafra,20150701
7,7,812,Jello_Biafra,20150701
8,7,842,Jello_Biafra,20150701
9,7,835,Jello_Biafra,20150701
10,7,842,Jello_Biafra,20150701
11,7,876,Jello_Biafra,20150701
12,7,838,Jello_Biafra,20150701
13,7,720,Jello_Biafra,20150701
14,7,738,Jello_Biafra,20150701
15,7,724,Jello_Biafra,20150701
16,7,720,Jello_Biafra,20150701
17,7,741,Jello_Biafra,20150701
18,7,811,Jello_Biafra,20150701
19,7,782,Jello_Biafra,20150701
20,7,727,Jello_Biafra,20150701
21,7,699,Jello_Biafra,20150701
22,7,846,Jello_Biafra,20150701
23,7,824,Jello_Biafra,20150701
24,7,718,Jello_Biafra,20150701
25,7,606,Jello_Biafra,20150701
26,7,693,Jello_Biafra,20150701
27,7,791,Jello_Biafra,20150701
28,7,777,Jello_Biafra,20150701
29,7,749,Jello_Biafra,20150701
30,7,762,Jello_Biafra,20150701
31,7,749,Jello_Biafra,20150701
32,7,769,Jello_Biafra,20150701
33,7,845,Jello_Biafra,20150701
34,7,776,Jello_Biafra,20150701
35,7,868,Jello_Biafra,20150701
36,7,847,Jello_Biafra,20150701
37,7,766,Jello_Biafra,20150701
38,7,774,Jello_Biafra,20150701
39,7,696,Jello_Biafra,20150701
40,7,779,Jello_Biafra,20150701
41,7,798,Jello_Biafra,20150701
42,7,828,Jello_Biafra,20150701
43,7,808,Jello_Biafra,20150701
44,7,823,Jello_Biafra,20150701
45,7,978,Jello_Biafra,20150701
46,7,821,Jello_Biafra,20150701
47,7,916,Jello_Biafra,20150701
48,7,747,Jello_Biafra,20150701
49,7,756,Jello_Biafra,20150701
50,7,844,Jello_Biafra,20150701
51,7,782,Jello_Biafra,20150701
52,7,862,Jello_Biafra,20150701
53,7,729,Jello_Biafra,20150701
54,7,752,Jello_Biafra,20150701
55,7,795,Jello_Biafra,20150701
56,7,843,Jello_Biafra,20150701
57,7,876,Jello_Biafra,20150701
58,7,768,Jello_Biafra,20150701
59,7,849,Jello_Biafra,20150701
60,7,939,Jello_Biafra,20150701
61,7,860,Jello_Biafra,20150701
62,7,766,Jello_Biafra,20150701
63,7,794,Jello_Biafra,20150701
64,7,771,Jello_Biafra,20150701
65,7,717,Jello_Biafra,20150701
66,7,750,Jello_Biafra,20150701
67,7,795,Jello_Biafra,20150701
68,7,825,Jello_Biafra,20150701
69,7,783,Jello_Biafra,20150701
70,7,761,Jello_Biafra,20150701
71,7,1135,Jello_Biafra,20150701
72,7,983,Jello_Biafra,20150701
73,7,845,Jello_Biafra,20150701
74,7,823,Jello_Biafra,20150701
75,7,802,Jello_Biafra,20150701
76,7,758,Jello_Biafra,20150701
77,7,773,Jello_Biafra,20150701
78,7,805,Jello_Biafra,20150701
79,7,952,Jello_Biafra,20150701
80,7,837,Jello_Biafra,20150701
81,7,962,Jello_Biafra,20150701
82,7,1006,Jello_Biafra,20150701
83,7,858,Jello_Biafra,20150701
84,7,848,Jello_Biafra,20150701
85,7,964,Jello_Biafra,20150701
86,7,1050,Jello_Biafra,20150701
87,7,776,Jello_Biafra,20150701
88,7,791,Jello_Biafra,20150701
89,7,796,Jello_Biafra,20150701
90,7,789,Jello_Biafra,20150701
91,7,771,Jello_Biafra,20150701
92,7,895,Jello_Biafra,20150701
93,7,812,Jello_Biafra,20150701
94,7,822,Jello_Biafra,20150701
95,7,810,Jello_Biafra,20150701
96,7,821,Jello_Biafra,20150701
97,7,851,Jello_Biafra,20150701
98,7,829,Jello_Biafra,20150701
99,7,777,Jello_Biafra,20150701
100,7,783,Jello_Biafra,20150701
101,7,704,Jello_Biafra,20150701
102,7,773,Jello_Biafra,20150701
103,7,878,Jello_Biafra,20150701
104,7,803,Jello_Biafra,20150701
105,7,744,Jello_Biafra,20150701
106,7,795,Jello_Biafra,20150701
107,7,883,Jello_Biafra,20150701
108,7,663,Jello_Biafra,20150701
109,7,699,Jello_Biafra,20150701
110,7,1362,Jello_Biafra,20150701
111,7,932,Jello_Biafra,20150701
112,7,877,Jello_Biafra,20150701
113,7,707,Jello_Biafra,20150701
114,7,728,Jello_Biafra,20150701
115,7,787,Jello_Biafra,20150701
116,7,732,Jello_Biafra,20150701
117,7,678,Jello_Biafra,20150701
118,7,775,Jello_Biafra,20150701
119,7,829,Jello_Biafra,20150701
120,7,789,Jello_Biafra,20150701
121,7,653,Jello_Biafra,20150701
122,7,643,Jello_Biafra,20150701
123,7,768,Jello_Biafra,20150701
124,7,654,Jello_Biafra,20150701
125,7,701,Jello_Biafra,20150701
126,7,682,Jello_Biafra,20150701
127,7,794,Jello_Biafra,20150701
128,7,935,Jello_Biafra,20150701
129,7,649,Jello_Biafra,20150701
130,7,690,Jello_Biafra,20150701
131,7,697,Jello_Biafra,20150701
132,7,746,Jello_Biafra,20150701
133,7,776,Jello_Biafra,20150701
134,7,706,Jello_Biafra,20150701
135,7,720,Jello_Biafra,20150701
136,7,717,Jello_Biafra,20150701
137,7,742,Jello_Biafra,20150701
138,7,817,Jello_Biafra,20150701
139,7,755,Jello_Biafra,20150701
140,7,804,Jello_Biafra,20150701
141,7,801,Jello_Biafra,20150701
142,7,747,Jello_Biafra,20150701
143,7,807,Jello_Biafra,20150701
144,7,732,Jello_Biafra,20150701
145,7,774,Jello_Biafra,20150701
146,7,770,Jello_Biafra,20150701
147,7,746,Jello_Biafra,20150701
148,7,765,Jello_Biafra,20150701
149,7,689,Jello_Biafra,20150701
150,7,691,Jello_Biafra,20150701
151,7,690,Jello_Biafra,20150701
152,7,913,Jello_Biafra,20150701
153,7,892,Jello_Biafra,20150701
154,7,878,Jello_Biafra,20150701
155,7,814,Jello_Biafra,20150701
156,7,856,Jello_Biafra,20150701
157,7,805,Jello_Biafra,20150701
158,7,697,Jello_Biafra,20150701
159,7,767,Jello_Biafra,20150701
160,7,746,Jello_Biafra,20150701
161,7,765,Jello_Biafra,20150701
162,7,904,Jello_Biafra,20150701
163,7,1041,Jello_Biafra,20150701
164,7,906,Jello_Biafra,20150701
165,7,863,Jello_Biafra,20150701
166,7,819,Jello_Biafra,20150701
167,7,883,Jello_Biafra,20150701
