bin,binSize,median,article,timestamp
0,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
1,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
2,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
3,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
4,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
5,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
6,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
7,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
8,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
9,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
10,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
11,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
12,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
13,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
14,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
15,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
16,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
17,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
18,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
19,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
20,7,0,"Charly_Musonda_(footballer,_born_1996)",20150913
21,7,319,"Charly_Musonda_(footballer,_born_1996)",20150913
22,7,429,"Charly_Musonda_(footballer,_born_1996)",20150913
23,7,396,"Charly_Musonda_(footballer,_born_1996)",20150913
24,7,337,"Charly_Musonda_(footballer,_born_1996)",20150913
25,7,922,"Charly_Musonda_(footballer,_born_1996)",20150913
26,7,416,"Charly_Musonda_(footballer,_born_1996)",20150913
27,7,441,"Charly_Musonda_(footballer,_born_1996)",20150913
28,7,481,"Charly_Musonda_(footballer,_born_1996)",20150913
29,7,434,"Charly_Musonda_(footballer,_born_1996)",20150913
30,7,626,"Charly_Musonda_(footballer,_born_1996)",20150913
31,7,721,"Charly_Musonda_(footballer,_born_1996)",20150913
32,7,976,"Charly_Musonda_(footballer,_born_1996)",20150913
33,7,811,"Charly_Musonda_(footballer,_born_1996)",20150913
34,7,571,"Charly_Musonda_(footballer,_born_1996)",20150913
35,7,841,"Charly_Musonda_(footballer,_born_1996)",20150913
36,7,642,"Charly_Musonda_(footballer,_born_1996)",20150913
37,7,598,"Charly_Musonda_(footballer,_born_1996)",20150913
38,7,483,"Charly_Musonda_(footballer,_born_1996)",20150913
39,7,371,"Charly_Musonda_(footballer,_born_1996)",20150913
40,7,389,"Charly_Musonda_(footballer,_born_1996)",20150913
41,7,479,"Charly_Musonda_(footballer,_born_1996)",20150913
42,7,510,"Charly_Musonda_(footballer,_born_1996)",20150913
43,7,456,"Charly_Musonda_(footballer,_born_1996)",20150913
44,7,477,"Charly_Musonda_(footballer,_born_1996)",20150913
45,7,412,"Charly_Musonda_(footballer,_born_1996)",20150913
46,7,448,"Charly_Musonda_(footballer,_born_1996)",20150913
47,7,390,"Charly_Musonda_(footballer,_born_1996)",20150913
48,7,387,"Charly_Musonda_(footballer,_born_1996)",20150913
49,7,492,"Charly_Musonda_(footballer,_born_1996)",20150913
50,7,641,"Charly_Musonda_(footballer,_born_1996)",20150913
51,7,1116,"Charly_Musonda_(footballer,_born_1996)",20150913
52,7,573,"Charly_Musonda_(footballer,_born_1996)",20150913
53,7,555,"Charly_Musonda_(footballer,_born_1996)",20150913
54,7,642,"Charly_Musonda_(footballer,_born_1996)",20150913
55,7,604,"Charly_Musonda_(footballer,_born_1996)",20150913
56,7,563,"Charly_Musonda_(footballer,_born_1996)",20150913
57,7,673,"Charly_Musonda_(footballer,_born_1996)",20150913
58,7,432,"Charly_Musonda_(footballer,_born_1996)",20150913
59,7,399,"Charly_Musonda_(footballer,_born_1996)",20150913
60,7,355,"Charly_Musonda_(footballer,_born_1996)",20150913
61,7,441,"Charly_Musonda_(footballer,_born_1996)",20150913
62,7,343,"Charly_Musonda_(footballer,_born_1996)",20150913
63,7,406,"Charly_Musonda_(footballer,_born_1996)",20150913
64,7,437,"Charly_Musonda_(footballer,_born_1996)",20150913
65,7,446,"Charly_Musonda_(footballer,_born_1996)",20150913
66,7,562,"Charly_Musonda_(footballer,_born_1996)",20150913
67,7,961,"Charly_Musonda_(footballer,_born_1996)",20150913
68,7,1386,"Charly_Musonda_(footballer,_born_1996)",20150913
69,7,1380,"Charly_Musonda_(footballer,_born_1996)",20150913
70,7,1074,"Charly_Musonda_(footballer,_born_1996)",20150913
71,7,773,"Charly_Musonda_(footballer,_born_1996)",20150913
72,7,1428,"Charly_Musonda_(footballer,_born_1996)",20150913
73,7,1070,"Charly_Musonda_(footballer,_born_1996)",20150913
74,7,1162,"Charly_Musonda_(footballer,_born_1996)",20150913
75,7,943,"Charly_Musonda_(footballer,_born_1996)",20150913
76,7,852,"Charly_Musonda_(footballer,_born_1996)",20150913
77,7,633,"Charly_Musonda_(footballer,_born_1996)",20150913
78,7,622,"Charly_Musonda_(footballer,_born_1996)",20150913
79,7,560,"Charly_Musonda_(footballer,_born_1996)",20150913
80,7,468,"Charly_Musonda_(footballer,_born_1996)",20150913
81,7,432,"Charly_Musonda_(footballer,_born_1996)",20150913
82,7,506,"Charly_Musonda_(footballer,_born_1996)",20150913
83,7,466,"Charly_Musonda_(footballer,_born_1996)",20150913
84,7,611,"Charly_Musonda_(footballer,_born_1996)",20150913
85,7,502,"Charly_Musonda_(footballer,_born_1996)",20150913
86,7,753,"Charly_Musonda_(footballer,_born_1996)",20150913
87,7,706,"Charly_Musonda_(footballer,_born_1996)",20150913
88,7,816,"Charly_Musonda_(footballer,_born_1996)",20150913
89,7,715,"Charly_Musonda_(footballer,_born_1996)",20150913
90,7,536,"Charly_Musonda_(footballer,_born_1996)",20150913
91,7,491,"Charly_Musonda_(footballer,_born_1996)",20150913
92,7,447,"Charly_Musonda_(footballer,_born_1996)",20150913
93,7,508,"Charly_Musonda_(footballer,_born_1996)",20150913
94,7,1463,"Charly_Musonda_(footballer,_born_1996)",20150913
95,7,2335,"Charly_Musonda_(footballer,_born_1996)",20150913
96,7,2368,"Charly_Musonda_(footballer,_born_1996)",20150913
97,7,1967,"Charly_Musonda_(footballer,_born_1996)",20150913
98,7,2033,"Charly_Musonda_(footballer,_born_1996)",20150913
99,7,2329,"Charly_Musonda_(footballer,_born_1996)",20150913
100,7,1361,"Charly_Musonda_(footballer,_born_1996)",20150913
101,7,945,"Charly_Musonda_(footballer,_born_1996)",20150913
102,7,1469,"Charly_Musonda_(footballer,_born_1996)",20150913
103,7,1419,"Charly_Musonda_(footballer,_born_1996)",20150913
104,7,1232,"Charly_Musonda_(footballer,_born_1996)",20150913
105,7,2515,"Charly_Musonda_(footballer,_born_1996)",20150913
106,7,1251,"Charly_Musonda_(footballer,_born_1996)",20150913
107,7,694,"Charly_Musonda_(footballer,_born_1996)",20150913
108,7,1257,"Charly_Musonda_(footballer,_born_1996)",20150913
109,7,1337,"Charly_Musonda_(footballer,_born_1996)",20150913
110,7,834,"Charly_Musonda_(footballer,_born_1996)",20150913
111,7,732,"Charly_Musonda_(footballer,_born_1996)",20150913
112,7,561,"Charly_Musonda_(footballer,_born_1996)",20150913
113,7,424,"Charly_Musonda_(footballer,_born_1996)",20150913
114,7,407,"Charly_Musonda_(footballer,_born_1996)",20150913
115,7,417,"Charly_Musonda_(footballer,_born_1996)",20150913
116,7,637,"Charly_Musonda_(footballer,_born_1996)",20150913
117,7,602,"Charly_Musonda_(footballer,_born_1996)",20150913
118,7,566,"Charly_Musonda_(footballer,_born_1996)",20150913
119,7,524,"Charly_Musonda_(footballer,_born_1996)",20150913
120,7,614,"Charly_Musonda_(footballer,_born_1996)",20150913
121,7,1327,"Charly_Musonda_(footballer,_born_1996)",20150913
122,7,878,"Charly_Musonda_(footballer,_born_1996)",20150913
123,7,1193,"Charly_Musonda_(footballer,_born_1996)",20150913
124,7,4674,"Charly_Musonda_(footballer,_born_1996)",20150913
125,7,969,"Charly_Musonda_(footballer,_born_1996)",20150913
126,7,963,"Charly_Musonda_(footballer,_born_1996)",20150913
127,7,727,"Charly_Musonda_(footballer,_born_1996)",20150913
128,7,521,"Charly_Musonda_(footballer,_born_1996)",20150913
129,7,448,"Charly_Musonda_(footballer,_born_1996)",20150913
130,7,398,"Charly_Musonda_(footballer,_born_1996)",20150913
131,7,432,"Charly_Musonda_(footballer,_born_1996)",20150913
132,7,321,"Charly_Musonda_(footballer,_born_1996)",20150913
133,7,389,"Charly_Musonda_(footballer,_born_1996)",20150913
134,7,394,"Charly_Musonda_(footballer,_born_1996)",20150913
135,7,460,"Charly_Musonda_(footballer,_born_1996)",20150913
136,7,463,"Charly_Musonda_(footballer,_born_1996)",20150913
137,7,609,"Charly_Musonda_(footballer,_born_1996)",20150913
138,7,568,"Charly_Musonda_(footballer,_born_1996)",20150913
139,7,733,"Charly_Musonda_(footballer,_born_1996)",20150913
140,7,397,"Charly_Musonda_(footballer,_born_1996)",20150913
141,7,306,"Charly_Musonda_(footballer,_born_1996)",20150913
142,7,312,"Charly_Musonda_(footballer,_born_1996)",20150913
143,7,329,"Charly_Musonda_(footballer,_born_1996)",20150913
144,7,332,"Charly_Musonda_(footballer,_born_1996)",20150913
145,7,359,"Charly_Musonda_(footballer,_born_1996)",20150913
146,7,495,"Charly_Musonda_(footballer,_born_1996)",20150913
147,7,928,"Charly_Musonda_(footballer,_born_1996)",20150913
148,7,1213,"Charly_Musonda_(footballer,_born_1996)",20150913
149,7,1148,"Charly_Musonda_(footballer,_born_1996)",20150913
150,7,942,"Charly_Musonda_(footballer,_born_1996)",20150913
151,7,1363,"Charly_Musonda_(footballer,_born_1996)",20150913
152,7,906,"Charly_Musonda_(footballer,_born_1996)",20150913
153,7,574,"Charly_Musonda_(footballer,_born_1996)",20150913
154,7,601,"Charly_Musonda_(footballer,_born_1996)",20150913
155,7,627,"Charly_Musonda_(footballer,_born_1996)",20150913
156,7,374,"Charly_Musonda_(footballer,_born_1996)",20150913
