bin,binSize,median,article
0,7,500,Mike_Lookinland
1,7,407,Mike_Lookinland
2,7,434,Mike_Lookinland
3,7,383,Mike_Lookinland
4,7,402,Mike_Lookinland
5,7,505,Mike_Lookinland
6,7,551,Mike_Lookinland
7,7,490,Mike_Lookinland
8,7,431,Mike_Lookinland
9,7,411,Mike_Lookinland
10,7,465,Mike_Lookinland
11,7,430,Mike_Lookinland
12,7,404,Mike_Lookinland
13,7,468,Mike_Lookinland
14,7,396,Mike_Lookinland
15,7,373,Mike_Lookinland
16,7,398,Mike_Lookinland
17,7,404,Mike_Lookinland
18,7,397,Mike_Lookinland
19,7,393,Mike_Lookinland
20,7,517,Mike_Lookinland
21,7,576,Mike_Lookinland
22,7,510,Mike_Lookinland
23,7,558,Mike_Lookinland
24,7,995,Mike_Lookinland
25,7,479,Mike_Lookinland
26,7,471,Mike_Lookinland
27,7,545,Mike_Lookinland
28,7,356,Mike_Lookinland
29,7,391,Mike_Lookinland
30,7,459,Mike_Lookinland
31,7,479,Mike_Lookinland
32,7,385,Mike_Lookinland
33,7,355,Mike_Lookinland
34,7,366,Mike_Lookinland
35,7,362,Mike_Lookinland
36,7,403,Mike_Lookinland
37,7,367,Mike_Lookinland
38,7,498,Mike_Lookinland
39,7,903,Mike_Lookinland
40,7,754,Mike_Lookinland
41,7,506,Mike_Lookinland
42,7,526,Mike_Lookinland
43,7,450,Mike_Lookinland
44,7,416,Mike_Lookinland
45,7,501,Mike_Lookinland
46,7,425,Mike_Lookinland
47,7,398,Mike_Lookinland
48,7,466,Mike_Lookinland
49,7,411,Mike_Lookinland
50,7,384,Mike_Lookinland
51,7,517,Mike_Lookinland
52,7,457,Mike_Lookinland
53,7,415,Mike_Lookinland
54,7,457,Mike_Lookinland
55,7,486,Mike_Lookinland
56,7,444,Mike_Lookinland
57,7,425,Mike_Lookinland
58,7,353,Mike_Lookinland
59,7,885,Mike_Lookinland
60,7,618,Mike_Lookinland
61,7,713,Mike_Lookinland
62,7,587,Mike_Lookinland
63,7,700,Mike_Lookinland
64,7,801,Mike_Lookinland
65,7,691,Mike_Lookinland
66,7,448,Mike_Lookinland
67,7,497,Mike_Lookinland
68,7,401,Mike_Lookinland
69,7,349,Mike_Lookinland
70,7,382,Mike_Lookinland
71,7,394,Mike_Lookinland
72,7,372,Mike_Lookinland
73,7,3654,Mike_Lookinland
74,7,1022,Mike_Lookinland
75,7,588,Mike_Lookinland
76,7,891,Mike_Lookinland
77,7,632,Mike_Lookinland
78,7,700,Mike_Lookinland
79,7,383,Mike_Lookinland
80,7,351,Mike_Lookinland
81,7,361,Mike_Lookinland
82,7,353,Mike_Lookinland
83,7,319,Mike_Lookinland
84,7,471,Mike_Lookinland
85,7,315,Mike_Lookinland
86,7,440,Mike_Lookinland
87,7,404,Mike_Lookinland
88,7,373,Mike_Lookinland
89,7,345,Mike_Lookinland
90,7,358,Mike_Lookinland
91,7,333,Mike_Lookinland
92,7,365,Mike_Lookinland
93,7,383,Mike_Lookinland
94,7,362,Mike_Lookinland
95,7,343,Mike_Lookinland
96,7,354,Mike_Lookinland
97,7,453,Mike_Lookinland
98,7,321,Mike_Lookinland
99,7,520,Mike_Lookinland
100,7,617,Mike_Lookinland
101,7,503,Mike_Lookinland
102,7,472,Mike_Lookinland
103,7,444,Mike_Lookinland
104,7,505,Mike_Lookinland
105,7,562,Mike_Lookinland
106,7,501,Mike_Lookinland
107,7,458,Mike_Lookinland
108,7,404,Mike_Lookinland
109,7,368,Mike_Lookinland
110,7,466,Mike_Lookinland
111,7,398,Mike_Lookinland
112,7,359,Mike_Lookinland
113,7,331,Mike_Lookinland
114,7,365,Mike_Lookinland
115,7,374,Mike_Lookinland
116,7,359,Mike_Lookinland
117,7,316,Mike_Lookinland
118,7,415,Mike_Lookinland
119,7,363,Mike_Lookinland
120,7,354,Mike_Lookinland
121,7,319,Mike_Lookinland
122,7,303,Mike_Lookinland
123,7,342,Mike_Lookinland
124,7,364,Mike_Lookinland
125,7,533,Mike_Lookinland
126,7,426,Mike_Lookinland
127,7,431,Mike_Lookinland
128,7,348,Mike_Lookinland
129,7,455,Mike_Lookinland
130,7,402,Mike_Lookinland
131,7,333,Mike_Lookinland
132,7,402,Mike_Lookinland
133,7,425,Mike_Lookinland
134,7,404,Mike_Lookinland
135,7,344,Mike_Lookinland
136,7,357,Mike_Lookinland
137,7,345,Mike_Lookinland
138,7,357,Mike_Lookinland
139,7,309,Mike_Lookinland
140,7,340,Mike_Lookinland
141,7,456,Mike_Lookinland
142,7,354,Mike_Lookinland
143,7,338,Mike_Lookinland
144,7,344,Mike_Lookinland
145,7,322,Mike_Lookinland
146,7,274,Mike_Lookinland
147,7,487,Mike_Lookinland
148,7,402,Mike_Lookinland
149,7,435,Mike_Lookinland
150,7,344,Mike_Lookinland
151,7,369,Mike_Lookinland
152,7,334,Mike_Lookinland
153,7,330,Mike_Lookinland
154,7,353,Mike_Lookinland
155,7,411,Mike_Lookinland
156,7,423,Mike_Lookinland
157,7,366,Mike_Lookinland
158,7,414,Mike_Lookinland
159,7,705,Mike_Lookinland
160,7,488,Mike_Lookinland
161,7,457,Mike_Lookinland
162,7,592,Mike_Lookinland
163,7,467,Mike_Lookinland
164,7,604,Mike_Lookinland
165,7,466,Mike_Lookinland
166,7,403,Mike_Lookinland
167,7,365,Mike_Lookinland
