bin,binSize,median,article
0,7,44,"Lee_Grant_(footballer,_born_1983)"
1,7,37,"Lee_Grant_(footballer,_born_1983)"
2,7,40,"Lee_Grant_(footballer,_born_1983)"
3,7,44,"Lee_Grant_(footballer,_born_1983)"
4,7,46,"Lee_Grant_(footballer,_born_1983)"
5,7,56,"Lee_Grant_(footballer,_born_1983)"
6,7,65,"Lee_Grant_(footballer,_born_1983)"
7,7,57,"Lee_Grant_(footballer,_born_1983)"
8,7,43,"Lee_Grant_(footballer,_born_1983)"
9,7,41,"Lee_Grant_(footballer,_born_1983)"
10,7,47,"Lee_Grant_(footballer,_born_1983)"
11,7,36,"Lee_Grant_(footballer,_born_1983)"
12,7,37,"Lee_Grant_(footballer,_born_1983)"
13,7,38,"Lee_Grant_(footballer,_born_1983)"
14,7,32,"Lee_Grant_(footballer,_born_1983)"
15,7,42,"Lee_Grant_(footballer,_born_1983)"
16,7,40,"Lee_Grant_(footballer,_born_1983)"
17,7,42,"Lee_Grant_(footballer,_born_1983)"
18,7,55,"Lee_Grant_(footballer,_born_1983)"
19,7,35,"Lee_Grant_(footballer,_born_1983)"
20,7,34,"Lee_Grant_(footballer,_born_1983)"
21,7,39,"Lee_Grant_(footballer,_born_1983)"
22,7,40,"Lee_Grant_(footballer,_born_1983)"
23,7,40,"Lee_Grant_(footballer,_born_1983)"
24,7,48,"Lee_Grant_(footballer,_born_1983)"
25,7,51,"Lee_Grant_(footballer,_born_1983)"
26,7,73,"Lee_Grant_(footballer,_born_1983)"
27,7,60,"Lee_Grant_(footballer,_born_1983)"
28,7,63,"Lee_Grant_(footballer,_born_1983)"
29,7,50,"Lee_Grant_(footballer,_born_1983)"
30,7,61,"Lee_Grant_(footballer,_born_1983)"
31,7,36,"Lee_Grant_(footballer,_born_1983)"
32,7,35,"Lee_Grant_(footballer,_born_1983)"
33,7,39,"Lee_Grant_(footballer,_born_1983)"
34,7,35,"Lee_Grant_(footballer,_born_1983)"
35,7,31,"Lee_Grant_(footballer,_born_1983)"
36,7,29,"Lee_Grant_(footballer,_born_1983)"
37,7,28,"Lee_Grant_(footballer,_born_1983)"
38,7,36,"Lee_Grant_(footballer,_born_1983)"
39,7,21,"Lee_Grant_(footballer,_born_1983)"
40,7,31,"Lee_Grant_(footballer,_born_1983)"
41,7,35,"Lee_Grant_(footballer,_born_1983)"
42,7,46,"Lee_Grant_(footballer,_born_1983)"
43,7,33,"Lee_Grant_(footballer,_born_1983)"
44,7,37,"Lee_Grant_(footballer,_born_1983)"
45,7,58,"Lee_Grant_(footballer,_born_1983)"
46,7,37,"Lee_Grant_(footballer,_born_1983)"
47,7,36,"Lee_Grant_(footballer,_born_1983)"
48,7,28,"Lee_Grant_(footballer,_born_1983)"
49,7,26,"Lee_Grant_(footballer,_born_1983)"
50,7,53,"Lee_Grant_(footballer,_born_1983)"
51,7,35,"Lee_Grant_(footballer,_born_1983)"
52,7,30,"Lee_Grant_(footballer,_born_1983)"
53,7,31,"Lee_Grant_(footballer,_born_1983)"
54,7,36,"Lee_Grant_(footballer,_born_1983)"
55,7,38,"Lee_Grant_(footballer,_born_1983)"
56,7,37,"Lee_Grant_(footballer,_born_1983)"
57,7,48,"Lee_Grant_(footballer,_born_1983)"
58,7,342,"Lee_Grant_(footballer,_born_1983)"
59,7,67,"Lee_Grant_(footballer,_born_1983)"
60,7,56,"Lee_Grant_(footballer,_born_1983)"
61,7,366,"Lee_Grant_(footballer,_born_1983)"
62,7,146,"Lee_Grant_(footballer,_born_1983)"
63,7,94,"Lee_Grant_(footballer,_born_1983)"
64,7,276,"Lee_Grant_(footballer,_born_1983)"
65,7,158,"Lee_Grant_(footballer,_born_1983)"
66,7,277,"Lee_Grant_(footballer,_born_1983)"
67,7,204,"Lee_Grant_(footballer,_born_1983)"
68,7,207,"Lee_Grant_(footballer,_born_1983)"
69,7,212,"Lee_Grant_(footballer,_born_1983)"
70,7,187,"Lee_Grant_(footballer,_born_1983)"
71,7,130,"Lee_Grant_(footballer,_born_1983)"
72,7,295,"Lee_Grant_(footballer,_born_1983)"
73,7,158,"Lee_Grant_(footballer,_born_1983)"
74,7,282,"Lee_Grant_(footballer,_born_1983)"
75,7,411,"Lee_Grant_(footballer,_born_1983)"
76,7,523,"Lee_Grant_(footballer,_born_1983)"
77,7,255,"Lee_Grant_(footballer,_born_1983)"
78,7,1122,"Lee_Grant_(footballer,_born_1983)"
79,7,627,"Lee_Grant_(footballer,_born_1983)"
80,7,268,"Lee_Grant_(footballer,_born_1983)"
81,7,266,"Lee_Grant_(footballer,_born_1983)"
82,7,209,"Lee_Grant_(footballer,_born_1983)"
83,7,325,"Lee_Grant_(footballer,_born_1983)"
84,7,148,"Lee_Grant_(footballer,_born_1983)"
85,7,104,"Lee_Grant_(footballer,_born_1983)"
86,7,112,"Lee_Grant_(footballer,_born_1983)"
87,7,156,"Lee_Grant_(footballer,_born_1983)"
88,7,173,"Lee_Grant_(footballer,_born_1983)"
89,7,255,"Lee_Grant_(footballer,_born_1983)"
90,7,174,"Lee_Grant_(footballer,_born_1983)"
91,7,184,"Lee_Grant_(footballer,_born_1983)"
92,7,208,"Lee_Grant_(footballer,_born_1983)"
93,7,195,"Lee_Grant_(footballer,_born_1983)"
94,7,156,"Lee_Grant_(footballer,_born_1983)"
95,7,107,"Lee_Grant_(footballer,_born_1983)"
96,7,122,"Lee_Grant_(footballer,_born_1983)"
97,7,170,"Lee_Grant_(footballer,_born_1983)"
98,7,268,"Lee_Grant_(footballer,_born_1983)"
99,7,141,"Lee_Grant_(footballer,_born_1983)"
100,7,127,"Lee_Grant_(footballer,_born_1983)"
101,7,119,"Lee_Grant_(footballer,_born_1983)"
102,7,113,"Lee_Grant_(footballer,_born_1983)"
103,7,83,"Lee_Grant_(footballer,_born_1983)"
104,7,98,"Lee_Grant_(footballer,_born_1983)"
105,7,95,"Lee_Grant_(footballer,_born_1983)"
106,7,106,"Lee_Grant_(footballer,_born_1983)"
107,7,143,"Lee_Grant_(footballer,_born_1983)"
108,7,114,"Lee_Grant_(footballer,_born_1983)"
109,7,116,"Lee_Grant_(footballer,_born_1983)"
110,7,192,"Lee_Grant_(footballer,_born_1983)"
111,7,180,"Lee_Grant_(footballer,_born_1983)"
112,7,133,"Lee_Grant_(footballer,_born_1983)"
113,7,117,"Lee_Grant_(footballer,_born_1983)"
114,7,108,"Lee_Grant_(footballer,_born_1983)"
115,7,91,"Lee_Grant_(footballer,_born_1983)"
116,7,86,"Lee_Grant_(footballer,_born_1983)"
117,7,82,"Lee_Grant_(footballer,_born_1983)"
