bin,binSize,median,article,timestamp
0,7,265,"Birgitte,_Duchess_of_Gloucester",20150701
1,7,393,"Birgitte,_Duchess_of_Gloucester",20150701
2,7,415,"Birgitte,_Duchess_of_Gloucester",20150701
3,7,293,"Birgitte,_Duchess_of_Gloucester",20150701
4,7,242,"Birgitte,_Duchess_of_Gloucester",20150701
5,7,255,"Birgitte,_Duchess_of_Gloucester",20150701
6,7,306,"Birgitte,_Duchess_of_Gloucester",20150701
7,7,420,"Birgitte,_Duchess_of_Gloucester",20150701
8,7,582,"Birgitte,_Duchess_of_Gloucester",20150701
9,7,364,"Birgitte,_Duchess_of_Gloucester",20150701
10,7,348,"Birgitte,_Duchess_of_Gloucester",20150701
11,7,333,"Birgitte,_Duchess_of_Gloucester",20150701
12,7,293,"Birgitte,_Duchess_of_Gloucester",20150701
13,7,276,"Birgitte,_Duchess_of_Gloucester",20150701
14,7,261,"Birgitte,_Duchess_of_Gloucester",20150701
15,7,227,"Birgitte,_Duchess_of_Gloucester",20150701
16,7,416,"Birgitte,_Duchess_of_Gloucester",20150701
17,7,337,"Birgitte,_Duchess_of_Gloucester",20150701
18,7,288,"Birgitte,_Duchess_of_Gloucester",20150701
19,7,261,"Birgitte,_Duchess_of_Gloucester",20150701
20,7,232,"Birgitte,_Duchess_of_Gloucester",20150701
21,7,248,"Birgitte,_Duchess_of_Gloucester",20150701
22,7,259,"Birgitte,_Duchess_of_Gloucester",20150701
23,7,263,"Birgitte,_Duchess_of_Gloucester",20150701
24,7,274,"Birgitte,_Duchess_of_Gloucester",20150701
25,7,270,"Birgitte,_Duchess_of_Gloucester",20150701
26,7,319,"Birgitte,_Duchess_of_Gloucester",20150701
27,7,341,"Birgitte,_Duchess_of_Gloucester",20150701
28,7,281,"Birgitte,_Duchess_of_Gloucester",20150701
29,7,276,"Birgitte,_Duchess_of_Gloucester",20150701
30,7,265,"Birgitte,_Duchess_of_Gloucester",20150701
31,7,315,"Birgitte,_Duchess_of_Gloucester",20150701
32,7,255,"Birgitte,_Duchess_of_Gloucester",20150701
33,7,284,"Birgitte,_Duchess_of_Gloucester",20150701
34,7,238,"Birgitte,_Duchess_of_Gloucester",20150701
35,7,272,"Birgitte,_Duchess_of_Gloucester",20150701
36,7,273,"Birgitte,_Duchess_of_Gloucester",20150701
37,7,252,"Birgitte,_Duchess_of_Gloucester",20150701
38,7,297,"Birgitte,_Duchess_of_Gloucester",20150701
39,7,294,"Birgitte,_Duchess_of_Gloucester",20150701
40,7,286,"Birgitte,_Duchess_of_Gloucester",20150701
41,7,396,"Birgitte,_Duchess_of_Gloucester",20150701
42,7,1328,"Birgitte,_Duchess_of_Gloucester",20150701
43,7,538,"Birgitte,_Duchess_of_Gloucester",20150701
44,7,425,"Birgitte,_Duchess_of_Gloucester",20150701
45,7,440,"Birgitte,_Duchess_of_Gloucester",20150701
46,7,378,"Birgitte,_Duchess_of_Gloucester",20150701
47,7,354,"Birgitte,_Duchess_of_Gloucester",20150701
48,7,288,"Birgitte,_Duchess_of_Gloucester",20150701
49,7,788,"Birgitte,_Duchess_of_Gloucester",20150701
50,7,521,"Birgitte,_Duchess_of_Gloucester",20150701
51,7,424,"Birgitte,_Duchess_of_Gloucester",20150701
52,7,406,"Birgitte,_Duchess_of_Gloucester",20150701
53,7,365,"Birgitte,_Duchess_of_Gloucester",20150701
54,7,338,"Birgitte,_Duchess_of_Gloucester",20150701
55,7,345,"Birgitte,_Duchess_of_Gloucester",20150701
56,7,301,"Birgitte,_Duchess_of_Gloucester",20150701
57,7,275,"Birgitte,_Duchess_of_Gloucester",20150701
58,7,322,"Birgitte,_Duchess_of_Gloucester",20150701
59,7,302,"Birgitte,_Duchess_of_Gloucester",20150701
60,7,303,"Birgitte,_Duchess_of_Gloucester",20150701
61,7,304,"Birgitte,_Duchess_of_Gloucester",20150701
62,7,295,"Birgitte,_Duchess_of_Gloucester",20150701
63,7,269,"Birgitte,_Duchess_of_Gloucester",20150701
64,7,348,"Birgitte,_Duchess_of_Gloucester",20150701
65,7,329,"Birgitte,_Duchess_of_Gloucester",20150701
66,7,286,"Birgitte,_Duchess_of_Gloucester",20150701
67,7,322,"Birgitte,_Duchess_of_Gloucester",20150701
68,7,308,"Birgitte,_Duchess_of_Gloucester",20150701
69,7,307,"Birgitte,_Duchess_of_Gloucester",20150701
70,7,1355,"Birgitte,_Duchess_of_Gloucester",20150701
71,7,1085,"Birgitte,_Duchess_of_Gloucester",20150701
72,7,810,"Birgitte,_Duchess_of_Gloucester",20150701
73,7,718,"Birgitte,_Duchess_of_Gloucester",20150701
74,7,586,"Birgitte,_Duchess_of_Gloucester",20150701
75,7,590,"Birgitte,_Duchess_of_Gloucester",20150701
76,7,555,"Birgitte,_Duchess_of_Gloucester",20150701
77,7,579,"Birgitte,_Duchess_of_Gloucester",20150701
78,7,750,"Birgitte,_Duchess_of_Gloucester",20150701
79,7,635,"Birgitte,_Duchess_of_Gloucester",20150701
80,7,814,"Birgitte,_Duchess_of_Gloucester",20150701
81,7,644,"Birgitte,_Duchess_of_Gloucester",20150701
82,7,499,"Birgitte,_Duchess_of_Gloucester",20150701
83,7,487,"Birgitte,_Duchess_of_Gloucester",20150701
84,7,578,"Birgitte,_Duchess_of_Gloucester",20150701
85,7,403,"Birgitte,_Duchess_of_Gloucester",20150701
86,7,413,"Birgitte,_Duchess_of_Gloucester",20150701
87,7,400,"Birgitte,_Duchess_of_Gloucester",20150701
88,7,453,"Birgitte,_Duchess_of_Gloucester",20150701
89,7,334,"Birgitte,_Duchess_of_Gloucester",20150701
90,7,392,"Birgitte,_Duchess_of_Gloucester",20150701
91,7,322,"Birgitte,_Duchess_of_Gloucester",20150701
92,7,252,"Birgitte,_Duchess_of_Gloucester",20150701
93,7,236,"Birgitte,_Duchess_of_Gloucester",20150701
94,7,279,"Birgitte,_Duchess_of_Gloucester",20150701
95,7,251,"Birgitte,_Duchess_of_Gloucester",20150701
96,7,378,"Birgitte,_Duchess_of_Gloucester",20150701
97,7,257,"Birgitte,_Duchess_of_Gloucester",20150701
98,7,359,"Birgitte,_Duchess_of_Gloucester",20150701
