bin,binSize,median,article,timestamp
0,7,83,Mirai_Nagasu,20150701
1,7,79,Mirai_Nagasu,20150701
2,7,85,Mirai_Nagasu,20150701
3,7,69,Mirai_Nagasu,20150701
4,7,78,Mirai_Nagasu,20150701
5,7,122,Mirai_Nagasu,20150701
6,7,79,Mirai_Nagasu,20150701
7,7,89,Mirai_Nagasu,20150701
8,7,73,Mirai_Nagasu,20150701
9,7,99,Mirai_Nagasu,20150701
10,7,77,Mirai_Nagasu,20150701
11,7,76,Mirai_Nagasu,20150701
12,7,103,Mirai_Nagasu,20150701
13,7,95,Mirai_Nagasu,20150701
14,7,94,Mirai_Nagasu,20150701
15,7,80,Mirai_Nagasu,20150701
16,7,100,Mirai_Nagasu,20150701
17,7,153,Mirai_Nagasu,20150701
18,7,134,Mirai_Nagasu,20150701
19,7,106,Mirai_Nagasu,20150701
20,7,104,Mirai_Nagasu,20150701
21,7,291,Mirai_Nagasu,20150701
22,7,134,Mirai_Nagasu,20150701
23,7,101,Mirai_Nagasu,20150701
24,7,98,Mirai_Nagasu,20150701
25,7,93,Mirai_Nagasu,20150701
26,7,100,Mirai_Nagasu,20150701
27,7,79,Mirai_Nagasu,20150701
28,7,89,Mirai_Nagasu,20150701
29,7,413,Mirai_Nagasu,20150701
30,7,289,Mirai_Nagasu,20150701
31,7,138,Mirai_Nagasu,20150701
32,7,110,Mirai_Nagasu,20150701
33,7,410,Mirai_Nagasu,20150701
34,7,202,Mirai_Nagasu,20150701
35,7,105,Mirai_Nagasu,20150701
36,7,97,Mirai_Nagasu,20150701
37,7,168,Mirai_Nagasu,20150701
38,7,258,Mirai_Nagasu,20150701
39,7,669,Mirai_Nagasu,20150701
40,7,191,Mirai_Nagasu,20150701
41,7,149,Mirai_Nagasu,20150701
42,7,130,Mirai_Nagasu,20150701
43,7,117,Mirai_Nagasu,20150701
44,7,95,Mirai_Nagasu,20150701
45,7,85,Mirai_Nagasu,20150701
46,7,90,Mirai_Nagasu,20150701
47,7,70,Mirai_Nagasu,20150701
48,7,74,Mirai_Nagasu,20150701
49,7,75,Mirai_Nagasu,20150701
50,7,58,Mirai_Nagasu,20150701
51,7,57,Mirai_Nagasu,20150701
52,7,72,Mirai_Nagasu,20150701
53,7,90,Mirai_Nagasu,20150701
54,7,83,Mirai_Nagasu,20150701
55,7,78,Mirai_Nagasu,20150701
56,7,73,Mirai_Nagasu,20150701
57,7,136,Mirai_Nagasu,20150701
58,7,138,Mirai_Nagasu,20150701
59,7,117,Mirai_Nagasu,20150701
60,7,60,Mirai_Nagasu,20150701
61,7,69,Mirai_Nagasu,20150701
62,7,113,Mirai_Nagasu,20150701
63,7,73,Mirai_Nagasu,20150701
64,7,67,Mirai_Nagasu,20150701
65,7,155,Mirai_Nagasu,20150701
66,7,100,Mirai_Nagasu,20150701
67,7,98,Mirai_Nagasu,20150701
68,7,161,Mirai_Nagasu,20150701
69,7,155,Mirai_Nagasu,20150701
70,7,151,Mirai_Nagasu,20150701
71,7,87,Mirai_Nagasu,20150701
72,7,83,Mirai_Nagasu,20150701
73,7,175,Mirai_Nagasu,20150701
