bin,binSize,median,article
0,7,92,"Tyler,_the_Creator"
1,7,101,"Tyler,_the_Creator"
2,7,96,"Tyler,_the_Creator"
3,7,122,"Tyler,_the_Creator"
4,7,113,"Tyler,_the_Creator"
5,7,95,"Tyler,_the_Creator"
6,7,102,"Tyler,_the_Creator"
7,7,105,"Tyler,_the_Creator"
8,7,117,"Tyler,_the_Creator"
9,7,124,"Tyler,_the_Creator"
10,7,89,"Tyler,_the_Creator"
11,7,97,"Tyler,_the_Creator"
12,7,102,"Tyler,_the_Creator"
13,7,89,"Tyler,_the_Creator"
14,7,148,"Tyler,_the_Creator"
15,7,115,"Tyler,_the_Creator"
16,7,126,"Tyler,_the_Creator"
17,7,99,"Tyler,_the_Creator"
18,7,95,"Tyler,_the_Creator"
19,7,107,"Tyler,_the_Creator"
20,7,109,"Tyler,_the_Creator"
21,7,102,"Tyler,_the_Creator"
22,7,117,"Tyler,_the_Creator"
23,7,150,"Tyler,_the_Creator"
24,7,106,"Tyler,_the_Creator"
25,7,110,"Tyler,_the_Creator"
26,7,123,"Tyler,_the_Creator"
27,7,114,"Tyler,_the_Creator"
28,7,121,"Tyler,_the_Creator"
29,7,110,"Tyler,_the_Creator"
30,7,109,"Tyler,_the_Creator"
31,7,123,"Tyler,_the_Creator"
32,7,211,"Tyler,_the_Creator"
33,7,134,"Tyler,_the_Creator"
34,7,122,"Tyler,_the_Creator"
35,7,118,"Tyler,_the_Creator"
36,7,155,"Tyler,_the_Creator"
37,7,109,"Tyler,_the_Creator"
38,7,110,"Tyler,_the_Creator"
39,7,112,"Tyler,_the_Creator"
40,7,107,"Tyler,_the_Creator"
41,7,94,"Tyler,_the_Creator"
42,7,95,"Tyler,_the_Creator"
43,7,88,"Tyler,_the_Creator"
44,7,98,"Tyler,_the_Creator"
45,7,93,"Tyler,_the_Creator"
46,7,84,"Tyler,_the_Creator"
47,7,84,"Tyler,_the_Creator"
48,7,105,"Tyler,_the_Creator"
49,7,91,"Tyler,_the_Creator"
50,7,92,"Tyler,_the_Creator"
51,7,81,"Tyler,_the_Creator"
52,7,152,"Tyler,_the_Creator"
53,7,316,"Tyler,_the_Creator"
54,7,195,"Tyler,_the_Creator"
55,7,141,"Tyler,_the_Creator"
56,7,121,"Tyler,_the_Creator"
57,7,135,"Tyler,_the_Creator"
58,7,121,"Tyler,_the_Creator"
59,7,162,"Tyler,_the_Creator"
60,7,708,"Tyler,_the_Creator"
61,7,122,"Tyler,_the_Creator"
62,7,109,"Tyler,_the_Creator"
63,7,100,"Tyler,_the_Creator"
64,7,92,"Tyler,_the_Creator"
65,7,92,"Tyler,_the_Creator"
66,7,98,"Tyler,_the_Creator"
67,7,81,"Tyler,_the_Creator"
68,7,81,"Tyler,_the_Creator"
69,7,97,"Tyler,_the_Creator"
70,7,79,"Tyler,_the_Creator"
71,7,79,"Tyler,_the_Creator"
72,7,94,"Tyler,_the_Creator"
73,7,73,"Tyler,_the_Creator"
74,7,76,"Tyler,_the_Creator"
75,7,95,"Tyler,_the_Creator"
76,7,85,"Tyler,_the_Creator"
77,7,82,"Tyler,_the_Creator"
78,7,88,"Tyler,_the_Creator"
79,7,96,"Tyler,_the_Creator"
80,7,88,"Tyler,_the_Creator"
81,7,91,"Tyler,_the_Creator"
82,7,96,"Tyler,_the_Creator"
83,7,91,"Tyler,_the_Creator"
84,7,99,"Tyler,_the_Creator"
