bin,binSize,median,article,timestamp
0,7,0,Tammy_Abraham,20160117
1,7,0,Tammy_Abraham,20160117
2,7,0,Tammy_Abraham,20160117
3,7,0,Tammy_Abraham,20160117
4,7,0,Tammy_Abraham,20160117
5,7,0,Tammy_Abraham,20160117
6,7,0,Tammy_Abraham,20160117
7,7,0,Tammy_Abraham,20160117
8,7,0,Tammy_Abraham,20160117
9,7,0,Tammy_Abraham,20160117
10,7,0,Tammy_Abraham,20160117
11,7,0,Tammy_Abraham,20160117
12,7,0,Tammy_Abraham,20160117
13,7,0,Tammy_Abraham,20160117
14,7,0,Tammy_Abraham,20160117
15,7,0,Tammy_Abraham,20160117
16,7,364,Tammy_Abraham,20160117
17,7,500,Tammy_Abraham,20160117
18,7,267,Tammy_Abraham,20160117
19,7,243,Tammy_Abraham,20160117
20,7,248,Tammy_Abraham,20160117
21,7,189,Tammy_Abraham,20160117
22,7,177,Tammy_Abraham,20160117
23,7,262,Tammy_Abraham,20160117
24,7,342,Tammy_Abraham,20160117
25,7,596,Tammy_Abraham,20160117
26,7,582,Tammy_Abraham,20160117
27,7,383,Tammy_Abraham,20160117
28,7,256,Tammy_Abraham,20160117
29,7,938,Tammy_Abraham,20160117
30,7,663,Tammy_Abraham,20160117
31,7,776,Tammy_Abraham,20160117
32,7,1013,Tammy_Abraham,20160117
33,7,893,Tammy_Abraham,20160117
34,7,2024,Tammy_Abraham,20160117
35,7,1747,Tammy_Abraham,20160117
36,7,3124,Tammy_Abraham,20160117
37,7,1684,Tammy_Abraham,20160117
38,7,2852,Tammy_Abraham,20160117
39,7,987,Tammy_Abraham,20160117
40,7,1171,Tammy_Abraham,20160117
41,7,725,Tammy_Abraham,20160117
42,7,771,Tammy_Abraham,20160117
43,7,615,Tammy_Abraham,20160117
44,7,594,Tammy_Abraham,20160117
45,7,470,Tammy_Abraham,20160117
46,7,548,Tammy_Abraham,20160117
47,7,547,Tammy_Abraham,20160117
48,7,708,Tammy_Abraham,20160117
49,7,918,Tammy_Abraham,20160117
50,7,1166,Tammy_Abraham,20160117
51,7,827,Tammy_Abraham,20160117
52,7,874,Tammy_Abraham,20160117
53,7,719,Tammy_Abraham,20160117
54,7,991,Tammy_Abraham,20160117
55,7,697,Tammy_Abraham,20160117
56,7,1129,Tammy_Abraham,20160117
57,7,876,Tammy_Abraham,20160117
58,7,686,Tammy_Abraham,20160117
59,7,580,Tammy_Abraham,20160117
