bin,binSize,median,article
57,7,1120,"Aiko,_Princess_Toshi"
58,7,806,"Aiko,_Princess_Toshi"
59,7,648,"Aiko,_Princess_Toshi"
60,7,597,"Aiko,_Princess_Toshi"
61,7,551,"Aiko,_Princess_Toshi"
62,7,654,"Aiko,_Princess_Toshi"
63,7,514,"Aiko,_Princess_Toshi"
64,7,532,"Aiko,_Princess_Toshi"
65,7,497,"Aiko,_Princess_Toshi"
66,7,550,"Aiko,_Princess_Toshi"
67,7,1126,"Aiko,_Princess_Toshi"
68,7,633,"Aiko,_Princess_Toshi"
69,7,813,"Aiko,_Princess_Toshi"
70,7,644,"Aiko,_Princess_Toshi"
71,7,592,"Aiko,_Princess_Toshi"
72,7,641,"Aiko,_Princess_Toshi"
73,7,621,"Aiko,_Princess_Toshi"
74,7,682,"Aiko,_Princess_Toshi"
75,7,688,"Aiko,_Princess_Toshi"
76,7,619,"Aiko,_Princess_Toshi"
77,7,691,"Aiko,_Princess_Toshi"
78,7,868,"Aiko,_Princess_Toshi"
79,7,782,"Aiko,_Princess_Toshi"
80,7,822,"Aiko,_Princess_Toshi"
81,7,698,"Aiko,_Princess_Toshi"
82,7,741,"Aiko,_Princess_Toshi"
83,7,708,"Aiko,_Princess_Toshi"
84,7,876,"Aiko,_Princess_Toshi"
85,7,712,"Aiko,_Princess_Toshi"
86,7,782,"Aiko,_Princess_Toshi"
87,7,760,"Aiko,_Princess_Toshi"
88,7,637,"Aiko,_Princess_Toshi"
89,7,591,"Aiko,_Princess_Toshi"
90,7,702,"Aiko,_Princess_Toshi"
91,7,613,"Aiko,_Princess_Toshi"
92,7,838,"Aiko,_Princess_Toshi"
93,7,824,"Aiko,_Princess_Toshi"
94,7,685,"Aiko,_Princess_Toshi"
95,7,714,"Aiko,_Princess_Toshi"
96,7,652,"Aiko,_Princess_Toshi"
97,7,621,"Aiko,_Princess_Toshi"
98,7,3452,"Aiko,_Princess_Toshi"
99,7,865,"Aiko,_Princess_Toshi"
100,7,825,"Aiko,_Princess_Toshi"
101,7,800,"Aiko,_Princess_Toshi"
102,7,607,"Aiko,_Princess_Toshi"
103,7,541,"Aiko,_Princess_Toshi"
104,7,502,"Aiko,_Princess_Toshi"
105,7,555,"Aiko,_Princess_Toshi"
106,7,484,"Aiko,_Princess_Toshi"
107,7,589,"Aiko,_Princess_Toshi"
108,7,494,"Aiko,_Princess_Toshi"
109,7,526,"Aiko,_Princess_Toshi"
110,7,573,"Aiko,_Princess_Toshi"
111,7,568,"Aiko,_Princess_Toshi"
112,7,643,"Aiko,_Princess_Toshi"
113,7,1391,"Aiko,_Princess_Toshi"
114,7,785,"Aiko,_Princess_Toshi"
115,7,584,"Aiko,_Princess_Toshi"
116,7,550,"Aiko,_Princess_Toshi"
117,7,470,"Aiko,_Princess_Toshi"
118,7,542,"Aiko,_Princess_Toshi"
119,7,568,"Aiko,_Princess_Toshi"
120,7,672,"Aiko,_Princess_Toshi"
121,7,634,"Aiko,_Princess_Toshi"
122,7,689,"Aiko,_Princess_Toshi"
123,7,610,"Aiko,_Princess_Toshi"
124,7,469,"Aiko,_Princess_Toshi"
125,7,584,"Aiko,_Princess_Toshi"
126,7,1006,"Aiko,_Princess_Toshi"
127,7,755,"Aiko,_Princess_Toshi"
128,7,621,"Aiko,_Princess_Toshi"
129,7,562,"Aiko,_Princess_Toshi"
130,7,680,"Aiko,_Princess_Toshi"
131,7,774,"Aiko,_Princess_Toshi"
132,7,646,"Aiko,_Princess_Toshi"
133,7,624,"Aiko,_Princess_Toshi"
134,7,571,"Aiko,_Princess_Toshi"
135,7,536,"Aiko,_Princess_Toshi"
136,7,1047,"Aiko,_Princess_Toshi"
137,7,691,"Aiko,_Princess_Toshi"
138,7,654,"Aiko,_Princess_Toshi"
139,7,570,"Aiko,_Princess_Toshi"
140,7,585,"Aiko,_Princess_Toshi"
141,7,543,"Aiko,_Princess_Toshi"
142,7,630,"Aiko,_Princess_Toshi"
143,7,593,"Aiko,_Princess_Toshi"
144,7,614,"Aiko,_Princess_Toshi"
145,7,609,"Aiko,_Princess_Toshi"
146,7,592,"Aiko,_Princess_Toshi"
147,7,651,"Aiko,_Princess_Toshi"
148,7,585,"Aiko,_Princess_Toshi"
149,7,583,"Aiko,_Princess_Toshi"
150,7,1124,"Aiko,_Princess_Toshi"
151,7,788,"Aiko,_Princess_Toshi"
152,7,781,"Aiko,_Princess_Toshi"
153,7,753,"Aiko,_Princess_Toshi"
154,7,651,"Aiko,_Princess_Toshi"
155,7,646,"Aiko,_Princess_Toshi"
156,7,1345,"Aiko,_Princess_Toshi"
157,7,866,"Aiko,_Princess_Toshi"
158,7,666,"Aiko,_Princess_Toshi"
159,7,765,"Aiko,_Princess_Toshi"
160,7,759,"Aiko,_Princess_Toshi"
161,7,654,"Aiko,_Princess_Toshi"
162,7,838,"Aiko,_Princess_Toshi"
163,7,791,"Aiko,_Princess_Toshi"
164,7,708,"Aiko,_Princess_Toshi"
165,7,685,"Aiko,_Princess_Toshi"
166,7,717,"Aiko,_Princess_Toshi"
167,7,696,"Aiko,_Princess_Toshi"
