bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,7,384.65400196135914,2806.303845713965,20150701,Roy_Dotrice
1,7,350.9523564161723,2656.3100612172057,20150708,Roy_Dotrice
2,7,385.19832149910667,2623.9669019381136,20150715,Roy_Dotrice
3,7,379.9951992789773,2803.1973789389986,20150722,Roy_Dotrice
4,7,366.0898944241566,2692.021152525827,20150729,Roy_Dotrice
5,7,514.0643062997726,3527.8650142092915,20150805,Roy_Dotrice
6,7,477.2946347430298,3310.137338098353,20150812,Roy_Dotrice
7,7,493.602470343267,3501.3950320835975,20150819,Roy_Dotrice
8,7,515.5559771244051,3541.8378886508326,20150826,Roy_Dotrice
9,7,450.8871212773855,3192.2237313387495,20150902,Roy_Dotrice
10,7,449.2107899014927,3190.3970184949926,20150909,Roy_Dotrice
11,7,439.2456353729158,3090.277319151119,20150916,Roy_Dotrice
12,7,441.9077461627841,3182.0786720870474,20150923,Roy_Dotrice
13,7,481.3706426641327,3541.2534990208183,20150930,Roy_Dotrice
14,7,498.2915923650685,3550.9348464825107,20151007,Roy_Dotrice
15,7,458.8576807596974,3210.8948973977785,20151014,Roy_Dotrice
16,7,398.9804075380425,2863.3598732477585,20151021,Roy_Dotrice
17,7,437.0772126060597,3032.1260663809894,20151028,Roy_Dotrice
18,7,420.4063378221341,2995.071325722402,20151103,Roy_Dotrice
19,7,417.98674269084177,2959.7899163201055,20151110,Roy_Dotrice
20,7,432.6418208911156,3019.080645024418,20151117,Roy_Dotrice
21,7,432.21134184791435,3042.585157849936,20151124,Roy_Dotrice
22,7,459.79525079784804,3076.7833571010924,20151201,Roy_Dotrice
23,7,435.56702961581163,4214.778319735706,20151208,Roy_Dotrice
24,7,492.666498875322,4098.7239160845465,20151215,Roy_Dotrice
25,7,579.3380127424899,6962.771892543019,20151222,Roy_Dotrice
26,7,549.4924184010424,3899.561573842634,20151229,Roy_Dotrice
27,7,441.32414344495976,2938.426159242854,20160105,Roy_Dotrice
28,7,379.8499509168971,2628.759585071386,20160112,Roy_Dotrice
29,7,325.052263110774,2584.2080599606224,20160119,Roy_Dotrice
30,7,342.2694422813469,2475.46864853028,20160126,Roy_Dotrice
31,7,308.6966736443766,2208.8962815770683,20160202,Roy_Dotrice
32,7,336.38370553919856,2338.2427974516127,20160209,Roy_Dotrice
33,7,454.0886822503366,3755.5761832789444,20160216,Roy_Dotrice
34,7,329.09161748199165,2396.7959083709416,20160223,Roy_Dotrice
35,7,319.35150954898955,2270.391643355906,20160301,Roy_Dotrice
36,7,328.8721595019654,3033.7029357016772,20160308,Roy_Dotrice
37,7,490.08667222165946,5417.008909412607,20160316,Roy_Dotrice
38,7,445.2217020886646,3595.0346825829765,20160323,Roy_Dotrice
39,7,396.38149255276227,2697.2195775903056,20160330,Roy_Dotrice
40,7,370.1700919760922,2641.318370436937,20160406,Roy_Dotrice
41,7,374.67588638454976,2589.0801745517174,20160413,Roy_Dotrice
42,7,364.4349902076355,2765.5507424168222,20160420,Roy_Dotrice
43,7,452.5873050885978,3367.5494976868285,20160427,Roy_Dotrice
44,7,432.0222504986466,3109.715320960442,20160504,Roy_Dotrice
45,7,430.37431803110064,3148.0799443071196,20160511,Roy_Dotrice
46,7,430.30778549160476,3109.17053518227,20160518,Roy_Dotrice
47,7,465.7259381685771,3807.267158993728,20160525,Roy_Dotrice
48,7,502.50470245247317,3418.93477832477,20160601,Roy_Dotrice
49,7,423.6886537737209,3060.2046702212992,20160608,Roy_Dotrice
50,7,391.68185548926067,2795.7368423545336,20160615,Roy_Dotrice
51,7,403.36315606995214,3033.3110945604662,20160622,Roy_Dotrice
52,7,559.455112002265,3950.126137666732,20160629,Roy_Dotrice
53,7,512.3074791182543,3689.4429838859437,20160706,Roy_Dotrice
54,7,439.7283793438051,3091.704204327265,20160713,Roy_Dotrice
55,7,331.4018042996931,2334.911453579743,20160720,Roy_Dotrice
56,7,348.7198638553906,2390.2849688702427,20160727,Roy_Dotrice
57,7,360.9691042931337,2456.458243673664,20160803,Roy_Dotrice
58,7,339.37541984408443,2767.5866748964763,20160810,Roy_Dotrice
59,7,449.1843699920399,3401.8550075154862,20160817,Roy_Dotrice
60,7,443.4915396661151,3054.769221882461,20160824,Roy_Dotrice
61,7,416.0277928789756,2943.102708089363,20160831,Roy_Dotrice
62,7,361.84090240912616,2586.5300031428296,20160907,Roy_Dotrice
63,7,333.3294410624787,2329.0372972541213,20160914,Roy_Dotrice
64,7,383.05669923111856,2688.933014037255,20160921,Roy_Dotrice
65,7,381.68286393907704,2806.7608833476597,20160928,Roy_Dotrice
66,7,328.5304540772794,2308.7298365950983,20161005,Roy_Dotrice
67,7,329.91780579083496,2296.9418789571955,20161012,Roy_Dotrice
68,7,387.5852396821853,2570.5799267392854,20161019,Roy_Dotrice
69,7,404.5126447747048,2741.1361763598597,20161026,Roy_Dotrice
70,7,358.73959831477896,2611.293277435137,20161102,Roy_Dotrice
71,7,349.6186210963073,2447.6210106289413,20161108,Roy_Dotrice
72,7,316.40886326999555,2223.6586813220824,20161115,Roy_Dotrice
73,7,296.39309580534695,2347.2657264943755,20161122,Roy_Dotrice
74,7,340.4424589112128,2711.034122616599,20161129,Roy_Dotrice
75,7,405.22631932473814,3648.0724372575046,20161206,Roy_Dotrice
76,7,321.2689011307613,2363.4341679702675,20161213,Roy_Dotrice
77,7,452.3768581102368,3202.375065372785,20161220,Roy_Dotrice
78,7,432.963039666604,3435.470828948097,20161227,Roy_Dotrice
79,7,401.23469984293286,3683.0269202900417,20170103,Roy_Dotrice
80,7,364.1388790132739,2549.4142838680764,20170110,Roy_Dotrice
81,7,356.02156100710414,5707.275935203765,20170117,Roy_Dotrice
82,7,353.4509700888039,2610.5691582975646,20170124,Roy_Dotrice
83,7,311.7647706049223,2168.528865345969,20170131,Roy_Dotrice
84,7,337.3170389233602,2263.1301657653526,20170207,Roy_Dotrice
85,7,328.31123466088974,2712.7724974196494,20170214,Roy_Dotrice
86,7,360.16273248925006,2880.42421975754,20170221,Roy_Dotrice
87,7,402.4698610323199,2803.948206760933,20170228,Roy_Dotrice
88,7,402.74202702021466,2979.44531481197,20170307,Roy_Dotrice
89,7,453.46981629283505,3191.4683372699,20170315,Roy_Dotrice
90,7,423.5766344734801,3311.3902958125213,20170322,Roy_Dotrice
91,7,430.44540855647796,3086.366753184707,20170329,Roy_Dotrice
92,7,413.6356578857101,2836.1210422899635,20170405,Roy_Dotrice
93,7,330.6564185829776,2692.30327172763,20170412,Roy_Dotrice
94,7,325.5860988920726,2283.734887034479,20170419,Roy_Dotrice
95,7,308.0057750926376,2257.132809749571,20170426,Roy_Dotrice
96,7,288.85974116409665,2146.273216992883,20170503,Roy_Dotrice
97,7,307.3214883233012,2116.0776753181162,20170510,Roy_Dotrice
98,7,317.202387234582,2349.478951545827,20170517,Roy_Dotrice
99,7,355.0741586792346,2925.450641794164,20170524,Roy_Dotrice
100,7,326.6147113803668,2252.0401353975676,20170531,Roy_Dotrice
101,7,321.86816002431544,2449.115182143759,20170607,Roy_Dotrice
102,7,349.5437514075894,2407.7155520164583,20170614,Roy_Dotrice
103,7,352.5296462114308,2446.442304342965,20170621,Roy_Dotrice
104,7,335.5723696224109,2391.392132439165,20170628,Roy_Dotrice
105,7,403.78717476814927,2963.402787196065,20170705,Roy_Dotrice
106,7,541.6484279499082,4832.19134641163,20170712,Roy_Dotrice
107,7,509.80507472779425,3780.9326176365134,20170719,Roy_Dotrice
108,7,505.35830729003646,3699.639944029146,20170726,Roy_Dotrice
109,7,548.8287399292687,3860.646373847524,20170802,Roy_Dotrice
110,7,585.161000263842,3913.1180782066904,20170809,Roy_Dotrice
111,7,586.3460919536896,4312.940841949092,20170816,Roy_Dotrice
112,7,636.4833700044358,4642.837990978645,20170823,Roy_Dotrice
113,7,685.9556961387281,4567.692278665327,20170830,Roy_Dotrice
114,7,444.98962718319603,3252.3333944870565,20170906,Roy_Dotrice
115,7,488.0092276849127,3464.905340123061,20170913,Roy_Dotrice
116,7,432.5478532484624,3053.2232671139177,20170920,Roy_Dotrice
117,7,432.2022244542836,2889.403690763739,20170927,Roy_Dotrice
118,7,384.972215846955,2710.1541520163196,20171004,Roy_Dotrice
119,7,380.80883999337664,91937.16487404061,20171011,Roy_Dotrice
120,7,7221.646099967612,69880.44098637949,20171018,Roy_Dotrice
121,7,944.0419591408819,7565.098712641128,20171025,Roy_Dotrice
122,7,620.4456807863452,4491.008290966229,20171101,Roy_Dotrice
123,7,568.0497369154682,3741.3852873066307,20171107,Roy_Dotrice
124,7,482.0337056110775,3674.733013070908,20171114,Roy_Dotrice
125,7,447.98451775884934,3340.5626610672584,20171121,Roy_Dotrice
126,7,399.89181447529756,2743.1108109769557,20171128,Roy_Dotrice
127,7,457.4221743106452,3949.1556708858116,20171205,Roy_Dotrice
128,7,417.8834945343735,2971.301468633043,20171212,Roy_Dotrice
129,7,514.6801101664015,3871.841825880037,20171219,Roy_Dotrice
130,7,1285.9053827724144,11561.80115356306,20171226,Roy_Dotrice
131,7,472.1267565985133,3776.3311994355845,20180102,Roy_Dotrice
132,7,441.0440120833884,3270.9652431523728,20180109,Roy_Dotrice
133,7,410.5876594500525,2966.3939612895697,20180116,Roy_Dotrice
134,7,359.5600699080758,2773.343231423841,20180123,Roy_Dotrice
135,7,339.75430351757444,2661.2376136487064,20180130,Roy_Dotrice
136,7,385.70267807728175,2777.911898389297,20180206,Roy_Dotrice
137,7,446.3121143077021,3222.666054909697,20180213,Roy_Dotrice
138,7,402.5304207249018,2821.119613081627,20180220,Roy_Dotrice
139,7,395.1104347359937,2935.159420504607,20180227,Roy_Dotrice
140,7,359.7618578055682,2704.2562664845946,20180306,Roy_Dotrice
141,7,339.9209551553003,2475.145298251485,20180314,Roy_Dotrice
142,7,325.5899412440425,2418.0001878790417,20180321,Roy_Dotrice
143,7,353.9090457669195,2445.4884278926434,20180328,Roy_Dotrice
144,7,382.31335191926405,2638.025871944512,20180404,Roy_Dotrice
145,7,419.8393999097436,3141.225966350285,20180411,Roy_Dotrice
146,7,314.70350623499843,2258.2915315367636,20180418,Roy_Dotrice
147,7,305.8938109699155,2109.400253537875,20180425,Roy_Dotrice
148,7,430.91905191081446,3061.738327045088,20180502,Roy_Dotrice
149,7,352.82829917974783,2634.0847980869316,20180509,Roy_Dotrice
150,7,336.3187615355408,2392.6463689461207,20180516,Roy_Dotrice
151,7,434.7144227824538,3539.4762679118494,20180523,Roy_Dotrice
152,7,467.13411066803906,3612.8122618513653,20180530,Roy_Dotrice
153,7,509.1068538540406,5229.06192148685,20180606,Roy_Dotrice
154,7,394.64947196922276,2692.198797457495,20180613,Roy_Dotrice
155,7,340.08340913250424,2402.4967329329174,20180620,Roy_Dotrice
156,7,330.81038342993213,2288.6872773892364,20180627,Roy_Dotrice
157,7,333.5477442295587,2321.971623638281,20180704,Roy_Dotrice
158,7,379.16118184153737,2743.697756869597,20180711,Roy_Dotrice
159,7,443.3086804300673,3164.1124322449327,20180718,Roy_Dotrice
160,7,394.4691207005475,2816.8085601699163,20180725,Roy_Dotrice
161,7,382.2571013075072,2655.7469106103604,20180801,Roy_Dotrice
162,7,403.04341436917554,3107.757800963958,20180808,Roy_Dotrice
163,7,397.046490887576,3252.9137215079104,20180815,Roy_Dotrice
164,7,379.43659753105675,2605.2971201871387,20180822,Roy_Dotrice
165,7,344.4554435543399,2566.9273039801724,20180829,Roy_Dotrice
166,7,351.7121582169372,2495.0324983879887,20180905,Roy_Dotrice
167,7,354.1711761931207,708.3423523862414,20180912,Roy_Dotrice
