bin,binSize,median,article,timestamp
0,7,272,"Louis_Spencer,_Viscount_Althorp",20150701
1,7,229,"Louis_Spencer,_Viscount_Althorp",20150701
2,7,208,"Louis_Spencer,_Viscount_Althorp",20150701
3,7,158,"Louis_Spencer,_Viscount_Althorp",20150701
4,7,161,"Louis_Spencer,_Viscount_Althorp",20150701
5,7,164,"Louis_Spencer,_Viscount_Althorp",20150701
6,7,185,"Louis_Spencer,_Viscount_Althorp",20150701
7,7,156,"Louis_Spencer,_Viscount_Althorp",20150701
8,7,176,"Louis_Spencer,_Viscount_Althorp",20150701
9,7,171,"Louis_Spencer,_Viscount_Althorp",20150701
10,7,157,"Louis_Spencer,_Viscount_Althorp",20150701
11,7,115,"Louis_Spencer,_Viscount_Althorp",20150701
12,7,136,"Louis_Spencer,_Viscount_Althorp",20150701
13,7,207,"Louis_Spencer,_Viscount_Althorp",20150701
14,7,146,"Louis_Spencer,_Viscount_Althorp",20150701
15,7,141,"Louis_Spencer,_Viscount_Althorp",20150701
16,7,139,"Louis_Spencer,_Viscount_Althorp",20150701
17,7,192,"Louis_Spencer,_Viscount_Althorp",20150701
18,7,174,"Louis_Spencer,_Viscount_Althorp",20150701
19,7,135,"Louis_Spencer,_Viscount_Althorp",20150701
20,7,136,"Louis_Spencer,_Viscount_Althorp",20150701
21,7,132,"Louis_Spencer,_Viscount_Althorp",20150701
22,7,222,"Louis_Spencer,_Viscount_Althorp",20150701
23,7,150,"Louis_Spencer,_Viscount_Althorp",20150701
24,7,146,"Louis_Spencer,_Viscount_Althorp",20150701
25,7,144,"Louis_Spencer,_Viscount_Althorp",20150701
26,7,263,"Louis_Spencer,_Viscount_Althorp",20150701
27,7,246,"Louis_Spencer,_Viscount_Althorp",20150701
28,7,180,"Louis_Spencer,_Viscount_Althorp",20150701
29,7,179,"Louis_Spencer,_Viscount_Althorp",20150701
30,7,178,"Louis_Spencer,_Viscount_Althorp",20150701
31,7,140,"Louis_Spencer,_Viscount_Althorp",20150701
32,7,127,"Louis_Spencer,_Viscount_Althorp",20150701
33,7,139,"Louis_Spencer,_Viscount_Althorp",20150701
34,7,142,"Louis_Spencer,_Viscount_Althorp",20150701
35,7,201,"Louis_Spencer,_Viscount_Althorp",20150701
36,7,164,"Louis_Spencer,_Viscount_Althorp",20150701
37,7,152,"Louis_Spencer,_Viscount_Althorp",20150701
38,7,166,"Louis_Spencer,_Viscount_Althorp",20150701
39,7,137,"Louis_Spencer,_Viscount_Althorp",20150701
40,7,155,"Louis_Spencer,_Viscount_Althorp",20150701
41,7,213,"Louis_Spencer,_Viscount_Althorp",20150701
42,7,290,"Louis_Spencer,_Viscount_Althorp",20150701
43,7,196,"Louis_Spencer,_Viscount_Althorp",20150701
44,7,193,"Louis_Spencer,_Viscount_Althorp",20150701
45,7,222,"Louis_Spencer,_Viscount_Althorp",20150701
46,7,146,"Louis_Spencer,_Viscount_Althorp",20150701
47,7,237,"Louis_Spencer,_Viscount_Althorp",20150701
48,7,161,"Louis_Spencer,_Viscount_Althorp",20150701
49,7,229,"Louis_Spencer,_Viscount_Althorp",20150701
50,7,186,"Louis_Spencer,_Viscount_Althorp",20150701
51,7,181,"Louis_Spencer,_Viscount_Althorp",20150701
52,7,394,"Louis_Spencer,_Viscount_Althorp",20150701
53,7,279,"Louis_Spencer,_Viscount_Althorp",20150701
54,7,174,"Louis_Spencer,_Viscount_Althorp",20150701
55,7,173,"Louis_Spencer,_Viscount_Althorp",20150701
56,7,176,"Louis_Spencer,_Viscount_Althorp",20150701
57,7,132,"Louis_Spencer,_Viscount_Althorp",20150701
58,7,182,"Louis_Spencer,_Viscount_Althorp",20150701
59,7,133,"Louis_Spencer,_Viscount_Althorp",20150701
60,7,170,"Louis_Spencer,_Viscount_Althorp",20150701
61,7,201,"Louis_Spencer,_Viscount_Althorp",20150701
62,7,182,"Louis_Spencer,_Viscount_Althorp",20150701
63,7,269,"Louis_Spencer,_Viscount_Althorp",20150701
64,7,188,"Louis_Spencer,_Viscount_Althorp",20150701
65,7,181,"Louis_Spencer,_Viscount_Althorp",20150701
66,7,169,"Louis_Spencer,_Viscount_Althorp",20150701
67,7,137,"Louis_Spencer,_Viscount_Althorp",20150701
68,7,319,"Louis_Spencer,_Viscount_Althorp",20150701
69,7,185,"Louis_Spencer,_Viscount_Althorp",20150701
70,7,326,"Louis_Spencer,_Viscount_Althorp",20150701
71,7,201,"Louis_Spencer,_Viscount_Althorp",20150701
72,7,197,"Louis_Spencer,_Viscount_Althorp",20150701
73,7,176,"Louis_Spencer,_Viscount_Althorp",20150701
74,7,185,"Louis_Spencer,_Viscount_Althorp",20150701
75,7,217,"Louis_Spencer,_Viscount_Althorp",20150701
76,7,186,"Louis_Spencer,_Viscount_Althorp",20150701
77,7,198,"Louis_Spencer,_Viscount_Althorp",20150701
78,7,223,"Louis_Spencer,_Viscount_Althorp",20150701
79,7,211,"Louis_Spencer,_Viscount_Althorp",20150701
80,7,219,"Louis_Spencer,_Viscount_Althorp",20150701
81,7,187,"Louis_Spencer,_Viscount_Althorp",20150701
82,7,166,"Louis_Spencer,_Viscount_Althorp",20150701
83,7,170,"Louis_Spencer,_Viscount_Althorp",20150701
84,7,164,"Louis_Spencer,_Viscount_Althorp",20150701
85,7,167,"Louis_Spencer,_Viscount_Althorp",20150701
86,7,191,"Louis_Spencer,_Viscount_Althorp",20150701
87,7,195,"Louis_Spencer,_Viscount_Althorp",20150701
88,7,188,"Louis_Spencer,_Viscount_Althorp",20150701
89,7,244,"Louis_Spencer,_Viscount_Althorp",20150701
90,7,179,"Louis_Spencer,_Viscount_Althorp",20150701
91,7,201,"Louis_Spencer,_Viscount_Althorp",20150701
92,7,163,"Louis_Spencer,_Viscount_Althorp",20150701
93,7,208,"Louis_Spencer,_Viscount_Althorp",20150701
94,7,286,"Louis_Spencer,_Viscount_Althorp",20150701
95,7,371,"Louis_Spencer,_Viscount_Althorp",20150701
96,7,633,"Louis_Spencer,_Viscount_Althorp",20150701
97,7,462,"Louis_Spencer,_Viscount_Althorp",20150701
98,7,460,"Louis_Spencer,_Viscount_Althorp",20150701
99,7,432,"Louis_Spencer,_Viscount_Althorp",20150701
100,7,517,"Louis_Spencer,_Viscount_Althorp",20150701
101,7,483,"Louis_Spencer,_Viscount_Althorp",20150701
102,7,430,"Louis_Spencer,_Viscount_Althorp",20150701
103,7,497,"Louis_Spencer,_Viscount_Althorp",20150701
104,7,572,"Louis_Spencer,_Viscount_Althorp",20150701
105,7,377,"Louis_Spencer,_Viscount_Althorp",20150701
106,7,271,"Louis_Spencer,_Viscount_Althorp",20150701
107,7,346,"Louis_Spencer,_Viscount_Althorp",20150701
108,7,973,"Louis_Spencer,_Viscount_Althorp",20150701
109,7,618,"Louis_Spencer,_Viscount_Althorp",20150701
110,7,1269,"Louis_Spencer,_Viscount_Althorp",20150701
111,7,680,"Louis_Spencer,_Viscount_Althorp",20150701
112,7,1501,"Louis_Spencer,_Viscount_Althorp",20150701
113,7,1471,"Louis_Spencer,_Viscount_Althorp",20150701
114,7,532,"Louis_Spencer,_Viscount_Althorp",20150701
115,7,324,"Louis_Spencer,_Viscount_Althorp",20150701
116,7,259,"Louis_Spencer,_Viscount_Althorp",20150701
117,7,240,"Louis_Spencer,_Viscount_Althorp",20150701
118,7,256,"Louis_Spencer,_Viscount_Althorp",20150701
119,7,248,"Louis_Spencer,_Viscount_Althorp",20150701
120,7,244,"Louis_Spencer,_Viscount_Althorp",20150701
121,7,218,"Louis_Spencer,_Viscount_Althorp",20150701
122,7,253,"Louis_Spencer,_Viscount_Althorp",20150701
123,7,247,"Louis_Spencer,_Viscount_Althorp",20150701
124,7,199,"Louis_Spencer,_Viscount_Althorp",20150701
125,7,195,"Louis_Spencer,_Viscount_Althorp",20150701
126,7,468,"Louis_Spencer,_Viscount_Althorp",20150701
127,7,363,"Louis_Spencer,_Viscount_Althorp",20150701
128,7,397,"Louis_Spencer,_Viscount_Althorp",20150701
129,7,391,"Louis_Spencer,_Viscount_Althorp",20150701
130,7,516,"Louis_Spencer,_Viscount_Althorp",20150701
131,7,464,"Louis_Spencer,_Viscount_Althorp",20150701
132,7,365,"Louis_Spencer,_Viscount_Althorp",20150701
133,7,346,"Louis_Spencer,_Viscount_Althorp",20150701
134,7,309,"Louis_Spencer,_Viscount_Althorp",20150701
135,7,293,"Louis_Spencer,_Viscount_Althorp",20150701
136,7,259,"Louis_Spencer,_Viscount_Althorp",20150701
