bin,binSize,median,article
50,7,1116,"Tom_Davies_(footballer,_born_1998)"
51,7,1018,"Tom_Davies_(footballer,_born_1998)"
52,7,457,"Tom_Davies_(footballer,_born_1998)"
53,7,312,"Tom_Davies_(footballer,_born_1998)"
54,7,701,"Tom_Davies_(footballer,_born_1998)"
55,7,393,"Tom_Davies_(footballer,_born_1998)"
56,7,441,"Tom_Davies_(footballer,_born_1998)"
57,7,487,"Tom_Davies_(footballer,_born_1998)"
58,7,277,"Tom_Davies_(footballer,_born_1998)"
59,7,356,"Tom_Davies_(footballer,_born_1998)"
60,7,782,"Tom_Davies_(footballer,_born_1998)"
61,7,375,"Tom_Davies_(footballer,_born_1998)"
62,7,332,"Tom_Davies_(footballer,_born_1998)"
63,7,502,"Tom_Davies_(footballer,_born_1998)"
64,7,698,"Tom_Davies_(footballer,_born_1998)"
65,7,451,"Tom_Davies_(footballer,_born_1998)"
66,7,569,"Tom_Davies_(footballer,_born_1998)"
67,7,348,"Tom_Davies_(footballer,_born_1998)"
68,7,587,"Tom_Davies_(footballer,_born_1998)"
69,7,604,"Tom_Davies_(footballer,_born_1998)"
70,7,588,"Tom_Davies_(footballer,_born_1998)"
71,7,448,"Tom_Davies_(footballer,_born_1998)"
72,7,347,"Tom_Davies_(footballer,_born_1998)"
73,7,247,"Tom_Davies_(footballer,_born_1998)"
74,7,632,"Tom_Davies_(footballer,_born_1998)"
75,7,441,"Tom_Davies_(footballer,_born_1998)"
76,7,464,"Tom_Davies_(footballer,_born_1998)"
77,7,359,"Tom_Davies_(footballer,_born_1998)"
78,7,280,"Tom_Davies_(footballer,_born_1998)"
79,7,565,"Tom_Davies_(footballer,_born_1998)"
80,7,323,"Tom_Davies_(footballer,_born_1998)"
81,7,310,"Tom_Davies_(footballer,_born_1998)"
82,7,242,"Tom_Davies_(footballer,_born_1998)"
83,7,246,"Tom_Davies_(footballer,_born_1998)"
84,7,280,"Tom_Davies_(footballer,_born_1998)"
85,7,301,"Tom_Davies_(footballer,_born_1998)"
86,7,374,"Tom_Davies_(footballer,_born_1998)"
87,7,226,"Tom_Davies_(footballer,_born_1998)"
88,7,278,"Tom_Davies_(footballer,_born_1998)"
89,7,349,"Tom_Davies_(footballer,_born_1998)"
90,7,300,"Tom_Davies_(footballer,_born_1998)"
91,7,406,"Tom_Davies_(footballer,_born_1998)"
92,7,249,"Tom_Davies_(footballer,_born_1998)"
93,7,203,"Tom_Davies_(footballer,_born_1998)"
94,7,265,"Tom_Davies_(footballer,_born_1998)"
95,7,353,"Tom_Davies_(footballer,_born_1998)"
96,7,236,"Tom_Davies_(footballer,_born_1998)"
97,7,218,"Tom_Davies_(footballer,_born_1998)"
98,7,203,"Tom_Davies_(footballer,_born_1998)"
99,7,227,"Tom_Davies_(footballer,_born_1998)"
100,7,241,"Tom_Davies_(footballer,_born_1998)"
101,7,218,"Tom_Davies_(footballer,_born_1998)"
102,7,202,"Tom_Davies_(footballer,_born_1998)"
103,7,243,"Tom_Davies_(footballer,_born_1998)"
104,7,182,"Tom_Davies_(footballer,_born_1998)"
105,7,202,"Tom_Davies_(footballer,_born_1998)"
106,7,225,"Tom_Davies_(footballer,_born_1998)"
107,7,245,"Tom_Davies_(footballer,_born_1998)"
108,7,294,"Tom_Davies_(footballer,_born_1998)"
109,7,200,"Tom_Davies_(footballer,_born_1998)"
110,7,254,"Tom_Davies_(footballer,_born_1998)"
111,7,253,"Tom_Davies_(footballer,_born_1998)"
112,7,181,"Tom_Davies_(footballer,_born_1998)"
113,7,157,"Tom_Davies_(footballer,_born_1998)"
114,7,199,"Tom_Davies_(footballer,_born_1998)"
115,7,250,"Tom_Davies_(footballer,_born_1998)"
116,7,346,"Tom_Davies_(footballer,_born_1998)"
117,7,327,"Tom_Davies_(footballer,_born_1998)"
118,7,339,"Tom_Davies_(footballer,_born_1998)"
119,7,309,"Tom_Davies_(footballer,_born_1998)"
120,7,443,"Tom_Davies_(footballer,_born_1998)"
121,7,261,"Tom_Davies_(footballer,_born_1998)"
122,7,332,"Tom_Davies_(footballer,_born_1998)"
123,7,481,"Tom_Davies_(footballer,_born_1998)"
124,7,330,"Tom_Davies_(footballer,_born_1998)"
125,7,237,"Tom_Davies_(footballer,_born_1998)"
