bin,binSize,median,article
60,7,963,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
61,7,916,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
62,7,1028,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
63,7,883,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
64,7,1099,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
65,7,1097,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
66,7,856,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
67,7,891,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
68,7,863,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
69,7,1033,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
70,7,5549,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
71,7,3762,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
72,7,3063,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
73,7,2430,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
74,7,2366,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
75,7,2204,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
76,7,2124,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
77,7,2664,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
78,7,2760,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
79,7,2345,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
80,7,2656,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
81,7,2118,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
82,7,1559,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
83,7,1628,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
84,7,1661,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
85,7,1389,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
86,7,1397,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
87,7,1422,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
88,7,1381,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
89,7,1193,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
90,7,996,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
91,7,966,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
92,7,934,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
93,7,1047,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
94,7,1233,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
95,7,948,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
96,7,1557,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
97,7,1058,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
98,7,1663,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
99,7,1508,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
100,7,1385,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
101,7,1205,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
102,7,1314,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
103,7,1814,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
104,7,1238,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
105,7,1088,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
106,7,1230,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
107,7,1306,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
108,7,1173,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
109,7,1281,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
110,7,1446,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
111,7,1232,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
112,7,1290,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
113,7,1890,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
114,7,1321,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
115,7,1234,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
116,7,981,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
117,7,1030,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
118,7,1022,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
119,7,985,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
120,7,1054,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
121,7,1025,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
122,7,976,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
123,7,1032,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
124,7,1495,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
125,7,1329,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
126,7,2485,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
127,7,3388,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
128,7,3257,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
129,7,4082,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
130,7,3837,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
131,7,3112,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
132,7,3018,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
133,7,2113,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
134,7,2290,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
135,7,1541,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
136,7,1446,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
137,7,1500,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
138,7,1410,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
139,7,1193,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
140,7,1247,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
141,7,1279,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
142,7,1256,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
143,7,1347,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
144,7,1415,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
145,7,1329,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
146,7,2011,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
147,7,2784,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
148,7,1864,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
149,7,2123,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
150,7,14140,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
151,7,6098,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
152,7,2805,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
153,7,2279,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
154,7,2011,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
155,7,1571,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
156,7,1264,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
157,7,1284,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
158,7,1616,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
159,7,1294,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
160,7,1479,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
161,7,1347,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
162,7,1116,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
163,7,1041,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
164,7,1039,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
165,7,1008,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
166,7,817,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
167,7,795.5,"Princess_Alexandra,_The_Honourable_Lady_Ogilvy"
