bin,binSize,median,article,timestamp
0,7,122,Carly_Patterson,20150701
1,7,194,Carly_Patterson,20150701
2,7,160,Carly_Patterson,20150701
3,7,196,Carly_Patterson,20150701
4,7,142,Carly_Patterson,20150701
5,7,144,Carly_Patterson,20150701
6,7,261,Carly_Patterson,20150701
7,7,152,Carly_Patterson,20150701
8,7,130,Carly_Patterson,20150701
9,7,119,Carly_Patterson,20150701
10,7,129,Carly_Patterson,20150701
11,7,124,Carly_Patterson,20150701
12,7,115,Carly_Patterson,20150701
13,7,114,Carly_Patterson,20150701
14,7,109,Carly_Patterson,20150701
15,7,119,Carly_Patterson,20150701
16,7,130,Carly_Patterson,20150701
17,7,213,Carly_Patterson,20150701
18,7,128,Carly_Patterson,20150701
19,7,112,Carly_Patterson,20150701
20,7,123,Carly_Patterson,20150701
21,7,112,Carly_Patterson,20150701
22,7,117,Carly_Patterson,20150701
23,7,117,Carly_Patterson,20150701
24,7,113,Carly_Patterson,20150701
25,7,95,Carly_Patterson,20150701
26,7,123,Carly_Patterson,20150701
27,7,137,Carly_Patterson,20150701
28,7,148,Carly_Patterson,20150701
29,7,169,Carly_Patterson,20150701
30,7,182,Carly_Patterson,20150701
31,7,183,Carly_Patterson,20150701
32,7,196,Carly_Patterson,20150701
33,7,171,Carly_Patterson,20150701
34,7,249,Carly_Patterson,20150701
35,7,381,Carly_Patterson,20150701
36,7,248,Carly_Patterson,20150701
37,7,275,Carly_Patterson,20150701
38,7,173,Carly_Patterson,20150701
39,7,176,Carly_Patterson,20150701
40,7,170,Carly_Patterson,20150701
41,7,177,Carly_Patterson,20150701
42,7,161,Carly_Patterson,20150701
43,7,160,Carly_Patterson,20150701
44,7,164,Carly_Patterson,20150701
45,7,184,Carly_Patterson,20150701
46,7,176,Carly_Patterson,20150701
47,7,172,Carly_Patterson,20150701
48,7,348,Carly_Patterson,20150701
49,7,229,Carly_Patterson,20150701
50,7,439,Carly_Patterson,20150701
51,7,714,Carly_Patterson,20150701
52,7,422,Carly_Patterson,20150701
53,7,1083,Carly_Patterson,20150701
54,7,811,Carly_Patterson,20150701
55,7,536,Carly_Patterson,20150701
56,7,436,Carly_Patterson,20150701
57,7,2041,Carly_Patterson,20150701
58,7,7665,Carly_Patterson,20150701
59,7,2024,Carly_Patterson,20150701
60,7,635,Carly_Patterson,20150701
61,7,393,Carly_Patterson,20150701
62,7,253,Carly_Patterson,20150701
63,7,262,Carly_Patterson,20150701
64,7,156,Carly_Patterson,20150701
65,7,184,Carly_Patterson,20150701
66,7,163,Carly_Patterson,20150701
67,7,177,Carly_Patterson,20150701
68,7,165,Carly_Patterson,20150701
69,7,216,Carly_Patterson,20150701
70,7,133,Carly_Patterson,20150701
71,7,129,Carly_Patterson,20150701
72,7,115,Carly_Patterson,20150701
73,7,127,Carly_Patterson,20150701
74,7,128,Carly_Patterson,20150701
75,7,126,Carly_Patterson,20150701
76,7,133,Carly_Patterson,20150701
77,7,138,Carly_Patterson,20150701
78,7,133,Carly_Patterson,20150701
79,7,138,Carly_Patterson,20150701
80,7,141,Carly_Patterson,20150701
81,7,153,Carly_Patterson,20150701
82,7,151,Carly_Patterson,20150701
83,7,198,Carly_Patterson,20150701
84,7,132,Carly_Patterson,20150701
85,7,152,Carly_Patterson,20150701
86,7,143,Carly_Patterson,20150701
87,7,121,Carly_Patterson,20150701
88,7,137,Carly_Patterson,20150701
89,7,133,Carly_Patterson,20150701
90,7,132,Carly_Patterson,20150701
91,7,137,Carly_Patterson,20150701
92,7,115,Carly_Patterson,20150701
93,7,190,Carly_Patterson,20150701
94,7,204,Carly_Patterson,20150701
95,7,185,Carly_Patterson,20150701
96,7,131,Carly_Patterson,20150701
97,7,226,Carly_Patterson,20150701
98,7,128,Carly_Patterson,20150701
99,7,106,Carly_Patterson,20150701
100,7,110,Carly_Patterson,20150701
101,7,107,Carly_Patterson,20150701
102,7,103,Carly_Patterson,20150701
103,7,112,Carly_Patterson,20150701
104,7,121,Carly_Patterson,20150701
105,7,120,Carly_Patterson,20150701
106,7,122,Carly_Patterson,20150701
107,7,109,Carly_Patterson,20150701
108,7,109,Carly_Patterson,20150701
109,7,134,Carly_Patterson,20150701
110,7,123,Carly_Patterson,20150701
111,7,396,Carly_Patterson,20150701
112,7,152,Carly_Patterson,20150701
113,7,129,Carly_Patterson,20150701
114,7,108,Carly_Patterson,20150701
115,7,114,Carly_Patterson,20150701
116,7,113,Carly_Patterson,20150701
117,7,129,Carly_Patterson,20150701
118,7,224,Carly_Patterson,20150701
119,7,226,Carly_Patterson,20150701
120,7,225,Carly_Patterson,20150701
121,7,127,Carly_Patterson,20150701
122,7,129,Carly_Patterson,20150701
123,7,136,Carly_Patterson,20150701
124,7,135,Carly_Patterson,20150701
125,7,144,Carly_Patterson,20150701
126,7,113,Carly_Patterson,20150701
127,7,148,Carly_Patterson,20150701
128,7,99,Carly_Patterson,20150701
129,7,193,Carly_Patterson,20150701
130,7,115,Carly_Patterson,20150701
131,7,125,Carly_Patterson,20150701
132,7,138,Carly_Patterson,20150701
133,7,364,Carly_Patterson,20150701
134,7,520,Carly_Patterson,20150701
135,7,302,Carly_Patterson,20150701
136,7,278,Carly_Patterson,20150701
