bin,binSize,median,article,timestamp
0,7,1402,John_Stockton,20150701
1,7,1388,John_Stockton,20150701
2,7,1240,John_Stockton,20150701
3,7,1465,John_Stockton,20150701
4,7,1303,John_Stockton,20150701
5,7,1238,John_Stockton,20150701
6,7,1270,John_Stockton,20150701
7,7,1045,John_Stockton,20150701
8,7,1066,John_Stockton,20150701
9,7,879,John_Stockton,20150701
10,7,1024,John_Stockton,20150701
11,7,900,John_Stockton,20150701
12,7,1146,John_Stockton,20150701
13,7,956,John_Stockton,20150701
14,7,1104,John_Stockton,20150701
15,7,843,John_Stockton,20150701
16,7,967,John_Stockton,20150701
17,7,1672,John_Stockton,20150701
18,7,1302,John_Stockton,20150701
19,7,1294,John_Stockton,20150701
20,7,1440,John_Stockton,20150701
21,7,1676,John_Stockton,20150701
22,7,1835,John_Stockton,20150701
23,7,1585,John_Stockton,20150701
24,7,1308,John_Stockton,20150701
25,7,1478,John_Stockton,20150701
26,7,1553,John_Stockton,20150701
27,7,1448,John_Stockton,20150701
28,7,1675,John_Stockton,20150701
29,7,1761,John_Stockton,20150701
30,7,1558,John_Stockton,20150701
31,7,1783,John_Stockton,20150701
32,7,1847,John_Stockton,20150701
33,7,1937,John_Stockton,20150701
34,7,1546,John_Stockton,20150701
35,7,1612,John_Stockton,20150701
36,7,1473,John_Stockton,20150701
37,7,1719,John_Stockton,20150701
38,7,2018,John_Stockton,20150701
39,7,1628,John_Stockton,20150701
40,7,1973,John_Stockton,20150701
41,7,2166,John_Stockton,20150701
42,7,1628,John_Stockton,20150701
43,7,1364,John_Stockton,20150701
44,7,1269,John_Stockton,20150701
45,7,1607,John_Stockton,20150701
46,7,1804,John_Stockton,20150701
47,7,2005,John_Stockton,20150701
48,7,1851,John_Stockton,20150701
49,7,1663,John_Stockton,20150701
50,7,1658,John_Stockton,20150701
51,7,1993,John_Stockton,20150701
52,7,1655,John_Stockton,20150701
53,7,2363,John_Stockton,20150701
54,7,2118,John_Stockton,20150701
55,7,1717,John_Stockton,20150701
56,7,1404,John_Stockton,20150701
57,7,1788,John_Stockton,20150701
58,7,1283,John_Stockton,20150701
59,7,1334,John_Stockton,20150701
60,7,1064,John_Stockton,20150701
61,7,930,John_Stockton,20150701
62,7,1003,John_Stockton,20150701
63,7,982,John_Stockton,20150701
64,7,920,John_Stockton,20150701
65,7,1011,John_Stockton,20150701
66,7,854,John_Stockton,20150701
67,7,870,John_Stockton,20150701
68,7,906,John_Stockton,20150701
69,7,1154,John_Stockton,20150701
70,7,1330,John_Stockton,20150701
71,7,1367,John_Stockton,20150701
72,7,1462,John_Stockton,20150701
73,7,1410,John_Stockton,20150701
74,7,1394,John_Stockton,20150701
75,7,1497,John_Stockton,20150701
76,7,1553,John_Stockton,20150701
77,7,1586,John_Stockton,20150701
78,7,1540,John_Stockton,20150701
79,7,1779,John_Stockton,20150701
80,7,1764,John_Stockton,20150701
81,7,1567,John_Stockton,20150701
82,7,1603,John_Stockton,20150701
83,7,1685,John_Stockton,20150701
84,7,1774,John_Stockton,20150701
85,7,1969,John_Stockton,20150701
86,7,1912,John_Stockton,20150701
87,7,1873,John_Stockton,20150701
88,7,2412,John_Stockton,20150701
89,7,2915,John_Stockton,20150701
90,7,6848,John_Stockton,20150701
91,7,4331,John_Stockton,20150701
92,7,2193,John_Stockton,20150701
93,7,2009,John_Stockton,20150701
94,7,1738,John_Stockton,20150701
95,7,2426,John_Stockton,20150701
96,7,2109,John_Stockton,20150701
97,7,1692,John_Stockton,20150701
98,7,1784,John_Stockton,20150701
99,7,2065,John_Stockton,20150701
100,7,2825,John_Stockton,20150701
101,7,2478,John_Stockton,20150701
102,7,2360,John_Stockton,20150701
103,7,1959,John_Stockton,20150701
104,7,1604,John_Stockton,20150701
105,7,1884,John_Stockton,20150701
106,7,1208,John_Stockton,20150701
107,7,1342,John_Stockton,20150701
108,7,1191,John_Stockton,20150701
109,7,1056,John_Stockton,20150701
110,7,1029,John_Stockton,20150701
111,7,967,John_Stockton,20150701
112,7,955,John_Stockton,20150701
113,7,904,John_Stockton,20150701
114,7,784,John_Stockton,20150701
115,7,864,John_Stockton,20150701
116,7,816,John_Stockton,20150701
117,7,859,John_Stockton,20150701
118,7,828,John_Stockton,20150701
119,7,1655,John_Stockton,20150701
120,7,1213,John_Stockton,20150701
121,7,1174,John_Stockton,20150701
122,7,1201,John_Stockton,20150701
123,7,1282,John_Stockton,20150701
124,7,1214,John_Stockton,20150701
125,7,1282,John_Stockton,20150701
126,7,1160,John_Stockton,20150701
127,7,1520,John_Stockton,20150701
128,7,1504,John_Stockton,20150701
129,7,1858,John_Stockton,20150701
130,7,1683,John_Stockton,20150701
131,7,1635,John_Stockton,20150701
132,7,1583,John_Stockton,20150701
133,7,1488,John_Stockton,20150701
134,7,1607,John_Stockton,20150701
135,7,1437,John_Stockton,20150701
136,7,1409,John_Stockton,20150701
137,7,1624,John_Stockton,20150701
138,7,2118,John_Stockton,20150701
139,7,1870,John_Stockton,20150701
140,7,1783,John_Stockton,20150701
141,7,2340,John_Stockton,20150701
142,7,3120,John_Stockton,20150701
143,7,2165,John_Stockton,20150701
144,7,1603,John_Stockton,20150701
145,7,1845,John_Stockton,20150701
