bin,binSize,median,article,timestamp
0,7,963,Randy_Travis,20150701
1,7,993,Randy_Travis,20150701
2,7,1053,Randy_Travis,20150701
3,7,966,Randy_Travis,20150701
4,7,1077,Randy_Travis,20150701
5,7,932,Randy_Travis,20150701
6,7,913,Randy_Travis,20150701
7,7,944,Randy_Travis,20150701
8,7,976,Randy_Travis,20150701
9,7,903,Randy_Travis,20150701
10,7,965,Randy_Travis,20150701
11,7,833,Randy_Travis,20150701
12,7,1089,Randy_Travis,20150701
13,7,932,Randy_Travis,20150701
14,7,1045,Randy_Travis,20150701
15,7,919,Randy_Travis,20150701
16,7,896,Randy_Travis,20150701
17,7,848,Randy_Travis,20150701
18,7,1230,Randy_Travis,20150701
19,7,1007,Randy_Travis,20150701
20,7,979,Randy_Travis,20150701
21,7,1140,Randy_Travis,20150701
22,7,1011,Randy_Travis,20150701
23,7,1053,Randy_Travis,20150701
24,7,1220,Randy_Travis,20150701
25,7,1181,Randy_Travis,20150701
26,7,1083,Randy_Travis,20150701
27,7,940,Randy_Travis,20150701
28,7,1171,Randy_Travis,20150701
29,7,1056,Randy_Travis,20150701
30,7,927,Randy_Travis,20150701
31,7,928,Randy_Travis,20150701
32,7,1113,Randy_Travis,20150701
33,7,1035,Randy_Travis,20150701
34,7,1068,Randy_Travis,20150701
35,7,877,Randy_Travis,20150701
36,7,870,Randy_Travis,20150701
37,7,926,Randy_Travis,20150701
38,7,1014,Randy_Travis,20150701
39,7,2541,Randy_Travis,20150701
40,7,1462,Randy_Travis,20150701
41,7,1031,Randy_Travis,20150701
42,7,2240,Randy_Travis,20150701
43,7,1261,Randy_Travis,20150701
44,7,1170,Randy_Travis,20150701
45,7,992,Randy_Travis,20150701
46,7,1198,Randy_Travis,20150701
47,7,1053,Randy_Travis,20150701
48,7,1060,Randy_Travis,20150701
49,7,1993,Randy_Travis,20150701
50,7,2300,Randy_Travis,20150701
51,7,1549,Randy_Travis,20150701
52,7,1070,Randy_Travis,20150701
53,7,945,Randy_Travis,20150701
54,7,936,Randy_Travis,20150701
55,7,888,Randy_Travis,20150701
56,7,1044,Randy_Travis,20150701
57,7,1022,Randy_Travis,20150701
58,7,856,Randy_Travis,20150701
59,7,886,Randy_Travis,20150701
60,7,1056,Randy_Travis,20150701
61,7,1238,Randy_Travis,20150701
62,7,1099,Randy_Travis,20150701
63,7,1060,Randy_Travis,20150701
64,7,2833,Randy_Travis,20150701
65,7,1662,Randy_Travis,20150701
66,7,1598,Randy_Travis,20150701
67,7,1954,Randy_Travis,20150701
68,7,5418,Randy_Travis,20150701
69,7,3582,Randy_Travis,20150701
70,7,9605,Randy_Travis,20150701
71,7,3607,Randy_Travis,20150701
72,7,2404,Randy_Travis,20150701
73,7,1988,Randy_Travis,20150701
74,7,2005,Randy_Travis,20150701
75,7,2062,Randy_Travis,20150701
76,7,1667,Randy_Travis,20150701
77,7,1550,Randy_Travis,20150701
78,7,3218,Randy_Travis,20150701
79,7,1547,Randy_Travis,20150701
80,7,1664,Randy_Travis,20150701
81,7,1371,Randy_Travis,20150701
82,7,1488,Randy_Travis,20150701
83,7,2321,Randy_Travis,20150701
84,7,3695,Randy_Travis,20150701
85,7,1492,Randy_Travis,20150701
86,7,1612,Randy_Travis,20150701
87,7,1297,Randy_Travis,20150701
88,7,1307,Randy_Travis,20150701
89,7,1414,Randy_Travis,20150701
90,7,1872,Randy_Travis,20150701
91,7,1867,Randy_Travis,20150701
92,7,1383,Randy_Travis,20150701
93,7,1363,Randy_Travis,20150701
94,7,1283,Randy_Travis,20150701
95,7,1343,Randy_Travis,20150701
96,7,1847,Randy_Travis,20150701
97,7,1242,Randy_Travis,20150701
98,7,1254,Randy_Travis,20150701
99,7,1398,Randy_Travis,20150701
100,7,1243,Randy_Travis,20150701
101,7,1548,Randy_Travis,20150701
102,7,1438,Randy_Travis,20150701
103,7,1226,Randy_Travis,20150701
104,7,1494,Randy_Travis,20150701
105,7,2271,Randy_Travis,20150701
106,7,1427,Randy_Travis,20150701
107,7,1504,Randy_Travis,20150701
108,7,1283,Randy_Travis,20150701
109,7,1376,Randy_Travis,20150701
110,7,1488,Randy_Travis,20150701
111,7,1472,Randy_Travis,20150701
112,7,1450,Randy_Travis,20150701
113,7,1311,Randy_Travis,20150701
114,7,1317,Randy_Travis,20150701
115,7,1857,Randy_Travis,20150701
116,7,1466,Randy_Travis,20150701
117,7,1520,Randy_Travis,20150701
118,7,1445,Randy_Travis,20150701
119,7,2088,Randy_Travis,20150701
120,7,2025,Randy_Travis,20150701
121,7,1658,Randy_Travis,20150701
122,7,2004,Randy_Travis,20150701
123,7,2438,Randy_Travis,20150701
124,7,7477,Randy_Travis,20150701
125,7,3832,Randy_Travis,20150701
126,7,2893,Randy_Travis,20150701
127,7,5738,Randy_Travis,20150701
128,7,2778,Randy_Travis,20150701
129,7,2712,Randy_Travis,20150701
130,7,2837,Randy_Travis,20150701
131,7,2124,Randy_Travis,20150701
132,7,1862,Randy_Travis,20150701
133,7,1592,Randy_Travis,20150701
134,7,2059,Randy_Travis,20150701
135,7,1626,Randy_Travis,20150701
