bin,binSize,median,article,timestamp
0,7,495,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
1,7,568,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
2,7,652,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
3,7,568,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
4,7,509,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
5,7,514,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
6,7,569,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
7,7,548,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
8,7,533,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
9,7,523,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
10,7,621,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
11,7,595,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
12,7,948,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
13,7,629,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
14,7,638,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
15,7,625,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
16,7,604,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
17,7,547,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
18,7,721,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
19,7,724,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
20,7,671,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
21,7,637,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
22,7,697,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
23,7,732,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
24,7,559,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
25,7,538,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
26,7,637,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
27,7,692,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
28,7,826,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
29,7,897,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
30,7,876,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
31,7,1088,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
32,7,887,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
33,7,796,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
34,7,751,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
35,7,703,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
36,7,741,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
37,7,719,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
38,7,665,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
39,7,685,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
40,7,651,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
41,7,732,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
42,7,713,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
43,7,752,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
44,7,690,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
45,7,705,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
46,7,624,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
47,7,604,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
48,7,568,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
49,7,600,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
50,7,578,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
51,7,516,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
52,7,538,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
53,7,559,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
54,7,579,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
55,7,605,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
56,7,546,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
57,7,546,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
58,7,572,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
59,7,552,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
60,7,641,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
61,7,586,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
62,7,685,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
63,7,592,"Alexei_Nikolaevich,_Tsarevich_of_Russia",20150701
