bin,binSize,median,article
0,7,2884,"Caroline,_Princess_of_Hanover"
1,7,2700,"Caroline,_Princess_of_Hanover"
2,7,2176,"Caroline,_Princess_of_Hanover"
3,7,5395,"Caroline,_Princess_of_Hanover"
4,7,3242,"Caroline,_Princess_of_Hanover"
5,7,1954,"Caroline,_Princess_of_Hanover"
6,7,1750,"Caroline,_Princess_of_Hanover"
7,7,1426,"Caroline,_Princess_of_Hanover"
8,7,1533,"Caroline,_Princess_of_Hanover"
9,7,1338,"Caroline,_Princess_of_Hanover"
10,7,1549,"Caroline,_Princess_of_Hanover"
11,7,1260,"Caroline,_Princess_of_Hanover"
12,7,1235,"Caroline,_Princess_of_Hanover"
13,7,1259,"Caroline,_Princess_of_Hanover"
14,7,1416,"Caroline,_Princess_of_Hanover"
15,7,1357,"Caroline,_Princess_of_Hanover"
16,7,1259,"Caroline,_Princess_of_Hanover"
17,7,1291,"Caroline,_Princess_of_Hanover"
18,7,1506,"Caroline,_Princess_of_Hanover"
19,7,1442,"Caroline,_Princess_of_Hanover"
20,7,1771,"Caroline,_Princess_of_Hanover"
21,7,1242,"Caroline,_Princess_of_Hanover"
22,7,1380,"Caroline,_Princess_of_Hanover"
23,7,1337,"Caroline,_Princess_of_Hanover"
24,7,1346,"Caroline,_Princess_of_Hanover"
25,7,2049,"Caroline,_Princess_of_Hanover"
26,7,2499,"Caroline,_Princess_of_Hanover"
27,7,1800,"Caroline,_Princess_of_Hanover"
28,7,1382,"Caroline,_Princess_of_Hanover"
29,7,1690,"Caroline,_Princess_of_Hanover"
30,7,1725,"Caroline,_Princess_of_Hanover"
31,7,1414,"Caroline,_Princess_of_Hanover"
32,7,1182,"Caroline,_Princess_of_Hanover"
33,7,1265,"Caroline,_Princess_of_Hanover"
34,7,1372,"Caroline,_Princess_of_Hanover"
35,7,1349,"Caroline,_Princess_of_Hanover"
36,7,1159,"Caroline,_Princess_of_Hanover"
37,7,1576,"Caroline,_Princess_of_Hanover"
38,7,1456,"Caroline,_Princess_of_Hanover"
39,7,1340,"Caroline,_Princess_of_Hanover"
40,7,1404,"Caroline,_Princess_of_Hanover"
41,7,1414,"Caroline,_Princess_of_Hanover"
42,7,1606,"Caroline,_Princess_of_Hanover"
43,7,1475,"Caroline,_Princess_of_Hanover"
44,7,1743,"Caroline,_Princess_of_Hanover"
45,7,1610,"Caroline,_Princess_of_Hanover"
46,7,1409,"Caroline,_Princess_of_Hanover"
47,7,1710,"Caroline,_Princess_of_Hanover"
48,7,1544,"Caroline,_Princess_of_Hanover"
49,7,1289,"Caroline,_Princess_of_Hanover"
50,7,1231,"Caroline,_Princess_of_Hanover"
51,7,1486,"Caroline,_Princess_of_Hanover"
52,7,1405,"Caroline,_Princess_of_Hanover"
53,7,1418,"Caroline,_Princess_of_Hanover"
54,7,1464,"Caroline,_Princess_of_Hanover"
55,7,1509,"Caroline,_Princess_of_Hanover"
56,7,1729,"Caroline,_Princess_of_Hanover"
57,7,1827,"Caroline,_Princess_of_Hanover"
58,7,1329,"Caroline,_Princess_of_Hanover"
59,7,1367,"Caroline,_Princess_of_Hanover"
60,7,1451,"Caroline,_Princess_of_Hanover"
61,7,1681,"Caroline,_Princess_of_Hanover"
62,7,1495,"Caroline,_Princess_of_Hanover"
63,7,1814,"Caroline,_Princess_of_Hanover"
64,7,1496,"Caroline,_Princess_of_Hanover"
65,7,1222,"Caroline,_Princess_of_Hanover"
66,7,1160,"Caroline,_Princess_of_Hanover"
67,7,1357,"Caroline,_Princess_of_Hanover"
68,7,2874,"Caroline,_Princess_of_Hanover"
69,7,1551,"Caroline,_Princess_of_Hanover"
70,7,1832,"Caroline,_Princess_of_Hanover"
71,7,1615,"Caroline,_Princess_of_Hanover"
72,7,1966,"Caroline,_Princess_of_Hanover"
73,7,1747,"Caroline,_Princess_of_Hanover"
74,7,1718,"Caroline,_Princess_of_Hanover"
75,7,1567,"Caroline,_Princess_of_Hanover"
76,7,1473,"Caroline,_Princess_of_Hanover"
77,7,1749,"Caroline,_Princess_of_Hanover"
78,7,2119,"Caroline,_Princess_of_Hanover"
79,7,1982,"Caroline,_Princess_of_Hanover"
80,7,1693,"Caroline,_Princess_of_Hanover"
81,7,1742,"Caroline,_Princess_of_Hanover"
82,7,2198,"Caroline,_Princess_of_Hanover"
83,7,1792,"Caroline,_Princess_of_Hanover"
84,7,1719,"Caroline,_Princess_of_Hanover"
85,7,1888,"Caroline,_Princess_of_Hanover"
86,7,1827,"Caroline,_Princess_of_Hanover"
87,7,2357,"Caroline,_Princess_of_Hanover"
88,7,1527,"Caroline,_Princess_of_Hanover"
89,7,1705,"Caroline,_Princess_of_Hanover"
90,7,1510,"Caroline,_Princess_of_Hanover"
91,7,1300,"Caroline,_Princess_of_Hanover"
92,7,1372,"Caroline,_Princess_of_Hanover"
93,7,1716,"Caroline,_Princess_of_Hanover"
94,7,1940,"Caroline,_Princess_of_Hanover"
95,7,1710,"Caroline,_Princess_of_Hanover"
96,7,1750,"Caroline,_Princess_of_Hanover"
97,7,1437,"Caroline,_Princess_of_Hanover"
98,7,1777,"Caroline,_Princess_of_Hanover"
99,7,2075,"Caroline,_Princess_of_Hanover"
100,7,1452,"Caroline,_Princess_of_Hanover"
101,7,1437,"Caroline,_Princess_of_Hanover"
102,7,1830,"Caroline,_Princess_of_Hanover"
103,7,2332,"Caroline,_Princess_of_Hanover"
104,7,1610,"Caroline,_Princess_of_Hanover"
105,7,4100,"Caroline,_Princess_of_Hanover"
106,7,1862,"Caroline,_Princess_of_Hanover"
