bin,binSize,median,article
0,7,175,Luis_Fonsi
1,7,132,Luis_Fonsi
2,7,151,Luis_Fonsi
3,7,121,Luis_Fonsi
4,7,137,Luis_Fonsi
5,7,139,Luis_Fonsi
6,7,144,Luis_Fonsi
7,7,143,Luis_Fonsi
8,7,143,Luis_Fonsi
9,7,162,Luis_Fonsi
10,7,164,Luis_Fonsi
11,7,185,Luis_Fonsi
12,7,151,Luis_Fonsi
13,7,152,Luis_Fonsi
14,7,170,Luis_Fonsi
15,7,150,Luis_Fonsi
16,7,125,Luis_Fonsi
17,7,112,Luis_Fonsi
18,7,162,Luis_Fonsi
19,7,142,Luis_Fonsi
20,7,134,Luis_Fonsi
21,7,123,Luis_Fonsi
22,7,141,Luis_Fonsi
23,7,138,Luis_Fonsi
24,7,117,Luis_Fonsi
25,7,129,Luis_Fonsi
26,7,146,Luis_Fonsi
27,7,126,Luis_Fonsi
28,7,116,Luis_Fonsi
29,7,115,Luis_Fonsi
30,7,114,Luis_Fonsi
31,7,115,Luis_Fonsi
32,7,109,Luis_Fonsi
33,7,105,Luis_Fonsi
34,7,123,Luis_Fonsi
35,7,141,Luis_Fonsi
36,7,124,Luis_Fonsi
37,7,137,Luis_Fonsi
38,7,125,Luis_Fonsi
39,7,118,Luis_Fonsi
40,7,138,Luis_Fonsi
41,7,108,Luis_Fonsi
42,7,118,Luis_Fonsi
43,7,122,Luis_Fonsi
44,7,104,Luis_Fonsi
45,7,111,Luis_Fonsi
46,7,139,Luis_Fonsi
47,7,113,Luis_Fonsi
48,7,107,Luis_Fonsi
49,7,106,Luis_Fonsi
50,7,95,Luis_Fonsi
51,7,97,Luis_Fonsi
52,7,125,Luis_Fonsi
53,7,112,Luis_Fonsi
54,7,117,Luis_Fonsi
55,7,107,Luis_Fonsi
56,7,98,Luis_Fonsi
57,7,147,Luis_Fonsi
58,7,113,Luis_Fonsi
59,7,141,Luis_Fonsi
60,7,145,Luis_Fonsi
61,7,140,Luis_Fonsi
62,7,133,Luis_Fonsi
63,7,121,Luis_Fonsi
64,7,124,Luis_Fonsi
65,7,115,Luis_Fonsi
66,7,126,Luis_Fonsi
67,7,132,Luis_Fonsi
68,7,112,Luis_Fonsi
69,7,124,Luis_Fonsi
70,7,97,Luis_Fonsi
71,7,103,Luis_Fonsi
72,7,115,Luis_Fonsi
73,7,122,Luis_Fonsi
74,7,164,Luis_Fonsi
75,7,128,Luis_Fonsi
76,7,94,Luis_Fonsi
77,7,192,Luis_Fonsi
78,7,135,Luis_Fonsi
79,7,139,Luis_Fonsi
80,7,653,Luis_Fonsi
81,7,808,Luis_Fonsi
82,7,991,Luis_Fonsi
83,7,932,Luis_Fonsi
84,7,851,Luis_Fonsi
85,7,997,Luis_Fonsi
86,7,976,Luis_Fonsi
87,7,1006,Luis_Fonsi
88,7,1153,Luis_Fonsi
89,7,1510,Luis_Fonsi
90,7,1325,Luis_Fonsi
91,7,1290,Luis_Fonsi
92,7,1414,Luis_Fonsi
93,7,1628,Luis_Fonsi
94,7,4057,Luis_Fonsi
95,7,5527,Luis_Fonsi
96,7,5074,Luis_Fonsi
97,7,5799,Luis_Fonsi
98,7,7555,Luis_Fonsi
99,7,9754,Luis_Fonsi
100,7,8552,Luis_Fonsi
101,7,9113,Luis_Fonsi
102,7,10139,Luis_Fonsi
103,7,10101,Luis_Fonsi
104,7,9945,Luis_Fonsi
105,7,13852,Luis_Fonsi
106,7,13105,Luis_Fonsi
107,7,13457,Luis_Fonsi
108,7,10596,Luis_Fonsi
109,7,12683,Luis_Fonsi
110,7,11074,Luis_Fonsi
111,7,8914,Luis_Fonsi
112,7,7044,Luis_Fonsi
113,7,5827,Luis_Fonsi
114,7,5668,Luis_Fonsi
115,7,6029,Luis_Fonsi
116,7,4970,Luis_Fonsi
117,7,4734,Luis_Fonsi
118,7,3923,Luis_Fonsi
119,7,4071,Luis_Fonsi
120,7,3594,Luis_Fonsi
121,7,3284,Luis_Fonsi
122,7,3024,Luis_Fonsi
123,7,2898,Luis_Fonsi
124,7,6365,Luis_Fonsi
125,7,5226,Luis_Fonsi
126,7,4048,Luis_Fonsi
127,7,4048,Luis_Fonsi
128,7,3208,Luis_Fonsi
129,7,3604,Luis_Fonsi
130,7,3709,Luis_Fonsi
131,7,3380,Luis_Fonsi
132,7,3244,Luis_Fonsi
133,7,2958,Luis_Fonsi
134,7,3440,Luis_Fonsi
135,7,3975,Luis_Fonsi
136,7,2994,Luis_Fonsi
137,7,2466,Luis_Fonsi
138,7,2595,Luis_Fonsi
139,7,2839,Luis_Fonsi
140,7,2596,Luis_Fonsi
141,7,2344,Luis_Fonsi
142,7,2434,Luis_Fonsi
143,7,2274,Luis_Fonsi
144,7,2525,Luis_Fonsi
145,7,4015,Luis_Fonsi
146,7,2647,Luis_Fonsi
147,7,2838,Luis_Fonsi
148,7,2542,Luis_Fonsi
149,7,2201,Luis_Fonsi
150,7,2161,Luis_Fonsi
151,7,2236,Luis_Fonsi
152,7,2217,Luis_Fonsi
153,7,2018,Luis_Fonsi
154,7,2430,Luis_Fonsi
155,7,2429,Luis_Fonsi
156,7,2374,Luis_Fonsi
157,7,2247,Luis_Fonsi
158,7,2157,Luis_Fonsi
159,7,2033,Luis_Fonsi
160,7,1967,Luis_Fonsi
161,7,1834,Luis_Fonsi
162,7,1713,Luis_Fonsi
163,7,1914,Luis_Fonsi
164,7,1958,Luis_Fonsi
165,7,1742,Luis_Fonsi
166,7,1831,Luis_Fonsi
167,7,1544,Luis_Fonsi
