bin,binSize,median,article,timestamp
0,7,3393,"Albert_II,_Prince_of_Monaco",20150701
1,7,3501,"Albert_II,_Prince_of_Monaco",20150701
2,7,2757,"Albert_II,_Prince_of_Monaco",20150701
3,7,4861,"Albert_II,_Prince_of_Monaco",20150701
4,7,2593,"Albert_II,_Prince_of_Monaco",20150701
5,7,2086,"Albert_II,_Prince_of_Monaco",20150701
6,7,1939,"Albert_II,_Prince_of_Monaco",20150701
7,7,2014,"Albert_II,_Prince_of_Monaco",20150701
8,7,2275,"Albert_II,_Prince_of_Monaco",20150701
9,7,1789,"Albert_II,_Prince_of_Monaco",20150701
10,7,2100,"Albert_II,_Prince_of_Monaco",20150701
11,7,1751,"Albert_II,_Prince_of_Monaco",20150701
12,7,1603,"Albert_II,_Prince_of_Monaco",20150701
13,7,1677,"Albert_II,_Prince_of_Monaco",20150701
14,7,1768,"Albert_II,_Prince_of_Monaco",20150701
15,7,1736,"Albert_II,_Prince_of_Monaco",20150701
16,7,1712,"Albert_II,_Prince_of_Monaco",20150701
17,7,1851,"Albert_II,_Prince_of_Monaco",20150701
18,7,1934,"Albert_II,_Prince_of_Monaco",20150701
19,7,2090,"Albert_II,_Prince_of_Monaco",20150701
20,7,2120,"Albert_II,_Prince_of_Monaco",20150701
21,7,1697,"Albert_II,_Prince_of_Monaco",20150701
22,7,2020,"Albert_II,_Prince_of_Monaco",20150701
23,7,1972,"Albert_II,_Prince_of_Monaco",20150701
24,7,1865,"Albert_II,_Prince_of_Monaco",20150701
25,7,2818,"Albert_II,_Prince_of_Monaco",20150701
26,7,3617,"Albert_II,_Prince_of_Monaco",20150701
27,7,2426,"Albert_II,_Prince_of_Monaco",20150701
28,7,1951,"Albert_II,_Prince_of_Monaco",20150701
29,7,2292,"Albert_II,_Prince_of_Monaco",20150701
30,7,2079,"Albert_II,_Prince_of_Monaco",20150701
31,7,1759,"Albert_II,_Prince_of_Monaco",20150701
32,7,1788,"Albert_II,_Prince_of_Monaco",20150701
33,7,1711,"Albert_II,_Prince_of_Monaco",20150701
34,7,1705,"Albert_II,_Prince_of_Monaco",20150701
35,7,1745,"Albert_II,_Prince_of_Monaco",20150701
36,7,1615,"Albert_II,_Prince_of_Monaco",20150701
37,7,1795,"Albert_II,_Prince_of_Monaco",20150701
38,7,1950,"Albert_II,_Prince_of_Monaco",20150701
39,7,1925,"Albert_II,_Prince_of_Monaco",20150701
40,7,2033,"Albert_II,_Prince_of_Monaco",20150701
41,7,2584,"Albert_II,_Prince_of_Monaco",20150701
42,7,2214,"Albert_II,_Prince_of_Monaco",20150701
43,7,2021,"Albert_II,_Prince_of_Monaco",20150701
44,7,2221,"Albert_II,_Prince_of_Monaco",20150701
45,7,1959,"Albert_II,_Prince_of_Monaco",20150701
46,7,1943,"Albert_II,_Prince_of_Monaco",20150701
47,7,2708,"Albert_II,_Prince_of_Monaco",20150701
48,7,2365,"Albert_II,_Prince_of_Monaco",20150701
49,7,1934,"Albert_II,_Prince_of_Monaco",20150701
50,7,1808,"Albert_II,_Prince_of_Monaco",20150701
51,7,1942,"Albert_II,_Prince_of_Monaco",20150701
52,7,1914,"Albert_II,_Prince_of_Monaco",20150701
53,7,1941,"Albert_II,_Prince_of_Monaco",20150701
54,7,2124,"Albert_II,_Prince_of_Monaco",20150701
55,7,1947,"Albert_II,_Prince_of_Monaco",20150701
56,7,2370,"Albert_II,_Prince_of_Monaco",20150701
57,7,2473,"Albert_II,_Prince_of_Monaco",20150701
58,7,1942,"Albert_II,_Prince_of_Monaco",20150701
59,7,1688,"Albert_II,_Prince_of_Monaco",20150701
60,7,1871,"Albert_II,_Prince_of_Monaco",20150701
61,7,2220,"Albert_II,_Prince_of_Monaco",20150701
62,7,2063,"Albert_II,_Prince_of_Monaco",20150701
63,7,2166,"Albert_II,_Prince_of_Monaco",20150701
64,7,2029,"Albert_II,_Prince_of_Monaco",20150701
65,7,1886,"Albert_II,_Prince_of_Monaco",20150701
66,7,1668,"Albert_II,_Prince_of_Monaco",20150701
67,7,2169,"Albert_II,_Prince_of_Monaco",20150701
68,7,4156,"Albert_II,_Prince_of_Monaco",20150701
69,7,1975,"Albert_II,_Prince_of_Monaco",20150701
70,7,2231,"Albert_II,_Prince_of_Monaco",20150701
71,7,2031,"Albert_II,_Prince_of_Monaco",20150701
72,7,2517,"Albert_II,_Prince_of_Monaco",20150701
73,7,2255,"Albert_II,_Prince_of_Monaco",20150701
74,7,2259,"Albert_II,_Prince_of_Monaco",20150701
75,7,2209,"Albert_II,_Prince_of_Monaco",20150701
76,7,2094,"Albert_II,_Prince_of_Monaco",20150701
77,7,2376,"Albert_II,_Prince_of_Monaco",20150701
78,7,2653,"Albert_II,_Prince_of_Monaco",20150701
79,7,2527,"Albert_II,_Prince_of_Monaco",20150701
80,7,2181,"Albert_II,_Prince_of_Monaco",20150701
81,7,2049,"Albert_II,_Prince_of_Monaco",20150701
82,7,2466,"Albert_II,_Prince_of_Monaco",20150701
83,7,2181,"Albert_II,_Prince_of_Monaco",20150701
84,7,2215,"Albert_II,_Prince_of_Monaco",20150701
85,7,2226,"Albert_II,_Prince_of_Monaco",20150701
86,7,2527,"Albert_II,_Prince_of_Monaco",20150701
87,7,2415,"Albert_II,_Prince_of_Monaco",20150701
88,7,1955,"Albert_II,_Prince_of_Monaco",20150701
89,7,2750,"Albert_II,_Prince_of_Monaco",20150701
90,7,2039,"Albert_II,_Prince_of_Monaco",20150701
91,7,1852,"Albert_II,_Prince_of_Monaco",20150701
92,7,2107,"Albert_II,_Prince_of_Monaco",20150701
93,7,2619,"Albert_II,_Prince_of_Monaco",20150701
94,7,3191,"Albert_II,_Prince_of_Monaco",20150701
95,7,2085,"Albert_II,_Prince_of_Monaco",20150701
96,7,2792,"Albert_II,_Prince_of_Monaco",20150701
97,7,2285,"Albert_II,_Prince_of_Monaco",20150701
98,7,2660,"Albert_II,_Prince_of_Monaco",20150701
99,7,3952,"Albert_II,_Prince_of_Monaco",20150701
100,7,2392,"Albert_II,_Prince_of_Monaco",20150701
101,7,2153,"Albert_II,_Prince_of_Monaco",20150701
102,7,2786,"Albert_II,_Prince_of_Monaco",20150701
103,7,3106,"Albert_II,_Prince_of_Monaco",20150701
104,7,2109,"Albert_II,_Prince_of_Monaco",20150701
105,7,2402,"Albert_II,_Prince_of_Monaco",20150701
106,7,2324,"Albert_II,_Prince_of_Monaco",20150701
107,7,2297,"Albert_II,_Prince_of_Monaco",20150701
108,7,2671,"Albert_II,_Prince_of_Monaco",20150701
109,7,2391,"Albert_II,_Prince_of_Monaco",20150701
110,7,2227,"Albert_II,_Prince_of_Monaco",20150701
111,7,1917,"Albert_II,_Prince_of_Monaco",20150701
112,7,2089,"Albert_II,_Prince_of_Monaco",20150701
113,7,2386,"Albert_II,_Prince_of_Monaco",20150701
114,7,2034,"Albert_II,_Prince_of_Monaco",20150701
115,7,2281,"Albert_II,_Prince_of_Monaco",20150701
116,7,1969,"Albert_II,_Prince_of_Monaco",20150701
117,7,2026,"Albert_II,_Prince_of_Monaco",20150701
118,7,2613,"Albert_II,_Prince_of_Monaco",20150701
119,7,1872,"Albert_II,_Prince_of_Monaco",20150701
120,7,2019,"Albert_II,_Prince_of_Monaco",20150701
121,7,2001,"Albert_II,_Prince_of_Monaco",20150701
122,7,1778,"Albert_II,_Prince_of_Monaco",20150701
123,7,1981,"Albert_II,_Prince_of_Monaco",20150701
124,7,2846,"Albert_II,_Prince_of_Monaco",20150701
125,7,1807,"Albert_II,_Prince_of_Monaco",20150701
126,7,2830,"Albert_II,_Prince_of_Monaco",20150701
127,7,2118,"Albert_II,_Prince_of_Monaco",20150701
128,7,2496,"Albert_II,_Prince_of_Monaco",20150701
129,7,2436,"Albert_II,_Prince_of_Monaco",20150701
130,7,2684,"Albert_II,_Prince_of_Monaco",20150701
131,7,3103,"Albert_II,_Prince_of_Monaco",20150701
132,7,2351,"Albert_II,_Prince_of_Monaco",20150701
133,7,2358,"Albert_II,_Prince_of_Monaco",20150701
134,7,2372,"Albert_II,_Prince_of_Monaco",20150701
135,7,2448,"Albert_II,_Prince_of_Monaco",20150701
136,7,3023,"Albert_II,_Prince_of_Monaco",20150701
137,7,2431,"Albert_II,_Prince_of_Monaco",20150701
138,7,2885,"Albert_II,_Prince_of_Monaco",20150701
139,7,2354,"Albert_II,_Prince_of_Monaco",20150701
140,7,2435,"Albert_II,_Prince_of_Monaco",20150701
141,7,2678,"Albert_II,_Prince_of_Monaco",20150701
142,7,2536,"Albert_II,_Prince_of_Monaco",20150701
143,7,2569,"Albert_II,_Prince_of_Monaco",20150701
144,7,2810,"Albert_II,_Prince_of_Monaco",20150701
145,7,2442,"Albert_II,_Prince_of_Monaco",20150701
146,7,3163,"Albert_II,_Prince_of_Monaco",20150701
147,7,2669,"Albert_II,_Prince_of_Monaco",20150701
148,7,2890,"Albert_II,_Prince_of_Monaco",20150701
149,7,3752,"Albert_II,_Prince_of_Monaco",20150701
150,7,7444,"Albert_II,_Prince_of_Monaco",20150701
151,7,6557,"Albert_II,_Prince_of_Monaco",20150701
152,7,3956,"Albert_II,_Prince_of_Monaco",20150701
153,7,2557,"Albert_II,_Prince_of_Monaco",20150701
154,7,2039,"Albert_II,_Prince_of_Monaco",20150701
155,7,1956,"Albert_II,_Prince_of_Monaco",20150701
156,7,2482,"Albert_II,_Prince_of_Monaco",20150701
157,7,2325,"Albert_II,_Prince_of_Monaco",20150701
158,7,2487,"Albert_II,_Prince_of_Monaco",20150701
159,7,2243,"Albert_II,_Prince_of_Monaco",20150701
160,7,2248,"Albert_II,_Prince_of_Monaco",20150701
161,7,2077,"Albert_II,_Prince_of_Monaco",20150701
162,7,1999,"Albert_II,_Prince_of_Monaco",20150701
163,7,1855,"Albert_II,_Prince_of_Monaco",20150701
164,7,1963,"Albert_II,_Prince_of_Monaco",20150701
165,7,2063,"Albert_II,_Prince_of_Monaco",20150701
166,7,1796,"Albert_II,_Prince_of_Monaco",20150701
167,7,2342.5,"Albert_II,_Prince_of_Monaco",20150701
