bin,binSize,median,article
0,7,34,"Michael_Bates,_Baron_Bates"
1,7,23,"Michael_Bates,_Baron_Bates"
2,7,29,"Michael_Bates,_Baron_Bates"
3,7,27,"Michael_Bates,_Baron_Bates"
4,7,27,"Michael_Bates,_Baron_Bates"
5,7,19,"Michael_Bates,_Baron_Bates"
6,7,24,"Michael_Bates,_Baron_Bates"
7,7,34,"Michael_Bates,_Baron_Bates"
8,7,26,"Michael_Bates,_Baron_Bates"
9,7,18,"Michael_Bates,_Baron_Bates"
10,7,27,"Michael_Bates,_Baron_Bates"
11,7,37,"Michael_Bates,_Baron_Bates"
12,7,19,"Michael_Bates,_Baron_Bates"
13,7,25,"Michael_Bates,_Baron_Bates"
14,7,29,"Michael_Bates,_Baron_Bates"
15,7,41,"Michael_Bates,_Baron_Bates"
16,7,51,"Michael_Bates,_Baron_Bates"
17,7,25,"Michael_Bates,_Baron_Bates"
18,7,21,"Michael_Bates,_Baron_Bates"
19,7,23,"Michael_Bates,_Baron_Bates"
20,7,21,"Michael_Bates,_Baron_Bates"
21,7,28,"Michael_Bates,_Baron_Bates"
22,7,28,"Michael_Bates,_Baron_Bates"
23,7,19,"Michael_Bates,_Baron_Bates"
24,7,21,"Michael_Bates,_Baron_Bates"
25,7,16,"Michael_Bates,_Baron_Bates"
26,7,20,"Michael_Bates,_Baron_Bates"
27,7,24,"Michael_Bates,_Baron_Bates"
28,7,23,"Michael_Bates,_Baron_Bates"
29,7,30,"Michael_Bates,_Baron_Bates"
30,7,35,"Michael_Bates,_Baron_Bates"
31,7,29,"Michael_Bates,_Baron_Bates"
32,7,19,"Michael_Bates,_Baron_Bates"
33,7,24,"Michael_Bates,_Baron_Bates"
34,7,24,"Michael_Bates,_Baron_Bates"
35,7,23,"Michael_Bates,_Baron_Bates"
36,7,26,"Michael_Bates,_Baron_Bates"
37,7,43,"Michael_Bates,_Baron_Bates"
38,7,31,"Michael_Bates,_Baron_Bates"
39,7,58,"Michael_Bates,_Baron_Bates"
