bin,binSize,median,article
0,7,91,Siân_Lloyd
1,7,78,Siân_Lloyd
2,7,74,Siân_Lloyd
3,7,84,Siân_Lloyd
4,7,66,Siân_Lloyd
5,7,76,Siân_Lloyd
6,7,94,Siân_Lloyd
7,7,86,Siân_Lloyd
8,7,115,Siân_Lloyd
9,7,85,Siân_Lloyd
10,7,86,Siân_Lloyd
11,7,105,Siân_Lloyd
12,7,77,Siân_Lloyd
13,7,80,Siân_Lloyd
14,7,81,Siân_Lloyd
15,7,76,Siân_Lloyd
16,7,78,Siân_Lloyd
17,7,87,Siân_Lloyd
18,7,91,Siân_Lloyd
19,7,76,Siân_Lloyd
20,7,98,Siân_Lloyd
21,7,145,Siân_Lloyd
22,7,164,Siân_Lloyd
23,7,104,Siân_Lloyd
24,7,86,Siân_Lloyd
25,7,84,Siân_Lloyd
26,7,147,Siân_Lloyd
27,7,119,Siân_Lloyd
28,7,80,Siân_Lloyd
29,7,72,Siân_Lloyd
30,7,102,Siân_Lloyd
31,7,112,Siân_Lloyd
32,7,120,Siân_Lloyd
33,7,112,Siân_Lloyd
34,7,134,Siân_Lloyd
35,7,98,Siân_Lloyd
36,7,73,Siân_Lloyd
37,7,63,Siân_Lloyd
38,7,112,Siân_Lloyd
39,7,96,Siân_Lloyd
40,7,88,Siân_Lloyd
41,7,97,Siân_Lloyd
42,7,78,Siân_Lloyd
43,7,75,Siân_Lloyd
44,7,83,Siân_Lloyd
45,7,100,Siân_Lloyd
46,7,94,Siân_Lloyd
47,7,195,Siân_Lloyd
48,7,183,Siân_Lloyd
49,7,92,Siân_Lloyd
50,7,81,Siân_Lloyd
51,7,114,Siân_Lloyd
52,7,110,Siân_Lloyd
53,7,152,Siân_Lloyd
54,7,119,Siân_Lloyd
55,7,538,Siân_Lloyd
56,7,2981,Siân_Lloyd
57,7,939,Siân_Lloyd
58,7,263,Siân_Lloyd
59,7,189,Siân_Lloyd
60,7,160,Siân_Lloyd
61,7,121,Siân_Lloyd
62,7,104,Siân_Lloyd
63,7,107,Siân_Lloyd
64,7,161,Siân_Lloyd
65,7,107,Siân_Lloyd
66,7,90,Siân_Lloyd
67,7,98,Siân_Lloyd
68,7,102,Siân_Lloyd
69,7,72,Siân_Lloyd
70,7,108,Siân_Lloyd
71,7,103,Siân_Lloyd
72,7,162,Siân_Lloyd
73,7,171,Siân_Lloyd
74,7,179,Siân_Lloyd
75,7,126,Siân_Lloyd
76,7,126,Siân_Lloyd
77,7,98,Siân_Lloyd
78,7,157,Siân_Lloyd
79,7,187,Siân_Lloyd
80,7,116,Siân_Lloyd
81,7,116,Siân_Lloyd
82,7,108,Siân_Lloyd
83,7,154,Siân_Lloyd
84,7,99,Siân_Lloyd
85,7,106,Siân_Lloyd
86,7,104,Siân_Lloyd
87,7,113,Siân_Lloyd
88,7,100,Siân_Lloyd
89,7,99,Siân_Lloyd
90,7,89,Siân_Lloyd
91,7,111,Siân_Lloyd
92,7,89,Siân_Lloyd
93,7,140,Siân_Lloyd
94,7,139,Siân_Lloyd
95,7,199,Siân_Lloyd
96,7,119,Siân_Lloyd
97,7,112,Siân_Lloyd
98,7,111,Siân_Lloyd
99,7,92,Siân_Lloyd
100,7,95,Siân_Lloyd
101,7,276,Siân_Lloyd
102,7,117,Siân_Lloyd
103,7,99,Siân_Lloyd
104,7,99,Siân_Lloyd
105,7,129,Siân_Lloyd
106,7,81,Siân_Lloyd
107,7,113,Siân_Lloyd
108,7,109,Siân_Lloyd
109,7,85,Siân_Lloyd
110,7,86,Siân_Lloyd
111,7,98,Siân_Lloyd
112,7,104,Siân_Lloyd
113,7,119,Siân_Lloyd
114,7,107,Siân_Lloyd
115,7,96,Siân_Lloyd
116,7,135,Siân_Lloyd
117,7,83,Siân_Lloyd
118,7,71,Siân_Lloyd
119,7,93,Siân_Lloyd
120,7,87,Siân_Lloyd
121,7,94,Siân_Lloyd
122,7,124,Siân_Lloyd
123,7,173,Siân_Lloyd
124,7,132,Siân_Lloyd
125,7,170,Siân_Lloyd
126,7,153,Siân_Lloyd
127,7,188,Siân_Lloyd
128,7,153,Siân_Lloyd
129,7,105,Siân_Lloyd
130,7,89,Siân_Lloyd
131,7,127,Siân_Lloyd
132,7,131,Siân_Lloyd
133,7,141,Siân_Lloyd
134,7,92,Siân_Lloyd
135,7,107,Siân_Lloyd
136,7,97,Siân_Lloyd
137,7,138,Siân_Lloyd
138,7,102,Siân_Lloyd
139,7,99,Siân_Lloyd
140,7,96,Siân_Lloyd
141,7,103,Siân_Lloyd
142,7,99,Siân_Lloyd
143,7,85,Siân_Lloyd
144,7,102,Siân_Lloyd
145,7,105,Siân_Lloyd
146,7,98,Siân_Lloyd
147,7,113,Siân_Lloyd
148,7,107,Siân_Lloyd
149,7,79,Siân_Lloyd
150,7,116,Siân_Lloyd
151,7,78,Siân_Lloyd
152,7,68,Siân_Lloyd
153,7,88,Siân_Lloyd
154,7,76,Siân_Lloyd
155,7,97,Siân_Lloyd
156,7,114,Siân_Lloyd
157,7,91,Siân_Lloyd
158,7,518,Siân_Lloyd
159,7,1859,Siân_Lloyd
160,7,1229,Siân_Lloyd
161,7,2781,Siân_Lloyd
162,7,1042,Siân_Lloyd
163,7,409,Siân_Lloyd
164,7,208,Siân_Lloyd
165,7,111,Siân_Lloyd
166,7,115,Siân_Lloyd
167,7,123,Siân_Lloyd
