bin,binSize,median,article,timestamp
0,7,1110,"Naruhito,_Crown_Prince_of_Japan",20150701
1,7,973,"Naruhito,_Crown_Prince_of_Japan",20150701
2,7,983,"Naruhito,_Crown_Prince_of_Japan",20150701
3,7,938,"Naruhito,_Crown_Prince_of_Japan",20150701
4,7,1081,"Naruhito,_Crown_Prince_of_Japan",20150701
5,7,1309,"Naruhito,_Crown_Prince_of_Japan",20150701
6,7,2184,"Naruhito,_Crown_Prince_of_Japan",20150701
7,7,1037,"Naruhito,_Crown_Prince_of_Japan",20150701
8,7,925,"Naruhito,_Crown_Prince_of_Japan",20150701
9,7,1014,"Naruhito,_Crown_Prince_of_Japan",20150701
10,7,1030,"Naruhito,_Crown_Prince_of_Japan",20150701
11,7,1142,"Naruhito,_Crown_Prince_of_Japan",20150701
12,7,994,"Naruhito,_Crown_Prince_of_Japan",20150701
13,7,862,"Naruhito,_Crown_Prince_of_Japan",20150701
14,7,908,"Naruhito,_Crown_Prince_of_Japan",20150701
15,7,898,"Naruhito,_Crown_Prince_of_Japan",20150701
16,7,881,"Naruhito,_Crown_Prince_of_Japan",20150701
17,7,879,"Naruhito,_Crown_Prince_of_Japan",20150701
18,7,942,"Naruhito,_Crown_Prince_of_Japan",20150701
19,7,967,"Naruhito,_Crown_Prince_of_Japan",20150701
20,7,1127,"Naruhito,_Crown_Prince_of_Japan",20150701
21,7,1198,"Naruhito,_Crown_Prince_of_Japan",20150701
22,7,1337,"Naruhito,_Crown_Prince_of_Japan",20150701
23,7,1172,"Naruhito,_Crown_Prince_of_Japan",20150701
24,7,963,"Naruhito,_Crown_Prince_of_Japan",20150701
25,7,1017,"Naruhito,_Crown_Prince_of_Japan",20150701
26,7,1150,"Naruhito,_Crown_Prince_of_Japan",20150701
27,7,1174,"Naruhito,_Crown_Prince_of_Japan",20150701
28,7,988,"Naruhito,_Crown_Prince_of_Japan",20150701
29,7,1009,"Naruhito,_Crown_Prince_of_Japan",20150701
30,7,1906,"Naruhito,_Crown_Prince_of_Japan",20150701
31,7,1042,"Naruhito,_Crown_Prince_of_Japan",20150701
32,7,977,"Naruhito,_Crown_Prince_of_Japan",20150701
33,7,1001,"Naruhito,_Crown_Prince_of_Japan",20150701
34,7,1052,"Naruhito,_Crown_Prince_of_Japan",20150701
35,7,994,"Naruhito,_Crown_Prince_of_Japan",20150701
36,7,917,"Naruhito,_Crown_Prince_of_Japan",20150701
37,7,921,"Naruhito,_Crown_Prince_of_Japan",20150701
38,7,984,"Naruhito,_Crown_Prince_of_Japan",20150701
39,7,968,"Naruhito,_Crown_Prince_of_Japan",20150701
40,7,1001,"Naruhito,_Crown_Prince_of_Japan",20150701
41,7,1165,"Naruhito,_Crown_Prince_of_Japan",20150701
42,7,1080,"Naruhito,_Crown_Prince_of_Japan",20150701
43,7,1104,"Naruhito,_Crown_Prince_of_Japan",20150701
44,7,1028,"Naruhito,_Crown_Prince_of_Japan",20150701
45,7,1033,"Naruhito,_Crown_Prince_of_Japan",20150701
46,7,1048,"Naruhito,_Crown_Prince_of_Japan",20150701
47,7,1103,"Naruhito,_Crown_Prince_of_Japan",20150701
48,7,954,"Naruhito,_Crown_Prince_of_Japan",20150701
49,7,912,"Naruhito,_Crown_Prince_of_Japan",20150701
50,7,914,"Naruhito,_Crown_Prince_of_Japan",20150701
51,7,938,"Naruhito,_Crown_Prince_of_Japan",20150701
52,7,839,"Naruhito,_Crown_Prince_of_Japan",20150701
53,7,931,"Naruhito,_Crown_Prince_of_Japan",20150701
54,7,1523,"Naruhito,_Crown_Prince_of_Japan",20150701
55,7,1036,"Naruhito,_Crown_Prince_of_Japan",20150701
56,7,1036,"Naruhito,_Crown_Prince_of_Japan",20150701
57,7,2251,"Naruhito,_Crown_Prince_of_Japan",20150701
58,7,1549,"Naruhito,_Crown_Prince_of_Japan",20150701
59,7,1109,"Naruhito,_Crown_Prince_of_Japan",20150701
60,7,981,"Naruhito,_Crown_Prince_of_Japan",20150701
61,7,998,"Naruhito,_Crown_Prince_of_Japan",20150701
62,7,1143,"Naruhito,_Crown_Prince_of_Japan",20150701
63,7,909,"Naruhito,_Crown_Prince_of_Japan",20150701
64,7,914,"Naruhito,_Crown_Prince_of_Japan",20150701
65,7,925,"Naruhito,_Crown_Prince_of_Japan",20150701
66,7,897,"Naruhito,_Crown_Prince_of_Japan",20150701
67,7,1455,"Naruhito,_Crown_Prince_of_Japan",20150701
68,7,1089,"Naruhito,_Crown_Prince_of_Japan",20150701
69,7,1288,"Naruhito,_Crown_Prince_of_Japan",20150701
70,7,1106,"Naruhito,_Crown_Prince_of_Japan",20150701
71,7,1104,"Naruhito,_Crown_Prince_of_Japan",20150701
72,7,1200,"Naruhito,_Crown_Prince_of_Japan",20150701
73,7,1163,"Naruhito,_Crown_Prince_of_Japan",20150701
74,7,1188,"Naruhito,_Crown_Prince_of_Japan",20150701
75,7,1272,"Naruhito,_Crown_Prince_of_Japan",20150701
76,7,1143,"Naruhito,_Crown_Prince_of_Japan",20150701
77,7,1347,"Naruhito,_Crown_Prince_of_Japan",20150701
78,7,1666,"Naruhito,_Crown_Prince_of_Japan",20150701
79,7,1412,"Naruhito,_Crown_Prince_of_Japan",20150701
80,7,1672,"Naruhito,_Crown_Prince_of_Japan",20150701
81,7,1323,"Naruhito,_Crown_Prince_of_Japan",20150701
82,7,1398,"Naruhito,_Crown_Prince_of_Japan",20150701
83,7,1254,"Naruhito,_Crown_Prince_of_Japan",20150701
84,7,1759,"Naruhito,_Crown_Prince_of_Japan",20150701
85,7,1338,"Naruhito,_Crown_Prince_of_Japan",20150701
86,7,1375,"Naruhito,_Crown_Prince_of_Japan",20150701
87,7,1350,"Naruhito,_Crown_Prince_of_Japan",20150701
88,7,1200,"Naruhito,_Crown_Prince_of_Japan",20150701
89,7,1165,"Naruhito,_Crown_Prince_of_Japan",20150701
90,7,1168,"Naruhito,_Crown_Prince_of_Japan",20150701
91,7,1098,"Naruhito,_Crown_Prince_of_Japan",20150701
92,7,1337,"Naruhito,_Crown_Prince_of_Japan",20150701
93,7,1536,"Naruhito,_Crown_Prince_of_Japan",20150701
94,7,1297,"Naruhito,_Crown_Prince_of_Japan",20150701
95,7,1321,"Naruhito,_Crown_Prince_of_Japan",20150701
96,7,1211,"Naruhito,_Crown_Prince_of_Japan",20150701
97,7,1201,"Naruhito,_Crown_Prince_of_Japan",20150701
98,7,4877,"Naruhito,_Crown_Prince_of_Japan",20150701
99,7,1365,"Naruhito,_Crown_Prince_of_Japan",20150701
100,7,1407,"Naruhito,_Crown_Prince_of_Japan",20150701
101,7,1333,"Naruhito,_Crown_Prince_of_Japan",20150701
102,7,1140,"Naruhito,_Crown_Prince_of_Japan",20150701
103,7,937,"Naruhito,_Crown_Prince_of_Japan",20150701
104,7,914,"Naruhito,_Crown_Prince_of_Japan",20150701
105,7,1014,"Naruhito,_Crown_Prince_of_Japan",20150701
106,7,873,"Naruhito,_Crown_Prince_of_Japan",20150701
107,7,1006,"Naruhito,_Crown_Prince_of_Japan",20150701
108,7,860,"Naruhito,_Crown_Prince_of_Japan",20150701
109,7,702,"Naruhito,_Crown_Prince_of_Japan",20150701
110,7,773,"Naruhito,_Crown_Prince_of_Japan",20150701
111,7,706,"Naruhito,_Crown_Prince_of_Japan",20150701
112,7,771,"Naruhito,_Crown_Prince_of_Japan",20150701
113,7,1876,"Naruhito,_Crown_Prince_of_Japan",20150701
114,7,828,"Naruhito,_Crown_Prince_of_Japan",20150701
115,7,718,"Naruhito,_Crown_Prince_of_Japan",20150701
116,7,618,"Naruhito,_Crown_Prince_of_Japan",20150701
117,7,593,"Naruhito,_Crown_Prince_of_Japan",20150701
118,7,728,"Naruhito,_Crown_Prince_of_Japan",20150701
119,7,735,"Naruhito,_Crown_Prince_of_Japan",20150701
120,7,955,"Naruhito,_Crown_Prince_of_Japan",20150701
121,7,825,"Naruhito,_Crown_Prince_of_Japan",20150701
122,7,1014,"Naruhito,_Crown_Prince_of_Japan",20150701
123,7,803,"Naruhito,_Crown_Prince_of_Japan",20150701
124,7,715,"Naruhito,_Crown_Prince_of_Japan",20150701
125,7,730,"Naruhito,_Crown_Prince_of_Japan",20150701
126,7,1687,"Naruhito,_Crown_Prince_of_Japan",20150701
127,7,1274,"Naruhito,_Crown_Prince_of_Japan",20150701
128,7,912,"Naruhito,_Crown_Prince_of_Japan",20150701
129,7,868,"Naruhito,_Crown_Prince_of_Japan",20150701
130,7,991,"Naruhito,_Crown_Prince_of_Japan",20150701
131,7,1068,"Naruhito,_Crown_Prince_of_Japan",20150701
132,7,996,"Naruhito,_Crown_Prince_of_Japan",20150701
133,7,923,"Naruhito,_Crown_Prince_of_Japan",20150701
134,7,898,"Naruhito,_Crown_Prince_of_Japan",20150701
135,7,868,"Naruhito,_Crown_Prince_of_Japan",20150701
136,7,1396,"Naruhito,_Crown_Prince_of_Japan",20150701
137,7,1124,"Naruhito,_Crown_Prince_of_Japan",20150701
138,7,1061,"Naruhito,_Crown_Prince_of_Japan",20150701
139,7,904,"Naruhito,_Crown_Prince_of_Japan",20150701
140,7,931,"Naruhito,_Crown_Prince_of_Japan",20150701
141,7,991,"Naruhito,_Crown_Prince_of_Japan",20150701
142,7,1099,"Naruhito,_Crown_Prince_of_Japan",20150701
143,7,965,"Naruhito,_Crown_Prince_of_Japan",20150701
144,7,985,"Naruhito,_Crown_Prince_of_Japan",20150701
145,7,997,"Naruhito,_Crown_Prince_of_Japan",20150701
146,7,1069,"Naruhito,_Crown_Prince_of_Japan",20150701
147,7,1115,"Naruhito,_Crown_Prince_of_Japan",20150701
148,7,936,"Naruhito,_Crown_Prince_of_Japan",20150701
149,7,914,"Naruhito,_Crown_Prince_of_Japan",20150701
150,7,1617,"Naruhito,_Crown_Prince_of_Japan",20150701
151,7,1176,"Naruhito,_Crown_Prince_of_Japan",20150701
152,7,1201,"Naruhito,_Crown_Prince_of_Japan",20150701
153,7,1217,"Naruhito,_Crown_Prince_of_Japan",20150701
154,7,1073,"Naruhito,_Crown_Prince_of_Japan",20150701
155,7,1043,"Naruhito,_Crown_Prince_of_Japan",20150701
156,7,1794,"Naruhito,_Crown_Prince_of_Japan",20150701
157,7,1413,"Naruhito,_Crown_Prince_of_Japan",20150701
158,7,1124,"Naruhito,_Crown_Prince_of_Japan",20150701
159,7,1483,"Naruhito,_Crown_Prince_of_Japan",20150701
160,7,1519,"Naruhito,_Crown_Prince_of_Japan",20150701
161,7,1261,"Naruhito,_Crown_Prince_of_Japan",20150701
162,7,1445,"Naruhito,_Crown_Prince_of_Japan",20150701
163,7,1151,"Naruhito,_Crown_Prince_of_Japan",20150701
164,7,1131,"Naruhito,_Crown_Prince_of_Japan",20150701
165,7,1116,"Naruhito,_Crown_Prince_of_Japan",20150701
166,7,1176,"Naruhito,_Crown_Prince_of_Japan",20150701
167,7,1297,"Naruhito,_Crown_Prince_of_Japan",20150701
