bin,binSize,median,article
0,7,860,"Jack_Harrison_(footballer,_born_1996)"
1,7,444,"Jack_Harrison_(footballer,_born_1996)"
2,7,334,"Jack_Harrison_(footballer,_born_1996)"
3,7,283,"Jack_Harrison_(footballer,_born_1996)"
4,7,255,"Jack_Harrison_(footballer,_born_1996)"
5,7,256,"Jack_Harrison_(footballer,_born_1996)"
6,7,278,"Jack_Harrison_(footballer,_born_1996)"
7,7,395,"Jack_Harrison_(footballer,_born_1996)"
8,7,246,"Jack_Harrison_(footballer,_born_1996)"
9,7,246,"Jack_Harrison_(footballer,_born_1996)"
10,7,211,"Jack_Harrison_(footballer,_born_1996)"
11,7,169,"Jack_Harrison_(footballer,_born_1996)"
12,7,169,"Jack_Harrison_(footballer,_born_1996)"
13,7,177,"Jack_Harrison_(footballer,_born_1996)"
14,7,214,"Jack_Harrison_(footballer,_born_1996)"
15,7,293,"Jack_Harrison_(footballer,_born_1996)"
16,7,198,"Jack_Harrison_(footballer,_born_1996)"
17,7,218,"Jack_Harrison_(footballer,_born_1996)"
18,7,520,"Jack_Harrison_(footballer,_born_1996)"
19,7,283,"Jack_Harrison_(footballer,_born_1996)"
20,7,323,"Jack_Harrison_(footballer,_born_1996)"
21,7,189,"Jack_Harrison_(footballer,_born_1996)"
22,7,555,"Jack_Harrison_(footballer,_born_1996)"
23,7,392,"Jack_Harrison_(footballer,_born_1996)"
24,7,1338,"Jack_Harrison_(footballer,_born_1996)"
25,7,617,"Jack_Harrison_(footballer,_born_1996)"
26,7,858,"Jack_Harrison_(footballer,_born_1996)"
27,7,580,"Jack_Harrison_(footballer,_born_1996)"
28,7,568,"Jack_Harrison_(footballer,_born_1996)"
29,7,283,"Jack_Harrison_(footballer,_born_1996)"
30,7,183,"Jack_Harrison_(footballer,_born_1996)"
31,7,615,"Jack_Harrison_(footballer,_born_1996)"
32,7,324,"Jack_Harrison_(footballer,_born_1996)"
33,7,333,"Jack_Harrison_(footballer,_born_1996)"
34,7,239,"Jack_Harrison_(footballer,_born_1996)"
35,7,292,"Jack_Harrison_(footballer,_born_1996)"
36,7,293,"Jack_Harrison_(footballer,_born_1996)"
37,7,220,"Jack_Harrison_(footballer,_born_1996)"
38,7,226,"Jack_Harrison_(footballer,_born_1996)"
39,7,643,"Jack_Harrison_(footballer,_born_1996)"
40,7,672,"Jack_Harrison_(footballer,_born_1996)"
41,7,634,"Jack_Harrison_(footballer,_born_1996)"
42,7,546,"Jack_Harrison_(footballer,_born_1996)"
43,7,590,"Jack_Harrison_(footballer,_born_1996)"
44,7,312,"Jack_Harrison_(footballer,_born_1996)"
45,7,263,"Jack_Harrison_(footballer,_born_1996)"
46,7,275,"Jack_Harrison_(footballer,_born_1996)"
47,7,298,"Jack_Harrison_(footballer,_born_1996)"
48,7,218,"Jack_Harrison_(footballer,_born_1996)"
49,7,237,"Jack_Harrison_(footballer,_born_1996)"
50,7,261,"Jack_Harrison_(footballer,_born_1996)"
51,7,273,"Jack_Harrison_(footballer,_born_1996)"
52,7,336,"Jack_Harrison_(footballer,_born_1996)"
53,7,221,"Jack_Harrison_(footballer,_born_1996)"
54,7,193,"Jack_Harrison_(footballer,_born_1996)"
55,7,239,"Jack_Harrison_(footballer,_born_1996)"
56,7,201,"Jack_Harrison_(footballer,_born_1996)"
57,7,190,"Jack_Harrison_(footballer,_born_1996)"
58,7,226,"Jack_Harrison_(footballer,_born_1996)"
59,7,632,"Jack_Harrison_(footballer,_born_1996)"
60,7,224,"Jack_Harrison_(footballer,_born_1996)"
61,7,330,"Jack_Harrison_(footballer,_born_1996)"
62,7,302,"Jack_Harrison_(footballer,_born_1996)"
63,7,283,"Jack_Harrison_(footballer,_born_1996)"
64,7,309,"Jack_Harrison_(footballer,_born_1996)"
65,7,352,"Jack_Harrison_(footballer,_born_1996)"
66,7,228,"Jack_Harrison_(footballer,_born_1996)"
67,7,395,"Jack_Harrison_(footballer,_born_1996)"
68,7,350,"Jack_Harrison_(footballer,_born_1996)"
69,7,456,"Jack_Harrison_(footballer,_born_1996)"
70,7,229,"Jack_Harrison_(footballer,_born_1996)"
71,7,253,"Jack_Harrison_(footballer,_born_1996)"
72,7,234,"Jack_Harrison_(footballer,_born_1996)"
73,7,202,"Jack_Harrison_(footballer,_born_1996)"
74,7,408,"Jack_Harrison_(footballer,_born_1996)"
75,7,454,"Jack_Harrison_(footballer,_born_1996)"
76,7,337,"Jack_Harrison_(footballer,_born_1996)"
77,7,253,"Jack_Harrison_(footballer,_born_1996)"
78,7,215,"Jack_Harrison_(footballer,_born_1996)"
79,7,270,"Jack_Harrison_(footballer,_born_1996)"
80,7,308,"Jack_Harrison_(footballer,_born_1996)"
81,7,259,"Jack_Harrison_(footballer,_born_1996)"
82,7,280,"Jack_Harrison_(footballer,_born_1996)"
83,7,280,"Jack_Harrison_(footballer,_born_1996)"
84,7,675,"Jack_Harrison_(footballer,_born_1996)"
85,7,395,"Jack_Harrison_(footballer,_born_1996)"
86,7,272,"Jack_Harrison_(footballer,_born_1996)"
87,7,166,"Jack_Harrison_(footballer,_born_1996)"
88,7,206,"Jack_Harrison_(footballer,_born_1996)"
89,7,3339,"Jack_Harrison_(footballer,_born_1996)"
90,7,1269,"Jack_Harrison_(footballer,_born_1996)"
91,7,443,"Jack_Harrison_(footballer,_born_1996)"
92,7,458,"Jack_Harrison_(footballer,_born_1996)"
93,7,389,"Jack_Harrison_(footballer,_born_1996)"
94,7,704,"Jack_Harrison_(footballer,_born_1996)"
95,7,425,"Jack_Harrison_(footballer,_born_1996)"
96,7,249,"Jack_Harrison_(footballer,_born_1996)"
97,7,209,"Jack_Harrison_(footballer,_born_1996)"
98,7,202,"Jack_Harrison_(footballer,_born_1996)"
99,7,250,"Jack_Harrison_(footballer,_born_1996)"
100,7,231,"Jack_Harrison_(footballer,_born_1996)"
101,7,210,"Jack_Harrison_(footballer,_born_1996)"
102,7,252,"Jack_Harrison_(footballer,_born_1996)"
103,7,306,"Jack_Harrison_(footballer,_born_1996)"
104,7,278,"Jack_Harrison_(footballer,_born_1996)"
105,7,1566,"Jack_Harrison_(footballer,_born_1996)"
106,7,1331,"Jack_Harrison_(footballer,_born_1996)"
107,7,1260,"Jack_Harrison_(footballer,_born_1996)"
108,7,484,"Jack_Harrison_(footballer,_born_1996)"
109,7,418,"Jack_Harrison_(footballer,_born_1996)"
110,7,449,"Jack_Harrison_(footballer,_born_1996)"
111,7,793,"Jack_Harrison_(footballer,_born_1996)"
112,7,351,"Jack_Harrison_(footballer,_born_1996)"
113,7,424,"Jack_Harrison_(footballer,_born_1996)"
114,7,533,"Jack_Harrison_(footballer,_born_1996)"
115,7,435,"Jack_Harrison_(footballer,_born_1996)"
116,7,332,"Jack_Harrison_(footballer,_born_1996)"
117,7,403,"Jack_Harrison_(footballer,_born_1996)"
118,7,377,"Jack_Harrison_(footballer,_born_1996)"
119,7,346,"Jack_Harrison_(footballer,_born_1996)"
120,7,365,"Jack_Harrison_(footballer,_born_1996)"
121,7,425,"Jack_Harrison_(footballer,_born_1996)"
122,7,521,"Jack_Harrison_(footballer,_born_1996)"
123,7,317,"Jack_Harrison_(footballer,_born_1996)"
124,7,246,"Jack_Harrison_(footballer,_born_1996)"
125,7,247,"Jack_Harrison_(footballer,_born_1996)"
126,7,176,"Jack_Harrison_(footballer,_born_1996)"
127,7,179,"Jack_Harrison_(footballer,_born_1996)"
128,7,247,"Jack_Harrison_(footballer,_born_1996)"
