bin,binSize,median,article
0,7,0,Phoebe_Dahl
1,7,0,Phoebe_Dahl
2,7,0,Phoebe_Dahl
3,7,0,Phoebe_Dahl
4,7,0,Phoebe_Dahl
5,7,0,Phoebe_Dahl
6,7,0,Phoebe_Dahl
7,7,0,Phoebe_Dahl
8,7,0,Phoebe_Dahl
9,7,0,Phoebe_Dahl
10,7,0,Phoebe_Dahl
11,7,0,Phoebe_Dahl
12,7,0,Phoebe_Dahl
13,7,0,Phoebe_Dahl
14,7,0,Phoebe_Dahl
15,7,0,Phoebe_Dahl
16,7,0,Phoebe_Dahl
17,7,0,Phoebe_Dahl
18,7,0,Phoebe_Dahl
19,7,0,Phoebe_Dahl
20,7,0,Phoebe_Dahl
21,7,0,Phoebe_Dahl
22,7,0,Phoebe_Dahl
23,7,0,Phoebe_Dahl
24,7,0,Phoebe_Dahl
25,7,0,Phoebe_Dahl
26,7,0,Phoebe_Dahl
27,7,0,Phoebe_Dahl
28,7,0,Phoebe_Dahl
29,7,0,Phoebe_Dahl
30,7,0,Phoebe_Dahl
31,7,0,Phoebe_Dahl
32,7,0,Phoebe_Dahl
33,7,0,Phoebe_Dahl
34,7,0,Phoebe_Dahl
35,7,0,Phoebe_Dahl
36,7,0,Phoebe_Dahl
37,7,0,Phoebe_Dahl
38,7,0,Phoebe_Dahl
39,7,0,Phoebe_Dahl
40,7,0,Phoebe_Dahl
41,7,0,Phoebe_Dahl
42,7,0,Phoebe_Dahl
43,7,0,Phoebe_Dahl
44,7,0,Phoebe_Dahl
45,7,0,Phoebe_Dahl
46,7,0,Phoebe_Dahl
47,7,0,Phoebe_Dahl
48,7,0,Phoebe_Dahl
49,7,0,Phoebe_Dahl
50,7,0,Phoebe_Dahl
51,7,0,Phoebe_Dahl
52,7,0,Phoebe_Dahl
53,7,0,Phoebe_Dahl
54,7,0,Phoebe_Dahl
55,7,0,Phoebe_Dahl
56,7,0,Phoebe_Dahl
57,7,0,Phoebe_Dahl
58,7,0,Phoebe_Dahl
59,7,0,Phoebe_Dahl
60,7,0,Phoebe_Dahl
61,7,0,Phoebe_Dahl
62,7,0,Phoebe_Dahl
63,7,0,Phoebe_Dahl
64,7,0,Phoebe_Dahl
65,7,0,Phoebe_Dahl
66,7,0,Phoebe_Dahl
67,7,0,Phoebe_Dahl
68,7,0,Phoebe_Dahl
69,7,0,Phoebe_Dahl
70,7,0,Phoebe_Dahl
71,7,0,Phoebe_Dahl
72,7,0,Phoebe_Dahl
73,7,0,Phoebe_Dahl
74,7,0,Phoebe_Dahl
75,7,0,Phoebe_Dahl
76,7,0,Phoebe_Dahl
77,7,0,Phoebe_Dahl
78,7,123,Phoebe_Dahl
79,7,1378,Phoebe_Dahl
80,7,1707,Phoebe_Dahl
81,7,2668,Phoebe_Dahl
82,7,2044,Phoebe_Dahl
83,7,2502,Phoebe_Dahl
84,7,2106,Phoebe_Dahl
85,7,1453,Phoebe_Dahl
86,7,1108,Phoebe_Dahl
87,7,1062,Phoebe_Dahl
88,7,1043,Phoebe_Dahl
89,7,923,Phoebe_Dahl
90,7,781,Phoebe_Dahl
91,7,637,Phoebe_Dahl
92,7,629,Phoebe_Dahl
93,7,645,Phoebe_Dahl
94,7,535,Phoebe_Dahl
95,7,1075,Phoebe_Dahl
96,7,727,Phoebe_Dahl
97,7,828,Phoebe_Dahl
98,7,1594,Phoebe_Dahl
99,7,1401,Phoebe_Dahl
100,7,1119,Phoebe_Dahl
101,7,1544,Phoebe_Dahl
102,7,1206,Phoebe_Dahl
103,7,1193,Phoebe_Dahl
104,7,1063,Phoebe_Dahl
105,7,865,Phoebe_Dahl
106,7,737,Phoebe_Dahl
107,7,720,Phoebe_Dahl
108,7,705,Phoebe_Dahl
109,7,529,Phoebe_Dahl
110,7,528,Phoebe_Dahl
111,7,581,Phoebe_Dahl
112,7,515,Phoebe_Dahl
113,7,556,Phoebe_Dahl
114,7,733,Phoebe_Dahl
115,7,561,Phoebe_Dahl
116,7,585,Phoebe_Dahl
117,7,610,Phoebe_Dahl
118,7,526,Phoebe_Dahl
119,7,587,Phoebe_Dahl
120,7,788,Phoebe_Dahl
121,7,582,Phoebe_Dahl
122,7,657,Phoebe_Dahl
123,7,672,Phoebe_Dahl
124,7,544,Phoebe_Dahl
125,7,730,Phoebe_Dahl
126,7,607,Phoebe_Dahl
127,7,665,Phoebe_Dahl
128,7,930,Phoebe_Dahl
129,7,1073,Phoebe_Dahl
130,7,1028,Phoebe_Dahl
131,7,761,Phoebe_Dahl
132,7,976,Phoebe_Dahl
133,7,668,Phoebe_Dahl
134,7,904,Phoebe_Dahl
135,7,632,Phoebe_Dahl
136,7,577,Phoebe_Dahl
137,7,754,Phoebe_Dahl
138,7,659,Phoebe_Dahl
139,7,611,Phoebe_Dahl
140,7,571,Phoebe_Dahl
141,7,814,Phoebe_Dahl
142,7,647,Phoebe_Dahl
143,7,672,Phoebe_Dahl
144,7,791,Phoebe_Dahl
145,7,624,Phoebe_Dahl
146,7,616,Phoebe_Dahl
147,7,461,Phoebe_Dahl
148,7,653,Phoebe_Dahl
149,7,498,Phoebe_Dahl
150,7,506,Phoebe_Dahl
151,7,571,Phoebe_Dahl
152,7,893,Phoebe_Dahl
153,7,864,Phoebe_Dahl
154,7,1080,Phoebe_Dahl
155,7,1003,Phoebe_Dahl
156,7,899,Phoebe_Dahl
157,7,1053,Phoebe_Dahl
158,7,1067,Phoebe_Dahl
159,7,1350,Phoebe_Dahl
160,7,1606,Phoebe_Dahl
161,7,8789,Phoebe_Dahl
162,7,1868,Phoebe_Dahl
163,7,1029,Phoebe_Dahl
164,7,969,Phoebe_Dahl
165,7,695,Phoebe_Dahl
166,7,556.5,Phoebe_Dahl
