bin,binSize,median,timestamp,article
0,7,249.8997823514044,20150701,Dick_Morris
1,7,286.06705232525263,20150708,Dick_Morris
2,7,297.12533844277823,20150715,Dick_Morris
3,7,298.4114654568753,20150722,Dick_Morris
4,7,293.7962629287974,20150729,Dick_Morris
5,7,439.6664995544003,20150805,Dick_Morris
6,7,343.41926857277997,20150812,Dick_Morris
7,7,315.9265541785632,20150819,Dick_Morris
8,7,260.37110362087003,20150826,Dick_Morris
9,7,234.4658428096288,20150902,Dick_Morris
10,7,241.06840541535965,20150909,Dick_Morris
11,7,241.88293728719214,20150916,Dick_Morris
12,7,232.40314815564278,20150923,Dick_Morris
13,7,226.5533736487893,20150930,Dick_Morris
14,7,220.47918928376987,20151007,Dick_Morris
15,7,243.7545516236556,20151014,Dick_Morris
16,7,274.64227257771853,20151021,Dick_Morris
17,7,267.53088832058563,20151028,Dick_Morris
18,7,233.80242922137973,20151103,Dick_Morris
19,7,213.1408093592487,20151110,Dick_Morris
20,7,224.66650594081207,20151117,Dick_Morris
21,7,252.24798923377958,20151124,Dick_Morris
22,7,193.67586306048673,20151201,Dick_Morris
23,7,247.4526873398823,20151208,Dick_Morris
24,7,244.8403206531903,20151215,Dick_Morris
25,7,279.45803954183185,20151222,Dick_Morris
26,7,294.0866569609677,20151229,Dick_Morris
27,7,316.40309847089407,20160105,Dick_Morris
28,7,387.9095677295555,20160112,Dick_Morris
29,7,440.6643910001965,20160119,Dick_Morris
30,7,467.9746046007384,20160126,Dick_Morris
31,7,455.37552789154927,20160202,Dick_Morris
32,7,491.22476810908495,20160209,Dick_Morris
33,7,410.64759511976354,20160216,Dick_Morris
34,7,439.5229046529474,20160223,Dick_Morris
35,7,426.24577679442365,20160301,Dick_Morris
36,7,374.39831584484045,20160308,Dick_Morris
37,7,323.30673187306525,20160316,Dick_Morris
38,7,348.58566692243045,20160323,Dick_Morris
39,7,328.3110533040546,20160330,Dick_Morris
40,7,299.122955718245,20160406,Dick_Morris
41,7,264.0667816274088,20160413,Dick_Morris
42,7,304.4805745235887,20160420,Dick_Morris
43,7,398.9795965357145,20160427,Dick_Morris
44,7,405.3576471297989,20160504,Dick_Morris
45,7,299.9783116260767,20160511,Dick_Morris
46,7,316.34953596325147,20160518,Dick_Morris
47,7,351.29696073158027,20160525,Dick_Morris
48,7,482.8875794643151,20160601,Dick_Morris
49,7,396.0834349391393,20160608,Dick_Morris
50,7,309.5214530665334,20160615,Dick_Morris
51,7,384.73939231257236,20160622,Dick_Morris
52,7,901.8566912939264,20160629,Dick_Morris
53,7,1116.2626231595789,20160706,Dick_Morris
54,7,871.4270400480923,20160713,Dick_Morris
55,7,1612.9176903925127,20160720,Dick_Morris
56,7,6507.329361468901,20160727,Dick_Morris
57,7,1389.641720550342,20160803,Dick_Morris
58,7,1104.589742231552,20160810,Dick_Morris
59,7,1036.4354794791577,20160817,Dick_Morris
60,7,855.5690952725471,20160824,Dick_Morris
61,7,690.2794148301549,20160831,Dick_Morris
62,7,837.9267989648586,20160907,Dick_Morris
63,7,635.6912327799544,20160914,Dick_Morris
64,7,736.9440544048649,20160921,Dick_Morris
65,7,1730.0048705528366,20160928,Dick_Morris
66,7,1219.9675176815456,20161005,Dick_Morris
67,7,1150.8536324808952,20161012,Dick_Morris
68,7,1353.1026143335712,20161019,Dick_Morris
69,7,1318.6380135888046,20161026,Dick_Morris
70,7,1482.326070901228,20161102,Dick_Morris
71,7,1499.9814044085372,20161108,Dick_Morris
72,7,528.9981964412323,20161115,Dick_Morris
73,7,437.1679475882272,20161122,Dick_Morris
74,7,318.95241335086496,20161129,Dick_Morris
75,7,233.111683594205,20161206,Dick_Morris
76,7,260.2967598129088,20161213,Dick_Morris
77,7,201.49208987334018,20161220,Dick_Morris
78,7,193.13996061237515,20161227,Dick_Morris
79,7,185.63801824379593,20170103,Dick_Morris
80,7,202.42349927319358,20170110,Dick_Morris
81,7,301.62359457296867,20170117,Dick_Morris
82,7,269.05894958600635,20170124,Dick_Morris
83,7,297.0981852078474,20170131,Dick_Morris
84,7,231.66810414676362,20170207,Dick_Morris
85,7,298.4450566819368,20170214,Dick_Morris
86,7,266.1044645089996,20170221,Dick_Morris
87,7,282.0430090562307,20170228,Dick_Morris
88,7,222.9774136514356,20170307,Dick_Morris
89,7,173.63207609730793,20170315,Dick_Morris
90,7,226.43031896249153,20170322,Dick_Morris
91,7,233.52835037128494,20170329,Dick_Morris
92,7,233.213604174812,20170405,Dick_Morris
93,7,162.03106551644487,20170412,Dick_Morris
94,7,166.35299007216676,20170419,Dick_Morris
