bin,binSize,median,timestamp,article
121,7,639.9979131438755,20171025,Imelda_May
122,7,3114.016949569576,20171101,Imelda_May
123,7,935.7430763034137,20171107,Imelda_May
124,7,769.0048241553709,20171114,Imelda_May
125,7,657.1355654967346,20171121,Imelda_May
126,7,404.0420079951954,20171128,Imelda_May
127,7,374.2143914607124,20171205,Imelda_May
128,7,415.7679113950181,20171212,Imelda_May
129,7,773.015377846976,20171219,Imelda_May
130,7,794.1194571984677,20171226,Imelda_May
131,7,327.1134239222919,20180102,Imelda_May
132,7,400.28766168496367,20180109,Imelda_May
133,7,328.61773510048397,20180116,Imelda_May
134,7,313.42544490746053,20180123,Imelda_May
135,7,779.133981328052,20180130,Imelda_May
136,7,332.24581169821266,20180206,Imelda_May
137,7,291.7436693359051,20180213,Imelda_May
138,7,283.1325140077808,20180220,Imelda_May
139,7,264.6060509197529,20180227,Imelda_May
140,7,259.43390309359285,20180306,Imelda_May
141,7,269.20130938569895,20180314,Imelda_May
142,7,304.1355803041399,20180321,Imelda_May
143,7,303.0206414940076,20180328,Imelda_May
144,7,356.53529691738805,20180404,Imelda_May
145,7,304.20498794496814,20180411,Imelda_May
146,7,272.3660704729421,20180418,Imelda_May
147,7,313.2066541286781,20180425,Imelda_May
148,7,369.7393550463996,20180502,Imelda_May
149,7,248.86577485075222,20180509,Imelda_May
150,7,226.0735173276453,20180516,Imelda_May
151,7,279.81728603067205,20180523,Imelda_May
152,7,354.7575085733693,20180530,Imelda_May
153,7,262.46365063465146,20180606,Imelda_May
154,7,275.9218064719748,20180613,Imelda_May
155,7,241.98907598000721,20180620,Imelda_May
156,7,213.83683559818377,20180627,Imelda_May
157,7,316.14525322627736,20180704,Imelda_May
158,7,277.4970499966206,20180711,Imelda_May
159,7,281.26600829681195,20180718,Imelda_May
160,7,400.2932023402689,20180725,Imelda_May
161,7,280.49006797008474,20180801,Imelda_May
162,7,267.93972381959736,20180808,Imelda_May
163,7,229.4054017972703,20180815,Imelda_May
164,7,227.54142552104867,20180822,Imelda_May
165,7,248.69326646274519,20180829,Imelda_May
166,7,248.63691633747192,20180905,Imelda_May
167,7,251.8704724169076,20180912,Imelda_May
