bin,binSize,median,article,timestamp
0,7,1054,"Fred_(footballer,_born_1993)",20180208
1,7,396,"Fred_(footballer,_born_1993)",20180208
2,7,662,"Fred_(footballer,_born_1993)",20180208
3,7,453,"Fred_(footballer,_born_1993)",20180208
4,7,470,"Fred_(footballer,_born_1993)",20180208
5,7,1001,"Fred_(footballer,_born_1993)",20180208
6,7,1027,"Fred_(footballer,_born_1993)",20180208
7,7,786,"Fred_(footballer,_born_1993)",20180208
8,7,607,"Fred_(footballer,_born_1993)",20180208
9,7,620,"Fred_(footballer,_born_1993)",20180208
10,7,796,"Fred_(footballer,_born_1993)",20180208
11,7,809,"Fred_(footballer,_born_1993)",20180208
12,7,485,"Fred_(footballer,_born_1993)",20180208
13,7,1301,"Fred_(footballer,_born_1993)",20180208
14,7,2576,"Fred_(footballer,_born_1993)",20180208
15,7,8880,"Fred_(footballer,_born_1993)",20180208
16,7,27321,"Fred_(footballer,_born_1993)",20180208
17,7,8142,"Fred_(footballer,_born_1993)",20180208
18,7,4354,"Fred_(footballer,_born_1993)",20180208
19,7,8312,"Fred_(footballer,_born_1993)",20180208
20,7,4718,"Fred_(footballer,_born_1993)",20180208
21,7,4948,"Fred_(footballer,_born_1993)",20180208
22,7,5071,"Fred_(footballer,_born_1993)",20180208
23,7,5134,"Fred_(footballer,_born_1993)",20180208
24,7,6218,"Fred_(footballer,_born_1993)",20180208
25,7,5323,"Fred_(footballer,_born_1993)",20180208
26,7,4590,"Fred_(footballer,_born_1993)",20180208
27,7,2193,"Fred_(footballer,_born_1993)",20180208
28,7,1829,"Fred_(footballer,_born_1993)",20180208
29,7,1394,"Fred_(footballer,_born_1993)",20180208
30,7,827,"Fred_(footballer,_born_1993)",20180208
