bin,binSize,median,timestamp,article
0,7,1669.7849093480204,20150701,Rick_Rubin
1,7,1675.6043928050444,20150708,Rick_Rubin
2,7,1639.671642103346,20150715,Rick_Rubin
3,7,1777.0729673614467,20150722,Rick_Rubin
4,7,1785.7284671211341,20150729,Rick_Rubin
5,7,1671.9427895898984,20150805,Rick_Rubin
6,7,1934.2124761865084,20150812,Rick_Rubin
7,7,2301.2020513763528,20150819,Rick_Rubin
8,7,2171.219583658723,20150826,Rick_Rubin
9,7,1793.8135745514387,20150902,Rick_Rubin
10,7,1988.347157844517,20150909,Rick_Rubin
11,7,2404.5362902140423,20150916,Rick_Rubin
12,7,1929.1357231085597,20150923,Rick_Rubin
13,7,2157.097427751181,20150930,Rick_Rubin
14,7,1862.4239626863882,20151007,Rick_Rubin
15,7,1873.792746108333,20151014,Rick_Rubin
16,7,2318.8767766225105,20151021,Rick_Rubin
17,7,2228.0817869723282,20151028,Rick_Rubin
18,7,2147.8092681179696,20151103,Rick_Rubin
19,7,2631.768770636817,20151110,Rick_Rubin
20,7,2339.3714316438777,20151117,Rick_Rubin
21,7,4327.877568424445,20151124,Rick_Rubin
22,7,2923.537152898047,20151201,Rick_Rubin
23,7,2886.6953658176362,20151208,Rick_Rubin
24,7,2612.108548304522,20151215,Rick_Rubin
25,7,2243.865942328096,20151222,Rick_Rubin
26,7,2280.4193212972104,20151229,Rick_Rubin
27,7,2176.7147891408135,20160105,Rick_Rubin
28,7,2102.2787479505573,20160112,Rick_Rubin
29,7,2259.5128578830745,20160119,Rick_Rubin
30,7,2152.1109241059357,20160126,Rick_Rubin
31,7,2016.115231907217,20160202,Rick_Rubin
32,7,4287.991312762829,20160209,Rick_Rubin
33,7,3296.039588325098,20160216,Rick_Rubin
34,7,2715.393945087599,20160223,Rick_Rubin
35,7,2091.4579367218716,20160301,Rick_Rubin
36,7,2442.204134552994,20160308,Rick_Rubin
37,7,1991.8007363481531,20160316,Rick_Rubin
38,7,2020.0193583078444,20160323,Rick_Rubin
39,7,2116.880572965585,20160330,Rick_Rubin
40,7,2251.8966344488504,20160406,Rick_Rubin
41,7,1953.6532233166558,20160413,Rick_Rubin
42,7,2054.223032963246,20160420,Rick_Rubin
43,7,2022.6121243604628,20160427,Rick_Rubin
44,7,2744.214516465112,20160504,Rick_Rubin
45,7,2311.728773237387,20160511,Rick_Rubin
46,7,2385.3502490954147,20160518,Rick_Rubin
47,7,2112.358923486962,20160525,Rick_Rubin
48,7,2145.5491237493566,20160601,Rick_Rubin
49,7,1975.3151580246922,20160608,Rick_Rubin
50,7,2717.007272165024,20160615,Rick_Rubin
51,7,2374.8835502131756,20160622,Rick_Rubin
52,7,2134.2133275734054,20160629,Rick_Rubin
53,7,1861.7476233375437,20160706,Rick_Rubin
54,7,1955.7827197499862,20160713,Rick_Rubin
55,7,2117.269559231592,20160720,Rick_Rubin
56,7,1705.539366456275,20160727,Rick_Rubin
57,7,1795.4557114797267,20160803,Rick_Rubin
58,7,1732.2748846187028,20160810,Rick_Rubin
59,7,2325.186712389571,20160817,Rick_Rubin
60,7,2298.652018332377,20160824,Rick_Rubin
61,7,2136.327339066289,20160831,Rick_Rubin
62,7,2213.5031509413925,20160907,Rick_Rubin
