bin,binSize,median,article,timestamp
0,7,2470,Leslie_Nielsen,20150701
1,7,2308,Leslie_Nielsen,20150701
2,7,2541,Leslie_Nielsen,20150701
3,7,2566,Leslie_Nielsen,20150701
4,7,2698,Leslie_Nielsen,20150701
5,7,2443,Leslie_Nielsen,20150701
6,7,2830,Leslie_Nielsen,20150701
7,7,2471,Leslie_Nielsen,20150701
8,7,2529,Leslie_Nielsen,20150701
9,7,2304,Leslie_Nielsen,20150701
10,7,2364,Leslie_Nielsen,20150701
11,7,2711,Leslie_Nielsen,20150701
12,7,2371,Leslie_Nielsen,20150701
13,7,3445,Leslie_Nielsen,20150701
14,7,2714,Leslie_Nielsen,20150701
15,7,2803,Leslie_Nielsen,20150701
16,7,2528,Leslie_Nielsen,20150701
17,7,2782,Leslie_Nielsen,20150701
18,7,2372,Leslie_Nielsen,20150701
19,7,2345,Leslie_Nielsen,20150701
20,7,2594,Leslie_Nielsen,20150701
21,7,2935,Leslie_Nielsen,20150701
22,7,2832,Leslie_Nielsen,20150701
23,7,3012,Leslie_Nielsen,20150701
24,7,2642,Leslie_Nielsen,20150701
25,7,3217,Leslie_Nielsen,20150701
26,7,3150,Leslie_Nielsen,20150701
27,7,2402,Leslie_Nielsen,20150701
28,7,2604,Leslie_Nielsen,20150701
29,7,7034,Leslie_Nielsen,20150701
30,7,6372,Leslie_Nielsen,20150701
31,7,4693,Leslie_Nielsen,20150701
32,7,2932,Leslie_Nielsen,20150701
33,7,3810,Leslie_Nielsen,20150701
34,7,2446,Leslie_Nielsen,20150701
35,7,3262,Leslie_Nielsen,20150701
36,7,2194,Leslie_Nielsen,20150701
37,7,2135,Leslie_Nielsen,20150701
38,7,2506,Leslie_Nielsen,20150701
39,7,2275,Leslie_Nielsen,20150701
40,7,2225,Leslie_Nielsen,20150701
41,7,1969,Leslie_Nielsen,20150701
42,7,1929,Leslie_Nielsen,20150701
43,7,1940,Leslie_Nielsen,20150701
44,7,1792,Leslie_Nielsen,20150701
45,7,1986,Leslie_Nielsen,20150701
46,7,2092,Leslie_Nielsen,20150701
47,7,2320,Leslie_Nielsen,20150701
48,7,2145,Leslie_Nielsen,20150701
49,7,1841,Leslie_Nielsen,20150701
50,7,2299,Leslie_Nielsen,20150701
51,7,1878,Leslie_Nielsen,20150701
52,7,2080,Leslie_Nielsen,20150701
53,7,1971,Leslie_Nielsen,20150701
54,7,2066,Leslie_Nielsen,20150701
55,7,2428,Leslie_Nielsen,20150701
56,7,1934,Leslie_Nielsen,20150701
57,7,2524,Leslie_Nielsen,20150701
58,7,2373,Leslie_Nielsen,20150701
59,7,2848,Leslie_Nielsen,20150701
60,7,2917,Leslie_Nielsen,20150701
61,7,2295,Leslie_Nielsen,20150701
62,7,1870,Leslie_Nielsen,20150701
63,7,2078,Leslie_Nielsen,20150701
64,7,2330,Leslie_Nielsen,20150701
65,7,2196,Leslie_Nielsen,20150701
66,7,1966,Leslie_Nielsen,20150701
67,7,2001,Leslie_Nielsen,20150701
68,7,1770,Leslie_Nielsen,20150701
69,7,2732,Leslie_Nielsen,20150701
70,7,1991,Leslie_Nielsen,20150701
71,7,2250,Leslie_Nielsen,20150701
72,7,2187,Leslie_Nielsen,20150701
73,7,3077,Leslie_Nielsen,20150701
74,7,2545,Leslie_Nielsen,20150701
75,7,2268,Leslie_Nielsen,20150701
76,7,2014,Leslie_Nielsen,20150701
77,7,2727,Leslie_Nielsen,20150701
78,7,4505,Leslie_Nielsen,20150701
79,7,2776,Leslie_Nielsen,20150701
80,7,2592,Leslie_Nielsen,20150701
81,7,2482,Leslie_Nielsen,20150701
82,7,2498,Leslie_Nielsen,20150701
83,7,2252,Leslie_Nielsen,20150701
84,7,3263,Leslie_Nielsen,20150701
85,7,2629,Leslie_Nielsen,20150701
86,7,2997,Leslie_Nielsen,20150701
87,7,2581,Leslie_Nielsen,20150701
88,7,2324,Leslie_Nielsen,20150701
