bin,binSize,median,article
0,7,2116,Bette_Midler
1,7,2917,Bette_Midler
2,7,2925,Bette_Midler
3,7,2251,Bette_Midler
4,7,2487,Bette_Midler
5,7,2440,Bette_Midler
6,7,1948,Bette_Midler
7,7,2092,Bette_Midler
8,7,2194,Bette_Midler
9,7,2071,Bette_Midler
10,7,2162,Bette_Midler
11,7,2359,Bette_Midler
12,7,2338,Bette_Midler
13,7,2191,Bette_Midler
14,7,2317,Bette_Midler
15,7,2299,Bette_Midler
16,7,2786,Bette_Midler
17,7,5320,Bette_Midler
18,7,2900,Bette_Midler
19,7,2052,Bette_Midler
20,7,2306,Bette_Midler
21,7,2114,Bette_Midler
22,7,2690,Bette_Midler
23,7,2028,Bette_Midler
24,7,2147,Bette_Midler
25,7,2359,Bette_Midler
26,7,2311,Bette_Midler
27,7,2021,Bette_Midler
28,7,2067,Bette_Midler
29,7,2535,Bette_Midler
30,7,2236,Bette_Midler
31,7,1820,Bette_Midler
32,7,2174,Bette_Midler
33,7,1977,Bette_Midler
34,7,1753,Bette_Midler
35,7,1885,Bette_Midler
36,7,3450,Bette_Midler
37,7,1863,Bette_Midler
38,7,1906,Bette_Midler
39,7,2033,Bette_Midler
40,7,1998,Bette_Midler
41,7,1886,Bette_Midler
42,7,1842,Bette_Midler
43,7,1933,Bette_Midler
44,7,2110,Bette_Midler
45,7,2191,Bette_Midler
46,7,2049,Bette_Midler
47,7,1895,Bette_Midler
48,7,1930,Bette_Midler
49,7,1696,Bette_Midler
50,7,1759,Bette_Midler
51,7,1723,Bette_Midler
52,7,1720,Bette_Midler
53,7,1588,Bette_Midler
54,7,1805,Bette_Midler
55,7,2127,Bette_Midler
56,7,2484,Bette_Midler
57,7,2141,Bette_Midler
58,7,1714,Bette_Midler
59,7,2260,Bette_Midler
60,7,2441,Bette_Midler
61,7,2250,Bette_Midler
62,7,2481,Bette_Midler
63,7,2656,Bette_Midler
64,7,2485,Bette_Midler
65,7,2646,Bette_Midler
66,7,4164,Bette_Midler
67,7,5490,Bette_Midler
68,7,5669,Bette_Midler
69,7,8298,Bette_Midler
70,7,3227,Bette_Midler
71,7,2124,Bette_Midler
72,7,1949,Bette_Midler
73,7,2430,Bette_Midler
74,7,3443,Bette_Midler
75,7,2053,Bette_Midler
76,7,2032,Bette_Midler
77,7,2131,Bette_Midler
78,7,3165,Bette_Midler
79,7,2798,Bette_Midler
80,7,2493,Bette_Midler
81,7,3478,Bette_Midler
82,7,2559,Bette_Midler
83,7,1897,Bette_Midler
84,7,2112,Bette_Midler
85,7,2078,Bette_Midler
86,7,1978,Bette_Midler
87,7,2654,Bette_Midler
88,7,2112,Bette_Midler
89,7,2969,Bette_Midler
90,7,2001,Bette_Midler
91,7,2130,Bette_Midler
92,7,2698,Bette_Midler
93,7,2560,Bette_Midler
94,7,2680,Bette_Midler
95,7,2370,Bette_Midler
96,7,2553,Bette_Midler
97,7,2828,Bette_Midler
98,7,3744,Bette_Midler
99,7,2394,Bette_Midler
100,7,2807,Bette_Midler
101,7,2508,Bette_Midler
102,7,4185,Bette_Midler
103,7,2563,Bette_Midler
104,7,2476,Bette_Midler
105,7,2313,Bette_Midler
106,7,2885,Bette_Midler
107,7,2507,Bette_Midler
108,7,2300,Bette_Midler
109,7,3042,Bette_Midler
110,7,2648,Bette_Midler
111,7,2580,Bette_Midler
112,7,2345,Bette_Midler
113,7,2515,Bette_Midler
114,7,2907,Bette_Midler
115,7,3082,Bette_Midler
116,7,2882,Bette_Midler
117,7,3586,Bette_Midler
118,7,3464,Bette_Midler
119,7,3398,Bette_Midler
120,7,6475,Bette_Midler
121,7,5897,Bette_Midler
122,7,3430,Bette_Midler
123,7,2545,Bette_Midler
124,7,2441,Bette_Midler
125,7,2438,Bette_Midler
126,7,4835,Bette_Midler
127,7,2609,Bette_Midler
128,7,2372,Bette_Midler
129,7,2842,Bette_Midler
130,7,2875,Bette_Midler
131,7,2715,Bette_Midler
132,7,2516,Bette_Midler
133,7,2025,Bette_Midler
134,7,2157,Bette_Midler
135,7,1956,Bette_Midler
136,7,2558,Bette_Midler
137,7,3740,Bette_Midler
138,7,2147,Bette_Midler
139,7,2114,Bette_Midler
140,7,1900,Bette_Midler
141,7,1889,Bette_Midler
142,7,1954,Bette_Midler
143,7,1903,Bette_Midler
144,7,1885,Bette_Midler
145,7,1935,Bette_Midler
146,7,2192,Bette_Midler
147,7,1784,Bette_Midler
148,7,1988,Bette_Midler
149,7,2498,Bette_Midler
150,7,1915,Bette_Midler
151,7,1781,Bette_Midler
152,7,1905,Bette_Midler
153,7,2360,Bette_Midler
154,7,2285,Bette_Midler
155,7,2464,Bette_Midler
156,7,2367,Bette_Midler
157,7,2074,Bette_Midler
158,7,2323,Bette_Midler
159,7,2368,Bette_Midler
160,7,2237,Bette_Midler
161,7,2379,Bette_Midler
162,7,3094,Bette_Midler
163,7,2614,Bette_Midler
164,7,2411,Bette_Midler
165,7,2426,Bette_Midler
166,7,2160,Bette_Midler
167,7,2478.5,Bette_Midler
