bin,binSize,median,article
0,7,298,"Ken_Griffey,_Sr."
1,7,560,"Ken_Griffey,_Sr."
2,7,406,"Ken_Griffey,_Sr."
3,7,422,"Ken_Griffey,_Sr."
4,7,303,"Ken_Griffey,_Sr."
5,7,328,"Ken_Griffey,_Sr."
6,7,275,"Ken_Griffey,_Sr."
7,7,356,"Ken_Griffey,_Sr."
8,7,1108,"Ken_Griffey,_Sr."
9,7,300,"Ken_Griffey,_Sr."
10,7,278,"Ken_Griffey,_Sr."
11,7,252,"Ken_Griffey,_Sr."
12,7,286,"Ken_Griffey,_Sr."
13,7,258,"Ken_Griffey,_Sr."
14,7,271,"Ken_Griffey,_Sr."
15,7,264,"Ken_Griffey,_Sr."
16,7,248,"Ken_Griffey,_Sr."
17,7,267,"Ken_Griffey,_Sr."
18,7,217,"Ken_Griffey,_Sr."
19,7,226,"Ken_Griffey,_Sr."
20,7,184,"Ken_Griffey,_Sr."
21,7,173,"Ken_Griffey,_Sr."
22,7,166,"Ken_Griffey,_Sr."
23,7,173,"Ken_Griffey,_Sr."
24,7,190,"Ken_Griffey,_Sr."
25,7,205,"Ken_Griffey,_Sr."
26,7,215,"Ken_Griffey,_Sr."
27,7,4923,"Ken_Griffey,_Sr."
28,7,350,"Ken_Griffey,_Sr."
29,7,253,"Ken_Griffey,_Sr."
30,7,208,"Ken_Griffey,_Sr."
31,7,233,"Ken_Griffey,_Sr."
32,7,210,"Ken_Griffey,_Sr."
33,7,216,"Ken_Griffey,_Sr."
34,7,209,"Ken_Griffey,_Sr."
35,7,212,"Ken_Griffey,_Sr."
36,7,190,"Ken_Griffey,_Sr."
37,7,308,"Ken_Griffey,_Sr."
38,7,191,"Ken_Griffey,_Sr."
39,7,184,"Ken_Griffey,_Sr."
40,7,237,"Ken_Griffey,_Sr."
41,7,214,"Ken_Griffey,_Sr."
42,7,190,"Ken_Griffey,_Sr."
43,7,56,"Ken_Griffey,_Sr."
44,7,54,"Ken_Griffey,_Sr."
45,7,68,"Ken_Griffey,_Sr."
46,7,85,"Ken_Griffey,_Sr."
47,7,56,"Ken_Griffey,_Sr."
48,7,70,"Ken_Griffey,_Sr."
49,7,63,"Ken_Griffey,_Sr."
50,7,82,"Ken_Griffey,_Sr."
51,7,82,"Ken_Griffey,_Sr."
52,7,65,"Ken_Griffey,_Sr."
53,7,65,"Ken_Griffey,_Sr."
54,7,71,"Ken_Griffey,_Sr."
55,7,278,"Ken_Griffey,_Sr."
56,7,104,"Ken_Griffey,_Sr."
57,7,86,"Ken_Griffey,_Sr."
58,7,52,"Ken_Griffey,_Sr."
59,7,51,"Ken_Griffey,_Sr."
60,7,53,"Ken_Griffey,_Sr."
61,7,39,"Ken_Griffey,_Sr."
62,7,38,"Ken_Griffey,_Sr."
63,7,45,"Ken_Griffey,_Sr."
64,7,37,"Ken_Griffey,_Sr."
65,7,52,"Ken_Griffey,_Sr."
66,7,41,"Ken_Griffey,_Sr."
67,7,51,"Ken_Griffey,_Sr."
68,7,59,"Ken_Griffey,_Sr."
69,7,70,"Ken_Griffey,_Sr."
70,7,57,"Ken_Griffey,_Sr."
71,7,35,"Ken_Griffey,_Sr."
72,7,37,"Ken_Griffey,_Sr."
73,7,33,"Ken_Griffey,_Sr."
74,7,32,"Ken_Griffey,_Sr."
75,7,26,"Ken_Griffey,_Sr."
76,7,26,"Ken_Griffey,_Sr."
77,7,25,"Ken_Griffey,_Sr."
78,7,31,"Ken_Griffey,_Sr."
79,7,31,"Ken_Griffey,_Sr."
80,7,34,"Ken_Griffey,_Sr."
81,7,56,"Ken_Griffey,_Sr."
82,7,31,"Ken_Griffey,_Sr."
83,7,35,"Ken_Griffey,_Sr."
84,7,38,"Ken_Griffey,_Sr."
85,7,38,"Ken_Griffey,_Sr."
86,7,39,"Ken_Griffey,_Sr."
87,7,33,"Ken_Griffey,_Sr."
88,7,40,"Ken_Griffey,_Sr."
89,7,31,"Ken_Griffey,_Sr."
90,7,45,"Ken_Griffey,_Sr."
91,7,62,"Ken_Griffey,_Sr."
92,7,61,"Ken_Griffey,_Sr."
93,7,69,"Ken_Griffey,_Sr."
94,7,63,"Ken_Griffey,_Sr."
95,7,51,"Ken_Griffey,_Sr."
96,7,65,"Ken_Griffey,_Sr."
97,7,69,"Ken_Griffey,_Sr."
98,7,53,"Ken_Griffey,_Sr."
99,7,63,"Ken_Griffey,_Sr."
100,7,68,"Ken_Griffey,_Sr."
101,7,59,"Ken_Griffey,_Sr."
102,7,62,"Ken_Griffey,_Sr."
103,7,65,"Ken_Griffey,_Sr."
104,7,54,"Ken_Griffey,_Sr."
105,7,73,"Ken_Griffey,_Sr."
106,7,63,"Ken_Griffey,_Sr."
107,7,53,"Ken_Griffey,_Sr."
108,7,71,"Ken_Griffey,_Sr."
109,7,60,"Ken_Griffey,_Sr."
110,7,46,"Ken_Griffey,_Sr."
111,7,45,"Ken_Griffey,_Sr."
112,7,41,"Ken_Griffey,_Sr."
113,7,40,"Ken_Griffey,_Sr."
114,7,30,"Ken_Griffey,_Sr."
115,7,33,"Ken_Griffey,_Sr."
116,7,37,"Ken_Griffey,_Sr."
117,7,23,"Ken_Griffey,_Sr."
118,7,37,"Ken_Griffey,_Sr."
119,7,38,"Ken_Griffey,_Sr."
120,7,55,"Ken_Griffey,_Sr."
121,7,50,"Ken_Griffey,_Sr."
122,7,36,"Ken_Griffey,_Sr."
123,7,34,"Ken_Griffey,_Sr."
124,7,23,"Ken_Griffey,_Sr."
125,7,33,"Ken_Griffey,_Sr."
126,7,27,"Ken_Griffey,_Sr."
127,7,32,"Ken_Griffey,_Sr."
128,7,22,"Ken_Griffey,_Sr."
129,7,23,"Ken_Griffey,_Sr."
130,7,24,"Ken_Griffey,_Sr."
131,7,28,"Ken_Griffey,_Sr."
132,7,24,"Ken_Griffey,_Sr."
133,7,26,"Ken_Griffey,_Sr."
134,7,31,"Ken_Griffey,_Sr."
135,7,32,"Ken_Griffey,_Sr."
136,7,22,"Ken_Griffey,_Sr."
137,7,27,"Ken_Griffey,_Sr."
138,7,26,"Ken_Griffey,_Sr."
139,7,29,"Ken_Griffey,_Sr."
140,7,26,"Ken_Griffey,_Sr."
141,7,19,"Ken_Griffey,_Sr."
142,7,23,"Ken_Griffey,_Sr."
143,7,48,"Ken_Griffey,_Sr."
144,7,44,"Ken_Griffey,_Sr."
145,7,43,"Ken_Griffey,_Sr."
146,7,46,"Ken_Griffey,_Sr."
147,7,39,"Ken_Griffey,_Sr."
148,7,44,"Ken_Griffey,_Sr."
149,7,39,"Ken_Griffey,_Sr."
150,7,33,"Ken_Griffey,_Sr."
151,7,36,"Ken_Griffey,_Sr."
152,7,51,"Ken_Griffey,_Sr."
153,7,34,"Ken_Griffey,_Sr."
154,7,39,"Ken_Griffey,_Sr."
155,7,30,"Ken_Griffey,_Sr."
156,7,38,"Ken_Griffey,_Sr."
157,7,32,"Ken_Griffey,_Sr."
158,7,57,"Ken_Griffey,_Sr."
159,7,63,"Ken_Griffey,_Sr."
160,7,59,"Ken_Griffey,_Sr."
161,7,46,"Ken_Griffey,_Sr."
162,7,41,"Ken_Griffey,_Sr."
163,7,38,"Ken_Griffey,_Sr."
164,7,34,"Ken_Griffey,_Sr."
165,7,27,"Ken_Griffey,_Sr."
166,7,22,"Ken_Griffey,_Sr."
167,7,22,"Ken_Griffey,_Sr."
