bin,binSize,median,article,timestamp
0,7,214,"Chris_Martin_(footballer,_born_1988)",20150701
1,7,105,"Chris_Martin_(footballer,_born_1988)",20150701
2,7,93,"Chris_Martin_(footballer,_born_1988)",20150701
3,7,138,"Chris_Martin_(footballer,_born_1988)",20150701
4,7,121,"Chris_Martin_(footballer,_born_1988)",20150701
5,7,142,"Chris_Martin_(footballer,_born_1988)",20150701
6,7,181,"Chris_Martin_(footballer,_born_1988)",20150701
7,7,151,"Chris_Martin_(footballer,_born_1988)",20150701
8,7,214,"Chris_Martin_(footballer,_born_1988)",20150701
9,7,208,"Chris_Martin_(footballer,_born_1988)",20150701
10,7,206,"Chris_Martin_(footballer,_born_1988)",20150701
11,7,164,"Chris_Martin_(footballer,_born_1988)",20150701
12,7,106,"Chris_Martin_(footballer,_born_1988)",20150701
13,7,155,"Chris_Martin_(footballer,_born_1988)",20150701
14,7,187,"Chris_Martin_(footballer,_born_1988)",20150701
15,7,152,"Chris_Martin_(footballer,_born_1988)",20150701
16,7,213,"Chris_Martin_(footballer,_born_1988)",20150701
17,7,183,"Chris_Martin_(footballer,_born_1988)",20150701
18,7,204,"Chris_Martin_(footballer,_born_1988)",20150701
19,7,110,"Chris_Martin_(footballer,_born_1988)",20150701
20,7,128,"Chris_Martin_(footballer,_born_1988)",20150701
21,7,131,"Chris_Martin_(footballer,_born_1988)",20150701
22,7,112,"Chris_Martin_(footballer,_born_1988)",20150701
23,7,111,"Chris_Martin_(footballer,_born_1988)",20150701
24,7,140,"Chris_Martin_(footballer,_born_1988)",20150701
25,7,125,"Chris_Martin_(footballer,_born_1988)",20150701
26,7,249,"Chris_Martin_(footballer,_born_1988)",20150701
27,7,158,"Chris_Martin_(footballer,_born_1988)",20150701
28,7,153,"Chris_Martin_(footballer,_born_1988)",20150701
29,7,127,"Chris_Martin_(footballer,_born_1988)",20150701
30,7,368,"Chris_Martin_(footballer,_born_1988)",20150701
