bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,7,287.82656834382533,5181.112302533522,20150701,Reilly_Smith
1,7,144.5826257239544,1037.5220242142914,20150708,Reilly_Smith
2,7,112.2688575223527,785.4721665623044,20150715,Reilly_Smith
3,7,80.1573845452989,546.2021516582159,20150722,Reilly_Smith
4,7,63.50910282413908,514.7429342389773,20150729,Reilly_Smith
5,7,59.591341990183885,450.3797498429311,20150805,Reilly_Smith
6,7,64.53687964927823,491.8495154888818,20150812,Reilly_Smith
7,7,59.70506394648199,419.9122783212361,20150819,Reilly_Smith
8,7,61.352150828624026,488.69806773103755,20150826,Reilly_Smith
9,7,58.855082322594804,415.3490297213152,20150902,Reilly_Smith
10,7,51.79102029389168,469.1577679375447,20150909,Reilly_Smith
11,7,104.44945019219661,791.76081648773,20150916,Reilly_Smith
12,7,87.94733381834216,729.0673545575908,20150923,Reilly_Smith
13,7,118.31719053975091,804.3373586398488,20150930,Reilly_Smith
14,7,213.1033272898209,1929.1971546140567,20151007,Reilly_Smith
15,7,132.31446697276215,964.236483226036,20151014,Reilly_Smith
16,7,114.40265036151109,872.4290390185317,20151021,Reilly_Smith
17,7,100.59757904800176,1183.276098001299,20151028,Reilly_Smith
18,7,128.48629186813437,1042.546477608505,20151103,Reilly_Smith
19,7,74.33020597504577,539.9255318439735,20151110,Reilly_Smith
20,7,61.367142105448124,586.6484177232938,20151117,Reilly_Smith
21,7,110.22601210215578,1010.8629326103716,20151124,Reilly_Smith
22,7,72.62844864768253,538.5267010648779,20151201,Reilly_Smith
23,7,76.74750865084094,915.1767889321857,20151208,Reilly_Smith
24,7,112.81199703684955,788.6526595255955,20151215,Reilly_Smith
25,7,84.912250476172,710.7324578624525,20151222,Reilly_Smith
26,7,107.89628458482007,993.717864048278,20151229,Reilly_Smith
27,7,89.77146345647274,862.6409513034888,20160105,Reilly_Smith
28,7,79.56956577810313,601.6843369865587,20160112,Reilly_Smith
29,7,82.38089766200491,788.4148029880641,20160119,Reilly_Smith
30,7,84.31586038064344,690.7380893658908,20160126,Reilly_Smith
31,7,95.86853218769458,682.3531258958471,20160202,Reilly_Smith
32,7,116.54938069608615,1049.4924329966136,20160209,Reilly_Smith
33,7,78.48732456538546,666.5532682286059,20160216,Reilly_Smith
34,7,112.7257867818535,874.2523808718587,20160223,Reilly_Smith
35,7,63.953973188878415,673.5472712041361,20160301,Reilly_Smith
36,7,81.66430454447426,933.9202974989653,20160308,Reilly_Smith
37,7,87.78972907773773,704.5411847960713,20160316,Reilly_Smith
38,7,93.41949509839667,1058.9759458385586,20160323,Reilly_Smith
39,7,75.81630856378223,571.3309370605299,20160330,Reilly_Smith
40,7,79.24979776307964,594.5139069129915,20160406,Reilly_Smith
41,7,624.7919701146615,8400.940416065605,20160413,Reilly_Smith
42,7,336.79529487898515,2613.282860433694,20160420,Reilly_Smith
43,7,75.86131052804694,532.9505925569277,20160427,Reilly_Smith
44,7,41.67379827382554,355.526796589097,20160504,Reilly_Smith
45,7,47.2639066977536,318.41083616420514,20160511,Reilly_Smith
46,7,40.44680371505578,266.81761180430726,20160518,Reilly_Smith
47,7,38.719829754878475,317.4721974354384,20160525,Reilly_Smith
48,7,43.78671681121136,321.3877454430848,20160601,Reilly_Smith
49,7,42.110895426765886,336.1847203840214,20160608,Reilly_Smith
50,7,39.71992816537173,269.56222444840637,20160615,Reilly_Smith
51,7,49.39273937200578,368.0290614209512,20160622,Reilly_Smith
52,7,147.66196456834567,1676.217616399669,20160629,Reilly_Smith
53,7,48.37723944591091,369.6527385896518,20160706,Reilly_Smith
54,7,42.679382864156814,341.59848080549955,20160713,Reilly_Smith
55,7,31.246455833971066,207.5853608162447,20160720,Reilly_Smith
56,7,26.614266231483523,196.46551452744234,20160727,Reilly_Smith
57,7,23.225894110013964,160.22646315157897,20160803,Reilly_Smith
58,7,26.81394791297633,187.87531181029482,20160810,Reilly_Smith
59,7,32.6123205850714,236.49795122090916,20160817,Reilly_Smith
60,7,33.46936365564431,238.21542285311372,20160824,Reilly_Smith
61,7,33.49834176428116,223.6618923767697,20160831,Reilly_Smith
62,7,29.34383319851603,218.7403473786818,20160907,Reilly_Smith
63,7,30.271011084759728,221.12401484595372,20160914,Reilly_Smith
64,7,42.80576295132843,309.1474399141198,20160921,Reilly_Smith
65,7,47.23797821028182,324.78050665459443,20160928,Reilly_Smith
66,7,70.18924645808625,472.34926213049584,20161005,Reilly_Smith
67,7,113.11423248911069,909.5186078006863,20161012,Reilly_Smith
68,7,64.11903965112695,497.6558016276209,20161019,Reilly_Smith
69,7,73.74189710169095,579.1962230560267,20161026,Reilly_Smith
70,7,74.90527034441048,526.0711546564395,20161102,Reilly_Smith
71,7,61.4184373402472,560.991106105407,20161108,Reilly_Smith
72,7,54.824241026106385,423.84175145846865,20161115,Reilly_Smith
73,7,52.77850117860102,428.23709559035717,20161122,Reilly_Smith
74,7,50.276406879728036,383.40703411809403,20161129,Reilly_Smith
75,7,48.689685749330465,377.2664610540269,20161206,Reilly_Smith
