bin,binSize,median,article
0,7,287,"Henrik,_Prince_Consort_of_Denmark"
1,7,266,"Henrik,_Prince_Consort_of_Denmark"
2,7,282,"Henrik,_Prince_Consort_of_Denmark"
3,7,311,"Henrik,_Prince_Consort_of_Denmark"
4,7,287,"Henrik,_Prince_Consort_of_Denmark"
5,7,263,"Henrik,_Prince_Consort_of_Denmark"
6,7,295,"Henrik,_Prince_Consort_of_Denmark"
7,7,294,"Henrik,_Prince_Consort_of_Denmark"
8,7,290,"Henrik,_Prince_Consort_of_Denmark"
9,7,262,"Henrik,_Prince_Consort_of_Denmark"
10,7,324,"Henrik,_Prince_Consort_of_Denmark"
11,7,274,"Henrik,_Prince_Consort_of_Denmark"
12,7,254,"Henrik,_Prince_Consort_of_Denmark"
13,7,250,"Henrik,_Prince_Consort_of_Denmark"
14,7,261,"Henrik,_Prince_Consort_of_Denmark"
15,7,332,"Henrik,_Prince_Consort_of_Denmark"
16,7,342,"Henrik,_Prince_Consort_of_Denmark"
17,7,284,"Henrik,_Prince_Consort_of_Denmark"
18,7,334,"Henrik,_Prince_Consort_of_Denmark"
19,7,318,"Henrik,_Prince_Consort_of_Denmark"
20,7,358,"Henrik,_Prince_Consort_of_Denmark"
21,7,316,"Henrik,_Prince_Consort_of_Denmark"
22,7,303,"Henrik,_Prince_Consort_of_Denmark"
23,7,261,"Henrik,_Prince_Consort_of_Denmark"
24,7,245,"Henrik,_Prince_Consort_of_Denmark"
25,7,389,"Henrik,_Prince_Consort_of_Denmark"
26,7,630,"Henrik,_Prince_Consort_of_Denmark"
27,7,462,"Henrik,_Prince_Consort_of_Denmark"
28,7,385,"Henrik,_Prince_Consort_of_Denmark"
29,7,320,"Henrik,_Prince_Consort_of_Denmark"
30,7,347,"Henrik,_Prince_Consort_of_Denmark"
31,7,342,"Henrik,_Prince_Consort_of_Denmark"
32,7,292,"Henrik,_Prince_Consort_of_Denmark"
33,7,299,"Henrik,_Prince_Consort_of_Denmark"
34,7,270,"Henrik,_Prince_Consort_of_Denmark"
35,7,303,"Henrik,_Prince_Consort_of_Denmark"
36,7,327,"Henrik,_Prince_Consort_of_Denmark"
37,7,327,"Henrik,_Prince_Consort_of_Denmark"
38,7,362,"Henrik,_Prince_Consort_of_Denmark"
39,7,341,"Henrik,_Prince_Consort_of_Denmark"
40,7,331,"Henrik,_Prince_Consort_of_Denmark"
41,7,624,"Henrik,_Prince_Consort_of_Denmark"
42,7,540,"Henrik,_Prince_Consort_of_Denmark"
43,7,436,"Henrik,_Prince_Consort_of_Denmark"
44,7,333,"Henrik,_Prince_Consort_of_Denmark"
45,7,403,"Henrik,_Prince_Consort_of_Denmark"
46,7,397,"Henrik,_Prince_Consort_of_Denmark"
47,7,343,"Henrik,_Prince_Consort_of_Denmark"
48,7,393,"Henrik,_Prince_Consort_of_Denmark"
49,7,446,"Henrik,_Prince_Consort_of_Denmark"
50,7,439,"Henrik,_Prince_Consort_of_Denmark"
51,7,366,"Henrik,_Prince_Consort_of_Denmark"
52,7,372,"Henrik,_Prince_Consort_of_Denmark"
53,7,295,"Henrik,_Prince_Consort_of_Denmark"
54,7,286,"Henrik,_Prince_Consort_of_Denmark"
55,7,262,"Henrik,_Prince_Consort_of_Denmark"
56,7,250,"Henrik,_Prince_Consort_of_Denmark"
57,7,316,"Henrik,_Prince_Consort_of_Denmark"
58,7,256,"Henrik,_Prince_Consort_of_Denmark"
59,7,235,"Henrik,_Prince_Consort_of_Denmark"
60,7,255,"Henrik,_Prince_Consort_of_Denmark"
61,7,249,"Henrik,_Prince_Consort_of_Denmark"
62,7,263,"Henrik,_Prince_Consort_of_Denmark"
63,7,222,"Henrik,_Prince_Consort_of_Denmark"
64,7,228,"Henrik,_Prince_Consort_of_Denmark"
65,7,243,"Henrik,_Prince_Consort_of_Denmark"
66,7,162,"Henrik,_Prince_Consort_of_Denmark"
67,7,247,"Henrik,_Prince_Consort_of_Denmark"
68,7,191,"Henrik,_Prince_Consort_of_Denmark"
69,7,177,"Henrik,_Prince_Consort_of_Denmark"
70,7,258,"Henrik,_Prince_Consort_of_Denmark"
71,7,181,"Henrik,_Prince_Consort_of_Denmark"
72,7,209,"Henrik,_Prince_Consort_of_Denmark"
73,7,211,"Henrik,_Prince_Consort_of_Denmark"
74,7,205,"Henrik,_Prince_Consort_of_Denmark"
