bin,binSize,median,article
0,7,46,Jurnee_Smollett-Bell
1,7,44,Jurnee_Smollett-Bell
2,7,50,Jurnee_Smollett-Bell
3,7,51,Jurnee_Smollett-Bell
4,7,45,Jurnee_Smollett-Bell
5,7,47,Jurnee_Smollett-Bell
6,7,46,Jurnee_Smollett-Bell
7,7,48,Jurnee_Smollett-Bell
8,7,37,Jurnee_Smollett-Bell
9,7,45,Jurnee_Smollett-Bell
10,7,57,Jurnee_Smollett-Bell
11,7,45,Jurnee_Smollett-Bell
12,7,39,Jurnee_Smollett-Bell
13,7,37,Jurnee_Smollett-Bell
14,7,38,Jurnee_Smollett-Bell
15,7,46,Jurnee_Smollett-Bell
16,7,869,Jurnee_Smollett-Bell
17,7,570,Jurnee_Smollett-Bell
18,7,835,Jurnee_Smollett-Bell
19,7,717,Jurnee_Smollett-Bell
20,7,1605,Jurnee_Smollett-Bell
21,7,1316,Jurnee_Smollett-Bell
22,7,1259,Jurnee_Smollett-Bell
23,7,1012,Jurnee_Smollett-Bell
24,7,837,Jurnee_Smollett-Bell
25,7,886,Jurnee_Smollett-Bell
26,7,951,Jurnee_Smollett-Bell
27,7,895,Jurnee_Smollett-Bell
28,7,844,Jurnee_Smollett-Bell
29,7,784,Jurnee_Smollett-Bell
30,7,1209,Jurnee_Smollett-Bell
31,7,1462,Jurnee_Smollett-Bell
32,7,1479,Jurnee_Smollett-Bell
33,7,1036,Jurnee_Smollett-Bell
34,7,1850,Jurnee_Smollett-Bell
35,7,1879,Jurnee_Smollett-Bell
36,7,2904,Jurnee_Smollett-Bell
37,7,3611,Jurnee_Smollett-Bell
38,7,2173,Jurnee_Smollett-Bell
39,7,2198,Jurnee_Smollett-Bell
40,7,2452,Jurnee_Smollett-Bell
41,7,2262,Jurnee_Smollett-Bell
42,7,1956,Jurnee_Smollett-Bell
43,7,1759,Jurnee_Smollett-Bell
44,7,1666,Jurnee_Smollett-Bell
45,7,2780,Jurnee_Smollett-Bell
46,7,1839,Jurnee_Smollett-Bell
47,7,1086,Jurnee_Smollett-Bell
48,7,1234,Jurnee_Smollett-Bell
49,7,1265,Jurnee_Smollett-Bell
50,7,1143,Jurnee_Smollett-Bell
51,7,888,Jurnee_Smollett-Bell
52,7,915,Jurnee_Smollett-Bell
53,7,789,Jurnee_Smollett-Bell
54,7,797,Jurnee_Smollett-Bell
55,7,773,Jurnee_Smollett-Bell
56,7,750,Jurnee_Smollett-Bell
57,7,1374,Jurnee_Smollett-Bell
58,7,1458,Jurnee_Smollett-Bell
59,7,1697,Jurnee_Smollett-Bell
60,7,1579,Jurnee_Smollett-Bell
61,7,1243,Jurnee_Smollett-Bell
62,7,952,Jurnee_Smollett-Bell
63,7,952,Jurnee_Smollett-Bell
64,7,1223,Jurnee_Smollett-Bell
65,7,1291,Jurnee_Smollett-Bell
66,7,1008,Jurnee_Smollett-Bell
67,7,1104,Jurnee_Smollett-Bell
68,7,664,Jurnee_Smollett-Bell
69,7,658,Jurnee_Smollett-Bell
70,7,778,Jurnee_Smollett-Bell
71,7,836,Jurnee_Smollett-Bell
72,7,1167,Jurnee_Smollett-Bell
73,7,1015,Jurnee_Smollett-Bell
74,7,1014,Jurnee_Smollett-Bell
75,7,933,Jurnee_Smollett-Bell
76,7,1457,Jurnee_Smollett-Bell
77,7,1016,Jurnee_Smollett-Bell
78,7,1560,Jurnee_Smollett-Bell
79,7,884,Jurnee_Smollett-Bell
80,7,984,Jurnee_Smollett-Bell
81,7,816,Jurnee_Smollett-Bell
82,7,810,Jurnee_Smollett-Bell
83,7,866,Jurnee_Smollett-Bell
84,7,1349,Jurnee_Smollett-Bell
85,7,1577,Jurnee_Smollett-Bell
86,7,1199,Jurnee_Smollett-Bell
87,7,1373,Jurnee_Smollett-Bell
