bin,binSize,median,article
0,7,1330,"John_Hinckley,_Jr."
1,7,1774,"John_Hinckley,_Jr."
2,7,1398,"John_Hinckley,_Jr."
3,7,1652,"John_Hinckley,_Jr."
4,7,1353,"John_Hinckley,_Jr."
5,7,1525,"John_Hinckley,_Jr."
6,7,1510,"John_Hinckley,_Jr."
7,7,1563,"John_Hinckley,_Jr."
8,7,1573,"John_Hinckley,_Jr."
9,7,1570,"John_Hinckley,_Jr."
10,7,1729,"John_Hinckley,_Jr."
11,7,1879,"John_Hinckley,_Jr."
12,7,1659,"John_Hinckley,_Jr."
13,7,1890,"John_Hinckley,_Jr."
14,7,2659,"John_Hinckley,_Jr."
15,7,1620,"John_Hinckley,_Jr."
16,7,1700,"John_Hinckley,_Jr."
17,7,1557,"John_Hinckley,_Jr."
18,7,1703,"John_Hinckley,_Jr."
19,7,1542,"John_Hinckley,_Jr."
20,7,1710,"John_Hinckley,_Jr."
21,7,1491,"John_Hinckley,_Jr."
22,7,1749,"John_Hinckley,_Jr."
23,7,1624,"John_Hinckley,_Jr."
24,7,1571,"John_Hinckley,_Jr."
25,7,1977,"John_Hinckley,_Jr."
26,7,1855,"John_Hinckley,_Jr."
27,7,1623,"John_Hinckley,_Jr."
28,7,1718,"John_Hinckley,_Jr."
29,7,1628,"John_Hinckley,_Jr."
30,7,1724,"John_Hinckley,_Jr."
31,7,1583,"John_Hinckley,_Jr."
32,7,2077,"John_Hinckley,_Jr."
33,7,1819,"John_Hinckley,_Jr."
34,7,1794,"John_Hinckley,_Jr."
35,7,2252,"John_Hinckley,_Jr."
36,7,3353,"John_Hinckley,_Jr."
37,7,2027,"John_Hinckley,_Jr."
38,7,2084,"John_Hinckley,_Jr."
39,7,1972,"John_Hinckley,_Jr."
40,7,1958,"John_Hinckley,_Jr."
41,7,1702,"John_Hinckley,_Jr."
42,7,1426,"John_Hinckley,_Jr."
43,7,553,"John_Hinckley,_Jr."
44,7,618,"John_Hinckley,_Jr."
45,7,630,"John_Hinckley,_Jr."
46,7,596,"John_Hinckley,_Jr."
47,7,571,"John_Hinckley,_Jr."
48,7,521,"John_Hinckley,_Jr."
49,7,680,"John_Hinckley,_Jr."
50,7,535,"John_Hinckley,_Jr."
51,7,456,"John_Hinckley,_Jr."
52,7,476,"John_Hinckley,_Jr."
53,7,487,"John_Hinckley,_Jr."
54,7,442,"John_Hinckley,_Jr."
55,7,487,"John_Hinckley,_Jr."
56,7,886,"John_Hinckley,_Jr."
57,7,538,"John_Hinckley,_Jr."
58,7,533,"John_Hinckley,_Jr."
59,7,401,"John_Hinckley,_Jr."
60,7,439,"John_Hinckley,_Jr."
61,7,480,"John_Hinckley,_Jr."
62,7,655,"John_Hinckley,_Jr."
63,7,427,"John_Hinckley,_Jr."
64,7,437,"John_Hinckley,_Jr."
65,7,475,"John_Hinckley,_Jr."
66,7,572,"John_Hinckley,_Jr."
67,7,781,"John_Hinckley,_Jr."
68,7,882,"John_Hinckley,_Jr."
69,7,607,"John_Hinckley,_Jr."
70,7,542,"John_Hinckley,_Jr."
71,7,849,"John_Hinckley,_Jr."
72,7,584,"John_Hinckley,_Jr."
73,7,604,"John_Hinckley,_Jr."
74,7,454,"John_Hinckley,_Jr."
75,7,466,"John_Hinckley,_Jr."
76,7,489,"John_Hinckley,_Jr."
77,7,406,"John_Hinckley,_Jr."
78,7,445,"John_Hinckley,_Jr."
79,7,544,"John_Hinckley,_Jr."
80,7,555,"John_Hinckley,_Jr."
81,7,844,"John_Hinckley,_Jr."
82,7,577,"John_Hinckley,_Jr."
83,7,516,"John_Hinckley,_Jr."
84,7,501,"John_Hinckley,_Jr."
85,7,442,"John_Hinckley,_Jr."
86,7,496,"John_Hinckley,_Jr."
87,7,455,"John_Hinckley,_Jr."
88,7,482,"John_Hinckley,_Jr."
89,7,431,"John_Hinckley,_Jr."
90,7,450,"John_Hinckley,_Jr."
91,7,480,"John_Hinckley,_Jr."
92,7,403,"John_Hinckley,_Jr."
93,7,420,"John_Hinckley,_Jr."
94,7,454,"John_Hinckley,_Jr."
95,7,424,"John_Hinckley,_Jr."
96,7,442,"John_Hinckley,_Jr."
97,7,513,"John_Hinckley,_Jr."
98,7,606,"John_Hinckley,_Jr."
99,7,533,"John_Hinckley,_Jr."
100,7,428,"John_Hinckley,_Jr."
101,7,390,"John_Hinckley,_Jr."
102,7,398,"John_Hinckley,_Jr."
103,7,385,"John_Hinckley,_Jr."
104,7,360,"John_Hinckley,_Jr."
105,7,370,"John_Hinckley,_Jr."
106,7,361,"John_Hinckley,_Jr."
107,7,464,"John_Hinckley,_Jr."
108,7,435,"John_Hinckley,_Jr."
109,7,403,"John_Hinckley,_Jr."
110,7,339,"John_Hinckley,_Jr."
111,7,389,"John_Hinckley,_Jr."
112,7,360,"John_Hinckley,_Jr."
113,7,385,"John_Hinckley,_Jr."
114,7,378,"John_Hinckley,_Jr."
115,7,360,"John_Hinckley,_Jr."
116,7,411,"John_Hinckley,_Jr."
117,7,388,"John_Hinckley,_Jr."
118,7,370,"John_Hinckley,_Jr."
119,7,405,"John_Hinckley,_Jr."
120,7,539,"John_Hinckley,_Jr."
121,7,517,"John_Hinckley,_Jr."
122,7,481,"John_Hinckley,_Jr."
123,7,416,"John_Hinckley,_Jr."
124,7,405,"John_Hinckley,_Jr."
125,7,427,"John_Hinckley,_Jr."
126,7,402,"John_Hinckley,_Jr."
127,7,408,"John_Hinckley,_Jr."
128,7,384,"John_Hinckley,_Jr."
129,7,344,"John_Hinckley,_Jr."
130,7,411,"John_Hinckley,_Jr."
131,7,430,"John_Hinckley,_Jr."
132,7,421,"John_Hinckley,_Jr."
133,7,544,"John_Hinckley,_Jr."
134,7,487,"John_Hinckley,_Jr."
135,7,494,"John_Hinckley,_Jr."
136,7,432,"John_Hinckley,_Jr."
137,7,539,"John_Hinckley,_Jr."
138,7,559,"John_Hinckley,_Jr."
139,7,466,"John_Hinckley,_Jr."
140,7,430,"John_Hinckley,_Jr."
141,7,396,"John_Hinckley,_Jr."
142,7,418,"John_Hinckley,_Jr."
143,7,422,"John_Hinckley,_Jr."
144,7,396,"John_Hinckley,_Jr."
145,7,400,"John_Hinckley,_Jr."
146,7,376,"John_Hinckley,_Jr."
147,7,393,"John_Hinckley,_Jr."
148,7,356,"John_Hinckley,_Jr."
149,7,344,"John_Hinckley,_Jr."
150,7,305,"John_Hinckley,_Jr."
151,7,322,"John_Hinckley,_Jr."
152,7,364,"John_Hinckley,_Jr."
153,7,345,"John_Hinckley,_Jr."
154,7,303,"John_Hinckley,_Jr."
155,7,319,"John_Hinckley,_Jr."
156,7,315,"John_Hinckley,_Jr."
157,7,350,"John_Hinckley,_Jr."
158,7,491,"John_Hinckley,_Jr."
159,7,347,"John_Hinckley,_Jr."
160,7,351,"John_Hinckley,_Jr."
161,7,381,"John_Hinckley,_Jr."
162,7,362,"John_Hinckley,_Jr."
163,7,353,"John_Hinckley,_Jr."
164,7,342,"John_Hinckley,_Jr."
165,7,367,"John_Hinckley,_Jr."
166,7,304,"John_Hinckley,_Jr."
167,7,282.5,"John_Hinckley,_Jr."
