bin,binSize,median,article
0,7,364,Darijo_Srna
1,7,303,Darijo_Srna
2,7,325,Darijo_Srna
3,7,356,Darijo_Srna
4,7,299,Darijo_Srna
5,7,357,Darijo_Srna
6,7,286,Darijo_Srna
7,7,324,Darijo_Srna
8,7,383,Darijo_Srna
9,7,404,Darijo_Srna
10,7,347,Darijo_Srna
11,7,280,Darijo_Srna
12,7,253,Darijo_Srna
13,7,269,Darijo_Srna
14,7,358,Darijo_Srna
15,7,377,Darijo_Srna
16,7,281,Darijo_Srna
17,7,235,Darijo_Srna
18,7,282,Darijo_Srna
19,7,238,Darijo_Srna
20,7,304,Darijo_Srna
21,7,349,Darijo_Srna
22,7,241,Darijo_Srna
23,7,286,Darijo_Srna
24,7,235,Darijo_Srna
25,7,222,Darijo_Srna
26,7,255,Darijo_Srna
27,7,255,Darijo_Srna
28,7,248,Darijo_Srna
29,7,381,Darijo_Srna
30,7,353,Darijo_Srna
31,7,275,Darijo_Srna
32,7,218,Darijo_Srna
33,7,282,Darijo_Srna
34,7,261,Darijo_Srna
35,7,251,Darijo_Srna
36,7,337,Darijo_Srna
37,7,319,Darijo_Srna
38,7,439,Darijo_Srna
39,7,276,Darijo_Srna
40,7,291,Darijo_Srna
41,7,656,Darijo_Srna
42,7,369,Darijo_Srna
43,7,455,Darijo_Srna
44,7,295,Darijo_Srna
45,7,302,Darijo_Srna
46,7,544,Darijo_Srna
47,7,543,Darijo_Srna
48,7,1161,Darijo_Srna
49,7,2043,Darijo_Srna
50,7,2457,Darijo_Srna
51,7,2830,Darijo_Srna
52,7,680,Darijo_Srna
53,7,521,Darijo_Srna
54,7,358,Darijo_Srna
55,7,374,Darijo_Srna
56,7,308,Darijo_Srna
57,7,367,Darijo_Srna
58,7,245,Darijo_Srna
59,7,273,Darijo_Srna
60,7,349,Darijo_Srna
61,7,839,Darijo_Srna
62,7,265,Darijo_Srna
63,7,387,Darijo_Srna
64,7,257,Darijo_Srna
65,7,244,Darijo_Srna
66,7,318,Darijo_Srna
67,7,216,Darijo_Srna
68,7,220,Darijo_Srna
69,7,247,Darijo_Srna
70,7,250,Darijo_Srna
71,7,253,Darijo_Srna
72,7,475,Darijo_Srna
73,7,318,Darijo_Srna
74,7,397,Darijo_Srna
75,7,816,Darijo_Srna
76,7,553,Darijo_Srna
77,7,660,Darijo_Srna
78,7,523,Darijo_Srna
79,7,409,Darijo_Srna
80,7,421,Darijo_Srna
81,7,278,Darijo_Srna
82,7,230,Darijo_Srna
83,7,272,Darijo_Srna
84,7,331,Darijo_Srna
85,7,284,Darijo_Srna
86,7,305,Darijo_Srna
87,7,219,Darijo_Srna
88,7,242,Darijo_Srna
89,7,262,Darijo_Srna
90,7,333,Darijo_Srna
91,7,243,Darijo_Srna
92,7,205,Darijo_Srna
93,7,239,Darijo_Srna
94,7,283,Darijo_Srna
95,7,249,Darijo_Srna
96,7,311,Darijo_Srna
97,7,239,Darijo_Srna
98,7,300,Darijo_Srna
99,7,335,Darijo_Srna
100,7,383,Darijo_Srna
101,7,311,Darijo_Srna
102,7,292,Darijo_Srna
103,7,333,Darijo_Srna
104,7,217,Darijo_Srna
105,7,246,Darijo_Srna
106,7,293,Darijo_Srna
107,7,257,Darijo_Srna
108,7,268,Darijo_Srna
109,7,252,Darijo_Srna
110,7,246,Darijo_Srna
111,7,263,Darijo_Srna
112,7,324,Darijo_Srna
113,7,325,Darijo_Srna
114,7,302,Darijo_Srna
115,7,298,Darijo_Srna
116,7,695,Darijo_Srna
117,7,273,Darijo_Srna
118,7,373,Darijo_Srna
119,7,287,Darijo_Srna
120,7,264,Darijo_Srna
121,7,213,Darijo_Srna
122,7,266,Darijo_Srna
123,7,500,Darijo_Srna
124,7,257,Darijo_Srna
125,7,268,Darijo_Srna
126,7,291,Darijo_Srna
127,7,497,Darijo_Srna
128,7,237,Darijo_Srna
129,7,217,Darijo_Srna
130,7,207,Darijo_Srna
131,7,241,Darijo_Srna
132,7,250,Darijo_Srna
133,7,326,Darijo_Srna
134,7,257,Darijo_Srna
135,7,242,Darijo_Srna
136,7,298,Darijo_Srna
137,7,290,Darijo_Srna
138,7,527,Darijo_Srna
139,7,333,Darijo_Srna
140,7,371,Darijo_Srna
141,7,280,Darijo_Srna
142,7,303,Darijo_Srna
143,7,253,Darijo_Srna
144,7,270,Darijo_Srna
145,7,296,Darijo_Srna
146,7,254,Darijo_Srna
147,7,294,Darijo_Srna
148,7,264,Darijo_Srna
149,7,375,Darijo_Srna
150,7,387,Darijo_Srna
151,7,779,Darijo_Srna
152,7,507,Darijo_Srna
153,7,523,Darijo_Srna
154,7,822,Darijo_Srna
155,7,1763,Darijo_Srna
156,7,1001,Darijo_Srna
157,7,1892,Darijo_Srna
158,7,3009,Darijo_Srna
159,7,750,Darijo_Srna
160,7,482,Darijo_Srna
161,7,500,Darijo_Srna
162,7,483,Darijo_Srna
163,7,761,Darijo_Srna
164,7,469,Darijo_Srna
165,7,475,Darijo_Srna
166,7,381,Darijo_Srna
167,7,389.5,Darijo_Srna
