bin,binSize,median,article
0,7,25,Jim_Sarbh
1,7,18,Jim_Sarbh
2,7,30,Jim_Sarbh
3,7,167,Jim_Sarbh
4,7,335,Jim_Sarbh
5,7,605,Jim_Sarbh
6,7,275,Jim_Sarbh
7,7,283,Jim_Sarbh
8,7,118,Jim_Sarbh
9,7,115,Jim_Sarbh
10,7,105,Jim_Sarbh
11,7,106,Jim_Sarbh
12,7,113,Jim_Sarbh
13,7,80,Jim_Sarbh
14,7,92,Jim_Sarbh
15,7,106,Jim_Sarbh
16,7,77,Jim_Sarbh
17,7,65,Jim_Sarbh
18,7,73,Jim_Sarbh
19,7,61,Jim_Sarbh
20,7,55,Jim_Sarbh
21,7,94,Jim_Sarbh
22,7,83,Jim_Sarbh
23,7,70,Jim_Sarbh
24,7,63,Jim_Sarbh
25,7,63,Jim_Sarbh
26,7,56,Jim_Sarbh
27,7,57,Jim_Sarbh
28,7,71,Jim_Sarbh
29,7,47,Jim_Sarbh
30,7,60,Jim_Sarbh
31,7,93,Jim_Sarbh
32,7,255,Jim_Sarbh
33,7,283,Jim_Sarbh
34,7,516,Jim_Sarbh
35,7,416,Jim_Sarbh
36,7,352,Jim_Sarbh
37,7,291,Jim_Sarbh
38,7,188,Jim_Sarbh
39,7,482,Jim_Sarbh
40,7,246,Jim_Sarbh
41,7,186,Jim_Sarbh
42,7,109,Jim_Sarbh
43,7,267,Jim_Sarbh
44,7,730,Jim_Sarbh
45,7,804,Jim_Sarbh
46,7,485,Jim_Sarbh
47,7,450,Jim_Sarbh
48,7,465,Jim_Sarbh
49,7,454,Jim_Sarbh
50,7,378,Jim_Sarbh
51,7,594,Jim_Sarbh
52,7,641,Jim_Sarbh
53,7,2671,Jim_Sarbh
54,7,1095,Jim_Sarbh
55,7,862,Jim_Sarbh
56,7,748,Jim_Sarbh
57,7,815,Jim_Sarbh
58,7,1142,Jim_Sarbh
59,7,1010,Jim_Sarbh
60,7,1824,Jim_Sarbh
61,7,3282,Jim_Sarbh
62,7,1590,Jim_Sarbh
63,7,1160,Jim_Sarbh
64,7,1106,Jim_Sarbh
65,7,1014,Jim_Sarbh
66,7,1962,Jim_Sarbh
67,7,1961,Jim_Sarbh
68,7,1296,Jim_Sarbh
69,7,1139,Jim_Sarbh
70,7,1036,Jim_Sarbh
71,7,901,Jim_Sarbh
72,7,804,Jim_Sarbh
73,7,1428,Jim_Sarbh
74,7,838,Jim_Sarbh
75,7,1693,Jim_Sarbh
76,7,1089,Jim_Sarbh
77,7,1429,Jim_Sarbh
78,7,3748,Jim_Sarbh
79,7,1400,Jim_Sarbh
80,7,1802,Jim_Sarbh
81,7,1304,Jim_Sarbh
82,7,1226,Jim_Sarbh
83,7,2161,Jim_Sarbh
84,7,1500,Jim_Sarbh
85,7,864,Jim_Sarbh
86,7,579,Jim_Sarbh
87,7,488,Jim_Sarbh
88,7,500,Jim_Sarbh
89,7,547,Jim_Sarbh
90,7,598,Jim_Sarbh
91,7,544,Jim_Sarbh
92,7,1104,Jim_Sarbh
93,7,6540,Jim_Sarbh
94,7,21032,Jim_Sarbh
95,7,11623,Jim_Sarbh
96,7,7305,Jim_Sarbh
97,7,3493,Jim_Sarbh
98,7,1958,Jim_Sarbh
99,7,1745,Jim_Sarbh
100,7,1472,Jim_Sarbh
101,7,1563,Jim_Sarbh
102,7,4207,Jim_Sarbh
103,7,3241,Jim_Sarbh
104,7,2098,Jim_Sarbh
105,7,1605,Jim_Sarbh
106,7,3180,Jim_Sarbh
107,7,2093,Jim_Sarbh
108,7,1658,Jim_Sarbh
109,7,1811,Jim_Sarbh
110,7,1599,Jim_Sarbh
111,7,6561,Jim_Sarbh
112,7,2808,Jim_Sarbh
113,7,2043,Jim_Sarbh
114,7,2360,Jim_Sarbh
115,7,3831,Jim_Sarbh
116,7,8914,Jim_Sarbh
117,7,4064,Jim_Sarbh
118,7,2759,Jim_Sarbh
119,7,2088,Jim_Sarbh
120,7,1272,Jim_Sarbh
121,7,1389,Jim_Sarbh
122,7,1126,Jim_Sarbh
123,7,926,Jim_Sarbh
124,7,866,Jim_Sarbh
125,7,790,Jim_Sarbh
126,7,574,Jim_Sarbh
