bin,binSize,median,article
0,7,3472,"Rainier_III,_Prince_of_Monaco"
1,7,2867,"Rainier_III,_Prince_of_Monaco"
2,7,2468,"Rainier_III,_Prince_of_Monaco"
3,7,3150,"Rainier_III,_Prince_of_Monaco"
4,7,2229,"Rainier_III,_Prince_of_Monaco"
5,7,1628,"Rainier_III,_Prince_of_Monaco"
6,7,1522,"Rainier_III,_Prince_of_Monaco"
7,7,1471,"Rainier_III,_Prince_of_Monaco"
8,7,1563,"Rainier_III,_Prince_of_Monaco"
9,7,1339,"Rainier_III,_Prince_of_Monaco"
10,7,1660,"Rainier_III,_Prince_of_Monaco"
11,7,1347,"Rainier_III,_Prince_of_Monaco"
12,7,1220,"Rainier_III,_Prince_of_Monaco"
13,7,1342,"Rainier_III,_Prince_of_Monaco"
14,7,1401,"Rainier_III,_Prince_of_Monaco"
15,7,1433,"Rainier_III,_Prince_of_Monaco"
16,7,1424,"Rainier_III,_Prince_of_Monaco"
17,7,1488,"Rainier_III,_Prince_of_Monaco"
18,7,1665,"Rainier_III,_Prince_of_Monaco"
19,7,1527,"Rainier_III,_Prince_of_Monaco"
20,7,1570,"Rainier_III,_Prince_of_Monaco"
21,7,1323,"Rainier_III,_Prince_of_Monaco"
22,7,1303,"Rainier_III,_Prince_of_Monaco"
23,7,1478,"Rainier_III,_Prince_of_Monaco"
24,7,1423,"Rainier_III,_Prince_of_Monaco"
25,7,2280,"Rainier_III,_Prince_of_Monaco"
26,7,2568,"Rainier_III,_Prince_of_Monaco"
27,7,1857,"Rainier_III,_Prince_of_Monaco"
28,7,1423,"Rainier_III,_Prince_of_Monaco"
29,7,1649,"Rainier_III,_Prince_of_Monaco"
30,7,1519,"Rainier_III,_Prince_of_Monaco"
31,7,1514,"Rainier_III,_Prince_of_Monaco"
32,7,1532,"Rainier_III,_Prince_of_Monaco"
33,7,1325,"Rainier_III,_Prince_of_Monaco"
34,7,1472,"Rainier_III,_Prince_of_Monaco"
35,7,1476,"Rainier_III,_Prince_of_Monaco"
36,7,1234,"Rainier_III,_Prince_of_Monaco"
37,7,1221,"Rainier_III,_Prince_of_Monaco"
38,7,1474,"Rainier_III,_Prince_of_Monaco"
39,7,1498,"Rainier_III,_Prince_of_Monaco"
40,7,1516,"Rainier_III,_Prince_of_Monaco"
41,7,1551,"Rainier_III,_Prince_of_Monaco"
42,7,1744,"Rainier_III,_Prince_of_Monaco"
43,7,1502,"Rainier_III,_Prince_of_Monaco"
44,7,1930,"Rainier_III,_Prince_of_Monaco"
45,7,1423,"Rainier_III,_Prince_of_Monaco"
46,7,1433,"Rainier_III,_Prince_of_Monaco"
47,7,1954,"Rainier_III,_Prince_of_Monaco"
48,7,1635,"Rainier_III,_Prince_of_Monaco"
49,7,1198,"Rainier_III,_Prince_of_Monaco"
50,7,1209,"Rainier_III,_Prince_of_Monaco"
51,7,1517,"Rainier_III,_Prince_of_Monaco"
52,7,1398,"Rainier_III,_Prince_of_Monaco"
53,7,1469,"Rainier_III,_Prince_of_Monaco"
54,7,1495,"Rainier_III,_Prince_of_Monaco"
55,7,1682,"Rainier_III,_Prince_of_Monaco"
56,7,1805,"Rainier_III,_Prince_of_Monaco"
57,7,1790,"Rainier_III,_Prince_of_Monaco"
58,7,1341,"Rainier_III,_Prince_of_Monaco"
59,7,1247,"Rainier_III,_Prince_of_Monaco"
60,7,1529,"Rainier_III,_Prince_of_Monaco"
61,7,1755,"Rainier_III,_Prince_of_Monaco"
62,7,1515,"Rainier_III,_Prince_of_Monaco"
63,7,1771,"Rainier_III,_Prince_of_Monaco"
64,7,1485,"Rainier_III,_Prince_of_Monaco"
65,7,1155,"Rainier_III,_Prince_of_Monaco"
66,7,1101,"Rainier_III,_Prince_of_Monaco"
67,7,1425,"Rainier_III,_Prince_of_Monaco"
68,7,3111,"Rainier_III,_Prince_of_Monaco"
69,7,1528,"Rainier_III,_Prince_of_Monaco"
70,7,1558,"Rainier_III,_Prince_of_Monaco"
71,7,1518,"Rainier_III,_Prince_of_Monaco"
72,7,1736,"Rainier_III,_Prince_of_Monaco"
73,7,1515,"Rainier_III,_Prince_of_Monaco"
74,7,1555,"Rainier_III,_Prince_of_Monaco"
75,7,1466,"Rainier_III,_Prince_of_Monaco"
76,7,1312,"Rainier_III,_Prince_of_Monaco"
77,7,1554,"Rainier_III,_Prince_of_Monaco"
78,7,1972,"Rainier_III,_Prince_of_Monaco"
79,7,1901,"Rainier_III,_Prince_of_Monaco"
80,7,1548,"Rainier_III,_Prince_of_Monaco"
81,7,1395,"Rainier_III,_Prince_of_Monaco"
82,7,1498,"Rainier_III,_Prince_of_Monaco"
83,7,1497,"Rainier_III,_Prince_of_Monaco"
84,7,1436,"Rainier_III,_Prince_of_Monaco"
85,7,1618,"Rainier_III,_Prince_of_Monaco"
86,7,1768,"Rainier_III,_Prince_of_Monaco"
87,7,1473,"Rainier_III,_Prince_of_Monaco"
