bin,binSize,median,article
0,7,379,"Fabinho_(footballer,_born_1993)"
1,7,375,"Fabinho_(footballer,_born_1993)"
2,7,244,"Fabinho_(footballer,_born_1993)"
3,7,290,"Fabinho_(footballer,_born_1993)"
4,7,172,"Fabinho_(footballer,_born_1993)"
5,7,245,"Fabinho_(footballer,_born_1993)"
6,7,245,"Fabinho_(footballer,_born_1993)"
7,7,227,"Fabinho_(footballer,_born_1993)"
8,7,486,"Fabinho_(footballer,_born_1993)"
9,7,358,"Fabinho_(footballer,_born_1993)"
10,7,274,"Fabinho_(footballer,_born_1993)"
11,7,245,"Fabinho_(footballer,_born_1993)"
12,7,347,"Fabinho_(footballer,_born_1993)"
13,7,281,"Fabinho_(footballer,_born_1993)"
14,7,268,"Fabinho_(footballer,_born_1993)"
15,7,217,"Fabinho_(footballer,_born_1993)"
16,7,178,"Fabinho_(footballer,_born_1993)"
17,7,161,"Fabinho_(footballer,_born_1993)"
18,7,150,"Fabinho_(footballer,_born_1993)"
19,7,167,"Fabinho_(footballer,_born_1993)"
20,7,130,"Fabinho_(footballer,_born_1993)"
21,7,144,"Fabinho_(footballer,_born_1993)"
22,7,137,"Fabinho_(footballer,_born_1993)"
23,7,199,"Fabinho_(footballer,_born_1993)"
24,7,142,"Fabinho_(footballer,_born_1993)"
25,7,136,"Fabinho_(footballer,_born_1993)"
26,7,136,"Fabinho_(footballer,_born_1993)"
27,7,185,"Fabinho_(footballer,_born_1993)"
28,7,162,"Fabinho_(footballer,_born_1993)"
29,7,167,"Fabinho_(footballer,_born_1993)"
30,7,197,"Fabinho_(footballer,_born_1993)"
31,7,182,"Fabinho_(footballer,_born_1993)"
32,7,157,"Fabinho_(footballer,_born_1993)"
33,7,170,"Fabinho_(footballer,_born_1993)"
34,7,146,"Fabinho_(footballer,_born_1993)"
35,7,164,"Fabinho_(footballer,_born_1993)"
36,7,170,"Fabinho_(footballer,_born_1993)"
37,7,158,"Fabinho_(footballer,_born_1993)"
38,7,216,"Fabinho_(footballer,_born_1993)"
39,7,185,"Fabinho_(footballer,_born_1993)"
40,7,162,"Fabinho_(footballer,_born_1993)"
41,7,167,"Fabinho_(footballer,_born_1993)"
42,7,148,"Fabinho_(footballer,_born_1993)"
43,7,175,"Fabinho_(footballer,_born_1993)"
44,7,233,"Fabinho_(footballer,_born_1993)"
45,7,232,"Fabinho_(footballer,_born_1993)"
46,7,250,"Fabinho_(footballer,_born_1993)"
47,7,403,"Fabinho_(footballer,_born_1993)"
48,7,548,"Fabinho_(footballer,_born_1993)"
49,7,585,"Fabinho_(footballer,_born_1993)"
50,7,586,"Fabinho_(footballer,_born_1993)"
51,7,286,"Fabinho_(footballer,_born_1993)"
52,7,466,"Fabinho_(footballer,_born_1993)"
53,7,325,"Fabinho_(footballer,_born_1993)"
54,7,372,"Fabinho_(footballer,_born_1993)"
55,7,1102,"Fabinho_(footballer,_born_1993)"
56,7,837,"Fabinho_(footballer,_born_1993)"
57,7,395,"Fabinho_(footballer,_born_1993)"
58,7,298,"Fabinho_(footballer,_born_1993)"
59,7,702,"Fabinho_(footballer,_born_1993)"
60,7,1880,"Fabinho_(footballer,_born_1993)"
61,7,593,"Fabinho_(footballer,_born_1993)"
62,7,660,"Fabinho_(footballer,_born_1993)"
63,7,434,"Fabinho_(footballer,_born_1993)"
64,7,283,"Fabinho_(footballer,_born_1993)"
65,7,290,"Fabinho_(footballer,_born_1993)"
66,7,275,"Fabinho_(footballer,_born_1993)"
67,7,295,"Fabinho_(footballer,_born_1993)"
68,7,322,"Fabinho_(footballer,_born_1993)"
69,7,208,"Fabinho_(footballer,_born_1993)"
70,7,400,"Fabinho_(footballer,_born_1993)"
71,7,271,"Fabinho_(footballer,_born_1993)"
72,7,269,"Fabinho_(footballer,_born_1993)"
73,7,474,"Fabinho_(footballer,_born_1993)"
74,7,283,"Fabinho_(footballer,_born_1993)"
75,7,297,"Fabinho_(footballer,_born_1993)"
76,7,292,"Fabinho_(footballer,_born_1993)"
77,7,242,"Fabinho_(footballer,_born_1993)"
78,7,200,"Fabinho_(footballer,_born_1993)"
79,7,231,"Fabinho_(footballer,_born_1993)"
80,7,249,"Fabinho_(footballer,_born_1993)"
81,7,324,"Fabinho_(footballer,_born_1993)"
82,7,322,"Fabinho_(footballer,_born_1993)"
83,7,326,"Fabinho_(footballer,_born_1993)"
84,7,459,"Fabinho_(footballer,_born_1993)"
85,7,514,"Fabinho_(footballer,_born_1993)"
86,7,975,"Fabinho_(footballer,_born_1993)"
87,7,517,"Fabinho_(footballer,_born_1993)"
88,7,384,"Fabinho_(footballer,_born_1993)"
89,7,2090,"Fabinho_(footballer,_born_1993)"
90,7,997,"Fabinho_(footballer,_born_1993)"
91,7,527,"Fabinho_(footballer,_born_1993)"
92,7,501,"Fabinho_(footballer,_born_1993)"
93,7,821,"Fabinho_(footballer,_born_1993)"
94,7,1065,"Fabinho_(footballer,_born_1993)"
95,7,801,"Fabinho_(footballer,_born_1993)"
96,7,939,"Fabinho_(footballer,_born_1993)"
97,7,567,"Fabinho_(footballer,_born_1993)"
98,7,1000,"Fabinho_(footballer,_born_1993)"
99,7,1573,"Fabinho_(footballer,_born_1993)"
100,7,1476,"Fabinho_(footballer,_born_1993)"
101,7,3150,"Fabinho_(footballer,_born_1993)"
102,7,1161,"Fabinho_(footballer,_born_1993)"
103,7,4788,"Fabinho_(footballer,_born_1993)"
104,7,1426,"Fabinho_(footballer,_born_1993)"
105,7,1315,"Fabinho_(footballer,_born_1993)"
106,7,1409,"Fabinho_(footballer,_born_1993)"
107,7,897,"Fabinho_(footballer,_born_1993)"
108,7,868,"Fabinho_(footballer,_born_1993)"
109,7,888,"Fabinho_(footballer,_born_1993)"
110,7,877,"Fabinho_(footballer,_born_1993)"
111,7,807,"Fabinho_(footballer,_born_1993)"
112,7,1122,"Fabinho_(footballer,_born_1993)"
113,7,784,"Fabinho_(footballer,_born_1993)"
114,7,463,"Fabinho_(footballer,_born_1993)"
115,7,333,"Fabinho_(footballer,_born_1993)"
116,7,429,"Fabinho_(footballer,_born_1993)"
117,7,360,"Fabinho_(footballer,_born_1993)"
118,7,294,"Fabinho_(footballer,_born_1993)"
119,7,383,"Fabinho_(footballer,_born_1993)"
120,7,279,"Fabinho_(footballer,_born_1993)"
121,7,288,"Fabinho_(footballer,_born_1993)"
122,7,443,"Fabinho_(footballer,_born_1993)"
123,7,224,"Fabinho_(footballer,_born_1993)"
124,7,221,"Fabinho_(footballer,_born_1993)"
125,7,310,"Fabinho_(footballer,_born_1993)"
126,7,256,"Fabinho_(footballer,_born_1993)"
127,7,280,"Fabinho_(footballer,_born_1993)"
128,7,497,"Fabinho_(footballer,_born_1993)"
129,7,308,"Fabinho_(footballer,_born_1993)"
130,7,302,"Fabinho_(footballer,_born_1993)"
131,7,458,"Fabinho_(footballer,_born_1993)"
132,7,443,"Fabinho_(footballer,_born_1993)"
133,7,361,"Fabinho_(footballer,_born_1993)"
134,7,437,"Fabinho_(footballer,_born_1993)"
135,7,446,"Fabinho_(footballer,_born_1993)"
136,7,587,"Fabinho_(footballer,_born_1993)"
137,7,377,"Fabinho_(footballer,_born_1993)"
138,7,305,"Fabinho_(footballer,_born_1993)"
139,7,333,"Fabinho_(footballer,_born_1993)"
140,7,323,"Fabinho_(footballer,_born_1993)"
141,7,314,"Fabinho_(footballer,_born_1993)"
142,7,261,"Fabinho_(footballer,_born_1993)"
143,7,329,"Fabinho_(footballer,_born_1993)"
144,7,340,"Fabinho_(footballer,_born_1993)"
145,7,270,"Fabinho_(footballer,_born_1993)"
146,7,264,"Fabinho_(footballer,_born_1993)"
147,7,273,"Fabinho_(footballer,_born_1993)"
148,7,340,"Fabinho_(footballer,_born_1993)"
149,7,676,"Fabinho_(footballer,_born_1993)"
150,7,400,"Fabinho_(footballer,_born_1993)"
