bin,binSize,median,article
0,7,1802,"Alex_Scott_(footballer,_born_1984)"
1,7,278,"Alex_Scott_(footballer,_born_1984)"
2,7,140,"Alex_Scott_(footballer,_born_1984)"
3,7,100,"Alex_Scott_(footballer,_born_1984)"
4,7,111,"Alex_Scott_(footballer,_born_1984)"
5,7,199,"Alex_Scott_(footballer,_born_1984)"
6,7,91,"Alex_Scott_(footballer,_born_1984)"
7,7,72,"Alex_Scott_(footballer,_born_1984)"
8,7,75,"Alex_Scott_(footballer,_born_1984)"
9,7,93,"Alex_Scott_(footballer,_born_1984)"
10,7,211,"Alex_Scott_(footballer,_born_1984)"
11,7,185,"Alex_Scott_(footballer,_born_1984)"
12,7,97,"Alex_Scott_(footballer,_born_1984)"
13,7,111,"Alex_Scott_(footballer,_born_1984)"
14,7,97,"Alex_Scott_(footballer,_born_1984)"
15,7,71,"Alex_Scott_(footballer,_born_1984)"
16,7,80,"Alex_Scott_(footballer,_born_1984)"
17,7,104,"Alex_Scott_(footballer,_born_1984)"
18,7,67,"Alex_Scott_(footballer,_born_1984)"
19,7,66,"Alex_Scott_(footballer,_born_1984)"
20,7,60,"Alex_Scott_(footballer,_born_1984)"
21,7,97,"Alex_Scott_(footballer,_born_1984)"
22,7,79,"Alex_Scott_(footballer,_born_1984)"
23,7,58,"Alex_Scott_(footballer,_born_1984)"
24,7,120,"Alex_Scott_(footballer,_born_1984)"
25,7,79,"Alex_Scott_(footballer,_born_1984)"
26,7,76,"Alex_Scott_(footballer,_born_1984)"
27,7,102,"Alex_Scott_(footballer,_born_1984)"
28,7,69,"Alex_Scott_(footballer,_born_1984)"
29,7,58,"Alex_Scott_(footballer,_born_1984)"
30,7,60,"Alex_Scott_(footballer,_born_1984)"
31,7,61,"Alex_Scott_(footballer,_born_1984)"
32,7,54,"Alex_Scott_(footballer,_born_1984)"
33,7,143,"Alex_Scott_(footballer,_born_1984)"
34,7,119,"Alex_Scott_(footballer,_born_1984)"
35,7,435,"Alex_Scott_(footballer,_born_1984)"
36,7,277,"Alex_Scott_(footballer,_born_1984)"
37,7,429,"Alex_Scott_(footballer,_born_1984)"
38,7,419,"Alex_Scott_(footballer,_born_1984)"
39,7,465,"Alex_Scott_(footballer,_born_1984)"
40,7,955,"Alex_Scott_(footballer,_born_1984)"
41,7,361,"Alex_Scott_(footballer,_born_1984)"
42,7,177,"Alex_Scott_(footballer,_born_1984)"
43,7,123,"Alex_Scott_(footballer,_born_1984)"
44,7,115,"Alex_Scott_(footballer,_born_1984)"
45,7,281,"Alex_Scott_(footballer,_born_1984)"
46,7,151,"Alex_Scott_(footballer,_born_1984)"
47,7,129,"Alex_Scott_(footballer,_born_1984)"
48,7,120,"Alex_Scott_(footballer,_born_1984)"
49,7,95,"Alex_Scott_(footballer,_born_1984)"
50,7,92,"Alex_Scott_(footballer,_born_1984)"
51,7,77,"Alex_Scott_(footballer,_born_1984)"
