bin,binSize,median,article
0,7,19,Ghazal_Srinivas
1,7,11,Ghazal_Srinivas
2,7,10,Ghazal_Srinivas
3,7,13,Ghazal_Srinivas
4,7,9,Ghazal_Srinivas
5,7,12,Ghazal_Srinivas
6,7,13,Ghazal_Srinivas
7,7,11,Ghazal_Srinivas
8,7,14,Ghazal_Srinivas
9,7,12,Ghazal_Srinivas
10,7,10,Ghazal_Srinivas
11,7,13,Ghazal_Srinivas
12,7,10,Ghazal_Srinivas
13,7,11,Ghazal_Srinivas
14,7,20,Ghazal_Srinivas
15,7,16,Ghazal_Srinivas
16,7,15,Ghazal_Srinivas
17,7,10,Ghazal_Srinivas
18,7,13,Ghazal_Srinivas
19,7,20,Ghazal_Srinivas
20,7,18,Ghazal_Srinivas
21,7,13,Ghazal_Srinivas
22,7,11,Ghazal_Srinivas
23,7,17,Ghazal_Srinivas
24,7,14,Ghazal_Srinivas
25,7,12,Ghazal_Srinivas
26,7,13,Ghazal_Srinivas
27,7,23,Ghazal_Srinivas
28,7,18,Ghazal_Srinivas
29,7,16,Ghazal_Srinivas
30,7,19,Ghazal_Srinivas
31,7,14,Ghazal_Srinivas
32,7,19,Ghazal_Srinivas
33,7,21,Ghazal_Srinivas
34,7,11,Ghazal_Srinivas
35,7,13,Ghazal_Srinivas
36,7,12,Ghazal_Srinivas
37,7,11,Ghazal_Srinivas
38,7,19,Ghazal_Srinivas
39,7,11,Ghazal_Srinivas
40,7,13,Ghazal_Srinivas
41,7,21,Ghazal_Srinivas
42,7,10,Ghazal_Srinivas
43,7,13,Ghazal_Srinivas
44,7,12,Ghazal_Srinivas
45,7,9,Ghazal_Srinivas
46,7,14,Ghazal_Srinivas
47,7,22,Ghazal_Srinivas
48,7,12,Ghazal_Srinivas
49,7,10,Ghazal_Srinivas
50,7,12,Ghazal_Srinivas
51,7,16,Ghazal_Srinivas
52,7,16,Ghazal_Srinivas
53,7,14,Ghazal_Srinivas
54,7,13,Ghazal_Srinivas
55,7,17,Ghazal_Srinivas
56,7,13,Ghazal_Srinivas
57,7,13,Ghazal_Srinivas
58,7,29,Ghazal_Srinivas
59,7,22,Ghazal_Srinivas
60,7,22,Ghazal_Srinivas
61,7,18,Ghazal_Srinivas
62,7,19,Ghazal_Srinivas
63,7,17,Ghazal_Srinivas
64,7,19,Ghazal_Srinivas
65,7,17,Ghazal_Srinivas
66,7,18,Ghazal_Srinivas
67,7,20,Ghazal_Srinivas
68,7,17,Ghazal_Srinivas
69,7,13,Ghazal_Srinivas
70,7,22,Ghazal_Srinivas
71,7,11,Ghazal_Srinivas
72,7,35,Ghazal_Srinivas
73,7,20,Ghazal_Srinivas
74,7,26,Ghazal_Srinivas
75,7,26,Ghazal_Srinivas
76,7,20,Ghazal_Srinivas
77,7,16,Ghazal_Srinivas
78,7,18,Ghazal_Srinivas
79,7,26,Ghazal_Srinivas
80,7,23,Ghazal_Srinivas
81,7,21,Ghazal_Srinivas
82,7,16,Ghazal_Srinivas
83,7,13,Ghazal_Srinivas
84,7,12,Ghazal_Srinivas
85,7,17,Ghazal_Srinivas
86,7,21,Ghazal_Srinivas
87,7,18,Ghazal_Srinivas
88,7,34,Ghazal_Srinivas
89,7,15,Ghazal_Srinivas
90,7,13,Ghazal_Srinivas
91,7,14,Ghazal_Srinivas
92,7,11,Ghazal_Srinivas
93,7,17,Ghazal_Srinivas
94,7,16,Ghazal_Srinivas
95,7,9,Ghazal_Srinivas
96,7,11,Ghazal_Srinivas
97,7,8,Ghazal_Srinivas
98,7,12,Ghazal_Srinivas
99,7,14,Ghazal_Srinivas
100,7,14,Ghazal_Srinivas
101,7,33,Ghazal_Srinivas
102,7,37,Ghazal_Srinivas
103,7,18,Ghazal_Srinivas
104,7,15,Ghazal_Srinivas
105,7,18,Ghazal_Srinivas
106,7,16,Ghazal_Srinivas
107,7,18,Ghazal_Srinivas
108,7,12,Ghazal_Srinivas
109,7,18,Ghazal_Srinivas
110,7,19,Ghazal_Srinivas
111,7,14,Ghazal_Srinivas
112,7,20,Ghazal_Srinivas
113,7,12,Ghazal_Srinivas
114,7,8,Ghazal_Srinivas
115,7,17,Ghazal_Srinivas
116,7,18,Ghazal_Srinivas
117,7,19,Ghazal_Srinivas
118,7,18,Ghazal_Srinivas
119,7,21,Ghazal_Srinivas
120,7,17,Ghazal_Srinivas
121,7,21,Ghazal_Srinivas
122,7,15,Ghazal_Srinivas
123,7,24,Ghazal_Srinivas
124,7,24,Ghazal_Srinivas
125,7,12,Ghazal_Srinivas
126,7,16,Ghazal_Srinivas
127,7,28,Ghazal_Srinivas
128,7,19,Ghazal_Srinivas
129,7,16,Ghazal_Srinivas
130,7,16,Ghazal_Srinivas
131,7,6844,Ghazal_Srinivas
132,7,389,Ghazal_Srinivas
133,7,156,Ghazal_Srinivas
134,7,113,Ghazal_Srinivas
135,7,54,Ghazal_Srinivas
136,7,40,Ghazal_Srinivas
137,7,51,Ghazal_Srinivas
138,7,49,Ghazal_Srinivas
139,7,27,Ghazal_Srinivas
140,7,31,Ghazal_Srinivas
141,7,39,Ghazal_Srinivas
142,7,29,Ghazal_Srinivas
143,7,23,Ghazal_Srinivas
144,7,28,Ghazal_Srinivas
145,7,28,Ghazal_Srinivas
146,7,25,Ghazal_Srinivas
147,7,18,Ghazal_Srinivas
148,7,19,Ghazal_Srinivas
149,7,17,Ghazal_Srinivas
150,7,11,Ghazal_Srinivas
151,7,24,Ghazal_Srinivas
152,7,20,Ghazal_Srinivas
153,7,20,Ghazal_Srinivas
154,7,16,Ghazal_Srinivas
155,7,20,Ghazal_Srinivas
156,7,16,Ghazal_Srinivas
157,7,19,Ghazal_Srinivas
158,7,20,Ghazal_Srinivas
159,7,20,Ghazal_Srinivas
160,7,18,Ghazal_Srinivas
161,7,16,Ghazal_Srinivas
162,7,19,Ghazal_Srinivas
163,7,12,Ghazal_Srinivas
164,7,19,Ghazal_Srinivas
165,7,14,Ghazal_Srinivas
166,7,12,Ghazal_Srinivas
167,7,13,Ghazal_Srinivas
