bin,binSize,median,article
0,7,53,Mark_Clattenburg
1,7,58,Mark_Clattenburg
2,7,106,Mark_Clattenburg
3,7,104,Mark_Clattenburg
4,7,69,Mark_Clattenburg
5,7,153,Mark_Clattenburg
6,7,156,Mark_Clattenburg
7,7,145,Mark_Clattenburg
8,7,116,Mark_Clattenburg
9,7,97,Mark_Clattenburg
10,7,107,Mark_Clattenburg
11,7,254,Mark_Clattenburg
12,7,182,Mark_Clattenburg
13,7,128,Mark_Clattenburg
14,7,124,Mark_Clattenburg
15,7,203,Mark_Clattenburg
16,7,194,Mark_Clattenburg
17,7,659,Mark_Clattenburg
18,7,211,Mark_Clattenburg
19,7,142,Mark_Clattenburg
20,7,107,Mark_Clattenburg
21,7,96,Mark_Clattenburg
22,7,95,Mark_Clattenburg
23,7,141,Mark_Clattenburg
24,7,223,Mark_Clattenburg
25,7,142,Mark_Clattenburg
26,7,185,Mark_Clattenburg
27,7,126,Mark_Clattenburg
28,7,247,Mark_Clattenburg
29,7,226,Mark_Clattenburg
30,7,217,Mark_Clattenburg
31,7,147,Mark_Clattenburg
32,7,173,Mark_Clattenburg
33,7,245,Mark_Clattenburg
34,7,223,Mark_Clattenburg
35,7,310,Mark_Clattenburg
36,7,189,Mark_Clattenburg
37,7,209,Mark_Clattenburg
38,7,164,Mark_Clattenburg
39,7,276,Mark_Clattenburg
40,7,219,Mark_Clattenburg
41,7,475,Mark_Clattenburg
42,7,437,Mark_Clattenburg
43,7,1288,Mark_Clattenburg
44,7,418,Mark_Clattenburg
45,7,1074,Mark_Clattenburg
46,7,1286,Mark_Clattenburg
47,7,1578,Mark_Clattenburg
48,7,585,Mark_Clattenburg
49,7,1206,Mark_Clattenburg
50,7,1193,Mark_Clattenburg
51,7,1337,Mark_Clattenburg
52,7,648,Mark_Clattenburg
53,7,4942,Mark_Clattenburg
54,7,439,Mark_Clattenburg
55,7,197,Mark_Clattenburg
56,7,178,Mark_Clattenburg
57,7,470,Mark_Clattenburg
58,7,259,Mark_Clattenburg
59,7,423,Mark_Clattenburg
60,7,268,Mark_Clattenburg
61,7,204,Mark_Clattenburg
62,7,360,Mark_Clattenburg
63,7,308,Mark_Clattenburg
64,7,337,Mark_Clattenburg
65,7,264,Mark_Clattenburg
66,7,206,Mark_Clattenburg
67,7,269,Mark_Clattenburg
68,7,228,Mark_Clattenburg
69,7,901,Mark_Clattenburg
70,7,556,Mark_Clattenburg
71,7,181,Mark_Clattenburg
72,7,198,Mark_Clattenburg
73,7,316,Mark_Clattenburg
74,7,257,Mark_Clattenburg
75,7,281,Mark_Clattenburg
76,7,470,Mark_Clattenburg
77,7,225,Mark_Clattenburg
78,7,1287,Mark_Clattenburg
79,7,1183,Mark_Clattenburg
80,7,306,Mark_Clattenburg
81,7,523,Mark_Clattenburg
82,7,310,Mark_Clattenburg
83,7,411,Mark_Clattenburg
84,7,259,Mark_Clattenburg
85,7,3348,Mark_Clattenburg
86,7,944,Mark_Clattenburg
87,7,487,Mark_Clattenburg
88,7,491,Mark_Clattenburg
89,7,504,Mark_Clattenburg
90,7,251,Mark_Clattenburg
91,7,313,Mark_Clattenburg
92,7,316,Mark_Clattenburg
93,7,467,Mark_Clattenburg
94,7,399,Mark_Clattenburg
95,7,537,Mark_Clattenburg
96,7,370,Mark_Clattenburg
97,7,376,Mark_Clattenburg
98,7,335,Mark_Clattenburg
99,7,255,Mark_Clattenburg
100,7,221,Mark_Clattenburg
101,7,145,Mark_Clattenburg
102,7,245,Mark_Clattenburg
103,7,141,Mark_Clattenburg
104,7,146,Mark_Clattenburg
105,7,101,Mark_Clattenburg
106,7,97,Mark_Clattenburg
107,7,109,Mark_Clattenburg
108,7,109,Mark_Clattenburg
109,7,259,Mark_Clattenburg
110,7,334,Mark_Clattenburg
111,7,291,Mark_Clattenburg
112,7,237,Mark_Clattenburg
113,7,157,Mark_Clattenburg
114,7,261,Mark_Clattenburg
115,7,173,Mark_Clattenburg
116,7,248,Mark_Clattenburg
117,7,151,Mark_Clattenburg
118,7,206,Mark_Clattenburg
119,7,178,Mark_Clattenburg
120,7,184,Mark_Clattenburg
121,7,196,Mark_Clattenburg
122,7,337,Mark_Clattenburg
123,7,161,Mark_Clattenburg
124,7,223,Mark_Clattenburg
125,7,514,Mark_Clattenburg
126,7,437,Mark_Clattenburg
127,7,838,Mark_Clattenburg
128,7,268,Mark_Clattenburg
129,7,253,Mark_Clattenburg
130,7,283,Mark_Clattenburg
131,7,385,Mark_Clattenburg
132,7,276,Mark_Clattenburg
133,7,297,Mark_Clattenburg
134,7,785,Mark_Clattenburg
135,7,297,Mark_Clattenburg
136,7,302,Mark_Clattenburg
137,7,261,Mark_Clattenburg
138,7,240,Mark_Clattenburg
139,7,272,Mark_Clattenburg
140,7,281,Mark_Clattenburg
141,7,228,Mark_Clattenburg
142,7,170,Mark_Clattenburg
143,7,360,Mark_Clattenburg
144,7,378,Mark_Clattenburg
145,7,915,Mark_Clattenburg
146,7,310,Mark_Clattenburg
147,7,324,Mark_Clattenburg
148,7,386,Mark_Clattenburg
149,7,598,Mark_Clattenburg
150,7,393,Mark_Clattenburg
151,7,275,Mark_Clattenburg
152,7,377,Mark_Clattenburg
153,7,356,Mark_Clattenburg
154,7,4535,Mark_Clattenburg
155,7,641,Mark_Clattenburg
156,7,856,Mark_Clattenburg
157,7,520,Mark_Clattenburg
158,7,442,Mark_Clattenburg
159,7,125,Mark_Clattenburg
160,7,110,Mark_Clattenburg
161,7,117,Mark_Clattenburg
162,7,143,Mark_Clattenburg
163,7,239,Mark_Clattenburg
164,7,293,Mark_Clattenburg
165,7,170,Mark_Clattenburg
166,7,114,Mark_Clattenburg
167,7,130.5,Mark_Clattenburg
