bin,binSize,median,article
0,7,3355,"Lee_Min-ho_(actor,_born_1987)"
1,7,3348,"Lee_Min-ho_(actor,_born_1987)"
2,7,3066,"Lee_Min-ho_(actor,_born_1987)"
3,7,3093,"Lee_Min-ho_(actor,_born_1987)"
4,7,3001,"Lee_Min-ho_(actor,_born_1987)"
5,7,2985,"Lee_Min-ho_(actor,_born_1987)"
6,7,3063,"Lee_Min-ho_(actor,_born_1987)"
7,7,3084,"Lee_Min-ho_(actor,_born_1987)"
8,7,2741,"Lee_Min-ho_(actor,_born_1987)"
9,7,2682,"Lee_Min-ho_(actor,_born_1987)"
10,7,2773,"Lee_Min-ho_(actor,_born_1987)"
11,7,2865,"Lee_Min-ho_(actor,_born_1987)"
12,7,2961,"Lee_Min-ho_(actor,_born_1987)"
13,7,3038,"Lee_Min-ho_(actor,_born_1987)"
14,7,2881,"Lee_Min-ho_(actor,_born_1987)"
15,7,2905,"Lee_Min-ho_(actor,_born_1987)"
16,7,2888,"Lee_Min-ho_(actor,_born_1987)"
17,7,2955,"Lee_Min-ho_(actor,_born_1987)"
18,7,2907,"Lee_Min-ho_(actor,_born_1987)"
19,7,2963,"Lee_Min-ho_(actor,_born_1987)"
20,7,2977,"Lee_Min-ho_(actor,_born_1987)"
21,7,2854,"Lee_Min-ho_(actor,_born_1987)"
22,7,2879,"Lee_Min-ho_(actor,_born_1987)"
23,7,2973,"Lee_Min-ho_(actor,_born_1987)"
24,7,2859,"Lee_Min-ho_(actor,_born_1987)"
25,7,3219,"Lee_Min-ho_(actor,_born_1987)"
26,7,3481,"Lee_Min-ho_(actor,_born_1987)"
27,7,3684,"Lee_Min-ho_(actor,_born_1987)"
28,7,3503,"Lee_Min-ho_(actor,_born_1987)"
29,7,3965,"Lee_Min-ho_(actor,_born_1987)"
30,7,3904,"Lee_Min-ho_(actor,_born_1987)"
31,7,3621,"Lee_Min-ho_(actor,_born_1987)"
32,7,3370,"Lee_Min-ho_(actor,_born_1987)"
33,7,3229,"Lee_Min-ho_(actor,_born_1987)"
34,7,3187,"Lee_Min-ho_(actor,_born_1987)"
35,7,3158,"Lee_Min-ho_(actor,_born_1987)"
36,7,3396,"Lee_Min-ho_(actor,_born_1987)"
37,7,3581,"Lee_Min-ho_(actor,_born_1987)"
38,7,3850,"Lee_Min-ho_(actor,_born_1987)"
39,7,4093,"Lee_Min-ho_(actor,_born_1987)"
40,7,3742,"Lee_Min-ho_(actor,_born_1987)"
41,7,3760,"Lee_Min-ho_(actor,_born_1987)"
42,7,4058,"Lee_Min-ho_(actor,_born_1987)"
43,7,3932,"Lee_Min-ho_(actor,_born_1987)"
44,7,3687,"Lee_Min-ho_(actor,_born_1987)"
45,7,3568,"Lee_Min-ho_(actor,_born_1987)"
46,7,3729,"Lee_Min-ho_(actor,_born_1987)"
47,7,3687,"Lee_Min-ho_(actor,_born_1987)"
48,7,4383,"Lee_Min-ho_(actor,_born_1987)"
49,7,3974,"Lee_Min-ho_(actor,_born_1987)"
50,7,4033,"Lee_Min-ho_(actor,_born_1987)"
51,7,4365,"Lee_Min-ho_(actor,_born_1987)"
