bin,binSize,median,article
0,7,10749,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
1,7,2756,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
2,7,2358,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
3,7,2590,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
4,7,2213,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
5,7,1710,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
6,7,1400,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
7,7,1548,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
8,7,1476,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
9,7,1282,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
10,7,1173,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
11,7,1057,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
12,7,1431,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
13,7,1190,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
14,7,1164,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
15,7,1438,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
16,7,1638,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
17,7,1080,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
18,7,1444,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
19,7,1282,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
20,7,1098,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
21,7,985,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
22,7,1236,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
23,7,1196,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
24,7,1124,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
25,7,937,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
26,7,1000,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
27,7,1074,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
28,7,1444,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
29,7,1354,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
30,7,1615,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
31,7,1273,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
32,7,1352,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
33,7,1541,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
34,7,1222,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
35,7,1344,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
36,7,1045,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
37,7,959,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
38,7,979,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
39,7,921,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
40,7,1065,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
41,7,1046,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
42,7,1065,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
43,7,1212,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
44,7,1452,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
45,7,2721,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
46,7,3110,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
47,7,39829,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
48,7,26521,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
49,7,18463,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
50,7,19932,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
51,7,14846,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
52,7,10800,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
53,7,8551,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
54,7,6259,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
55,7,5025,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
56,7,4161,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
57,7,3751,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
58,7,3775,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
59,7,2949,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
60,7,2977,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
61,7,2994,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
62,7,2914,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
63,7,3346,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
64,7,2725,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
65,7,2714,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
66,7,3490,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
67,7,3457,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
68,7,2805,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
69,7,3551,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
70,7,13768,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
71,7,7769,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
72,7,5125,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
73,7,3804,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
74,7,3681,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
75,7,2996,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
76,7,2593,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
77,7,2382,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
78,7,2954,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
79,7,3067,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
80,7,2798,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
81,7,3027,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
82,7,2451,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
83,7,2525,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
84,7,2394,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
85,7,2266,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
86,7,2347.5,"David_Armstrong-Jones,_2nd_Earl_of_Snowdon"
