bin,binSize,median,article,timestamp
0,7,774,Philip_Roth,20150701
1,7,818,Philip_Roth,20150701
2,7,816,Philip_Roth,20150701
3,7,842,Philip_Roth,20150701
4,7,869,Philip_Roth,20150701
5,7,799,Philip_Roth,20150701
6,7,814,Philip_Roth,20150701
7,7,806,Philip_Roth,20150701
8,7,897,Philip_Roth,20150701
9,7,817,Philip_Roth,20150701
10,7,873,Philip_Roth,20150701
11,7,813,Philip_Roth,20150701
12,7,781,Philip_Roth,20150701
13,7,987,Philip_Roth,20150701
14,7,989,Philip_Roth,20150701
15,7,926,Philip_Roth,20150701
16,7,1002,Philip_Roth,20150701
17,7,889,Philip_Roth,20150701
18,7,995,Philip_Roth,20150701
19,7,1095,Philip_Roth,20150701
20,7,1080,Philip_Roth,20150701
21,7,1041,Philip_Roth,20150701
22,7,1050,Philip_Roth,20150701
23,7,1069,Philip_Roth,20150701
24,7,964,Philip_Roth,20150701
25,7,979,Philip_Roth,20150701
26,7,1065,Philip_Roth,20150701
27,7,966,Philip_Roth,20150701
28,7,862,Philip_Roth,20150701
29,7,846,Philip_Roth,20150701
30,7,884,Philip_Roth,20150701
31,7,812,Philip_Roth,20150701
32,7,858,Philip_Roth,20150701
33,7,869,Philip_Roth,20150701
34,7,862,Philip_Roth,20150701
35,7,1836,Philip_Roth,20150701
36,7,1203,Philip_Roth,20150701
37,7,1057,Philip_Roth,20150701
38,7,1013,Philip_Roth,20150701
39,7,1022,Philip_Roth,20150701
40,7,986,Philip_Roth,20150701
41,7,911,Philip_Roth,20150701
42,7,951,Philip_Roth,20150701
43,7,930,Philip_Roth,20150701
44,7,877,Philip_Roth,20150701
45,7,1713,Philip_Roth,20150701
46,7,1455,Philip_Roth,20150701
47,7,920,Philip_Roth,20150701
48,7,1317,Philip_Roth,20150701
49,7,1027,Philip_Roth,20150701
50,7,899,Philip_Roth,20150701
51,7,1251,Philip_Roth,20150701
52,7,1032,Philip_Roth,20150701
53,7,1130,Philip_Roth,20150701
54,7,1082,Philip_Roth,20150701
55,7,1096,Philip_Roth,20150701
56,7,1681,Philip_Roth,20150701
57,7,2433,Philip_Roth,20150701
58,7,2714,Philip_Roth,20150701
59,7,1735,Philip_Roth,20150701
60,7,1514,Philip_Roth,20150701
61,7,1362,Philip_Roth,20150701
62,7,1318,Philip_Roth,20150701
63,7,1115,Philip_Roth,20150701
64,7,983,Philip_Roth,20150701
65,7,989,Philip_Roth,20150701
66,7,1346,Philip_Roth,20150701
67,7,2658,Philip_Roth,20150701
68,7,2259,Philip_Roth,20150701
69,7,1857,Philip_Roth,20150701
70,7,1659,Philip_Roth,20150701
71,7,1913,Philip_Roth,20150701
72,7,1794,Philip_Roth,20150701
73,7,1413,Philip_Roth,20150701
74,7,1278,Philip_Roth,20150701
75,7,1356,Philip_Roth,20150701
76,7,1230,Philip_Roth,20150701
77,7,1074,Philip_Roth,20150701
78,7,1167,Philip_Roth,20150701
79,7,1294,Philip_Roth,20150701
80,7,1296,Philip_Roth,20150701
81,7,1343,Philip_Roth,20150701
82,7,1854,Philip_Roth,20150701
83,7,1651,Philip_Roth,20150701
84,7,1508,Philip_Roth,20150701
85,7,1557,Philip_Roth,20150701
86,7,1530,Philip_Roth,20150701
87,7,1986,Philip_Roth,20150701
88,7,1471,Philip_Roth,20150701
89,7,1363,Philip_Roth,20150701
90,7,1255,Philip_Roth,20150701
91,7,1183,Philip_Roth,20150701
92,7,1079,Philip_Roth,20150701
93,7,1124,Philip_Roth,20150701
94,7,1218,Philip_Roth,20150701
95,7,1152,Philip_Roth,20150701
96,7,1116,Philip_Roth,20150701
97,7,1003,Philip_Roth,20150701
98,7,934,Philip_Roth,20150701
99,7,992,Philip_Roth,20150701
100,7,1135,Philip_Roth,20150701
101,7,982,Philip_Roth,20150701
102,7,1022,Philip_Roth,20150701
103,7,1025,Philip_Roth,20150701
104,7,935,Philip_Roth,20150701
105,7,1029,Philip_Roth,20150701
106,7,920,Philip_Roth,20150701
107,7,922,Philip_Roth,20150701
108,7,947,Philip_Roth,20150701
109,7,974,Philip_Roth,20150701
110,7,956,Philip_Roth,20150701
111,7,948,Philip_Roth,20150701
112,7,940,Philip_Roth,20150701
113,7,950,Philip_Roth,20150701
114,7,928,Philip_Roth,20150701
115,7,931,Philip_Roth,20150701
116,7,1057,Philip_Roth,20150701
117,7,1065,Philip_Roth,20150701
118,7,1174,Philip_Roth,20150701
119,7,1221,Philip_Roth,20150701
120,7,985,Philip_Roth,20150701
121,7,979,Philip_Roth,20150701
122,7,995,Philip_Roth,20150701
123,7,1036,Philip_Roth,20150701
124,7,939,Philip_Roth,20150701
125,7,878,Philip_Roth,20150701
126,7,1016,Philip_Roth,20150701
127,7,945,Philip_Roth,20150701
128,7,804,Philip_Roth,20150701
129,7,831,Philip_Roth,20150701
130,7,951,Philip_Roth,20150701
131,7,1037,Philip_Roth,20150701
132,7,924,Philip_Roth,20150701
133,7,2509,Philip_Roth,20150701
134,7,1286,Philip_Roth,20150701
135,7,1057,Philip_Roth,20150701
136,7,961,Philip_Roth,20150701
137,7,959,Philip_Roth,20150701
138,7,955,Philip_Roth,20150701
139,7,989,Philip_Roth,20150701
140,7,937,Philip_Roth,20150701
141,7,1096,Philip_Roth,20150701
142,7,975,Philip_Roth,20150701
143,7,890,Philip_Roth,20150701
144,7,889,Philip_Roth,20150701
145,7,917,Philip_Roth,20150701
146,7,814,Philip_Roth,20150701
147,7,806,Philip_Roth,20150701
148,7,972,Philip_Roth,20150701
149,7,789,Philip_Roth,20150701
150,7,856,Philip_Roth,20150701
151,7,16782,Philip_Roth,20150701
152,7,5317,Philip_Roth,20150701
153,7,2634,Philip_Roth,20150701
154,7,1898,Philip_Roth,20150701
155,7,1653,Philip_Roth,20150701
156,7,1337,Philip_Roth,20150701
157,7,1415,Philip_Roth,20150701
158,7,1453,Philip_Roth,20150701
159,7,2082,Philip_Roth,20150701
160,7,1466,Philip_Roth,20150701
161,7,1338,Philip_Roth,20150701
162,7,1268,Philip_Roth,20150701
163,7,1160,Philip_Roth,20150701
164,7,1747,Philip_Roth,20150701
165,7,1127,Philip_Roth,20150701
166,7,1084,Philip_Roth,20150701
167,7,1025,Philip_Roth,20150701
