bin,binSize,median,article
0,7,314,"Willian_(footballer,_born_1988)"
1,7,437,"Willian_(footballer,_born_1988)"
2,7,424,"Willian_(footballer,_born_1988)"
3,7,966,"Willian_(footballer,_born_1988)"
4,7,2351,"Willian_(footballer,_born_1988)"
5,7,762,"Willian_(footballer,_born_1988)"
6,7,625,"Willian_(footballer,_born_1988)"
7,7,1321,"Willian_(footballer,_born_1988)"
8,7,659,"Willian_(footballer,_born_1988)"
9,7,597,"Willian_(footballer,_born_1988)"
10,7,833,"Willian_(footballer,_born_1988)"
11,7,727,"Willian_(footballer,_born_1988)"
12,7,1243,"Willian_(footballer,_born_1988)"
13,7,734,"Willian_(footballer,_born_1988)"
14,7,647,"Willian_(footballer,_born_1988)"
15,7,545,"Willian_(footballer,_born_1988)"
16,7,1504,"Willian_(footballer,_born_1988)"
17,7,4970,"Willian_(footballer,_born_1988)"
18,7,1854,"Willian_(footballer,_born_1988)"
19,7,1473,"Willian_(footballer,_born_1988)"
20,7,2119,"Willian_(footballer,_born_1988)"
21,7,1488,"Willian_(footballer,_born_1988)"
22,7,1128,"Willian_(footballer,_born_1988)"
23,7,1052,"Willian_(footballer,_born_1988)"
24,7,967,"Willian_(footballer,_born_1988)"
25,7,907,"Willian_(footballer,_born_1988)"
26,7,949,"Willian_(footballer,_born_1988)"
27,7,982,"Willian_(footballer,_born_1988)"
28,7,1478,"Willian_(footballer,_born_1988)"
29,7,3091,"Willian_(footballer,_born_1988)"
30,7,1786,"Willian_(footballer,_born_1988)"
31,7,1461,"Willian_(footballer,_born_1988)"
32,7,2163,"Willian_(footballer,_born_1988)"
33,7,2386,"Willian_(footballer,_born_1988)"
34,7,1691,"Willian_(footballer,_born_1988)"
35,7,3130,"Willian_(footballer,_born_1988)"
36,7,5158,"Willian_(footballer,_born_1988)"
37,7,2252,"Willian_(footballer,_born_1988)"
38,7,6949,"Willian_(footballer,_born_1988)"
39,7,4742,"Willian_(footballer,_born_1988)"
40,7,3026,"Willian_(footballer,_born_1988)"
41,7,2550,"Willian_(footballer,_born_1988)"
42,7,1113,"Willian_(footballer,_born_1988)"
43,7,1059,"Willian_(footballer,_born_1988)"
44,7,980,"Willian_(footballer,_born_1988)"
45,7,788,"Willian_(footballer,_born_1988)"
46,7,694,"Willian_(footballer,_born_1988)"
