bin,binSize,median,article
0,7,705,Andrew_Ridgeley
1,7,1382,Andrew_Ridgeley
2,7,969,Andrew_Ridgeley
3,7,1114,Andrew_Ridgeley
4,7,746,Andrew_Ridgeley
5,7,819,Andrew_Ridgeley
6,7,981,Andrew_Ridgeley
7,7,772,Andrew_Ridgeley
8,7,686,Andrew_Ridgeley
9,7,778,Andrew_Ridgeley
10,7,616,Andrew_Ridgeley
11,7,643,Andrew_Ridgeley
12,7,636,Andrew_Ridgeley
13,7,608,Andrew_Ridgeley
14,7,581,Andrew_Ridgeley
15,7,608,Andrew_Ridgeley
16,7,621,Andrew_Ridgeley
17,7,644,Andrew_Ridgeley
18,7,650,Andrew_Ridgeley
19,7,755,Andrew_Ridgeley
20,7,818,Andrew_Ridgeley
21,7,999,Andrew_Ridgeley
22,7,1533,Andrew_Ridgeley
23,7,1929,Andrew_Ridgeley
24,7,2128,Andrew_Ridgeley
25,7,2850,Andrew_Ridgeley
26,7,1182,Andrew_Ridgeley
27,7,907,Andrew_Ridgeley
28,7,795,Andrew_Ridgeley
29,7,820,Andrew_Ridgeley
30,7,1031,Andrew_Ridgeley
31,7,882,Andrew_Ridgeley
32,7,922,Andrew_Ridgeley
33,7,1163,Andrew_Ridgeley
34,7,908,Andrew_Ridgeley
35,7,760,Andrew_Ridgeley
36,7,741,Andrew_Ridgeley
37,7,792,Andrew_Ridgeley
38,7,927,Andrew_Ridgeley
39,7,816,Andrew_Ridgeley
40,7,775,Andrew_Ridgeley
41,7,721,Andrew_Ridgeley
42,7,876,Andrew_Ridgeley
43,7,929,Andrew_Ridgeley
44,7,834,Andrew_Ridgeley
45,7,873,Andrew_Ridgeley
46,7,872,Andrew_Ridgeley
47,7,969,Andrew_Ridgeley
48,7,787,Andrew_Ridgeley
49,7,745,Andrew_Ridgeley
50,7,779,Andrew_Ridgeley
51,7,787,Andrew_Ridgeley
52,7,786,Andrew_Ridgeley
53,7,784,Andrew_Ridgeley
54,7,760,Andrew_Ridgeley
55,7,735,Andrew_Ridgeley
56,7,870,Andrew_Ridgeley
57,7,1039,Andrew_Ridgeley
58,7,895,Andrew_Ridgeley
59,7,902,Andrew_Ridgeley
60,7,877,Andrew_Ridgeley
61,7,959,Andrew_Ridgeley
62,7,754,Andrew_Ridgeley
63,7,851,Andrew_Ridgeley
64,7,844,Andrew_Ridgeley
65,7,852,Andrew_Ridgeley
66,7,825,Andrew_Ridgeley
67,7,776,Andrew_Ridgeley
68,7,754,Andrew_Ridgeley
69,7,848,Andrew_Ridgeley
70,7,1013,Andrew_Ridgeley
71,7,824,Andrew_Ridgeley
72,7,1064,Andrew_Ridgeley
73,7,1223,Andrew_Ridgeley
74,7,1664,Andrew_Ridgeley
75,7,2089,Andrew_Ridgeley
76,7,2396,Andrew_Ridgeley
77,7,5214,Andrew_Ridgeley
78,7,35506,Andrew_Ridgeley
79,7,9979,Andrew_Ridgeley
80,7,3594,Andrew_Ridgeley
81,7,2696,Andrew_Ridgeley
82,7,1908,Andrew_Ridgeley
83,7,1297,Andrew_Ridgeley
84,7,1607,Andrew_Ridgeley
85,7,1788,Andrew_Ridgeley
86,7,8529,Andrew_Ridgeley
87,7,1522,Andrew_Ridgeley
88,7,1359,Andrew_Ridgeley
89,7,1218,Andrew_Ridgeley
90,7,1798,Andrew_Ridgeley
91,7,1379,Andrew_Ridgeley
92,7,969,Andrew_Ridgeley
93,7,864,Andrew_Ridgeley
94,7,891,Andrew_Ridgeley
95,7,1472,Andrew_Ridgeley
96,7,906,Andrew_Ridgeley
97,7,1041,Andrew_Ridgeley
98,7,864,Andrew_Ridgeley
99,7,743,Andrew_Ridgeley
100,7,699,Andrew_Ridgeley
101,7,671,Andrew_Ridgeley
102,7,629,Andrew_Ridgeley
103,7,705,Andrew_Ridgeley
104,7,704,Andrew_Ridgeley
105,7,707,Andrew_Ridgeley
106,7,651,Andrew_Ridgeley
107,7,761,Andrew_Ridgeley
108,7,733,Andrew_Ridgeley
109,7,684,Andrew_Ridgeley
110,7,765,Andrew_Ridgeley
111,7,813,Andrew_Ridgeley
112,7,664,Andrew_Ridgeley
113,7,832,Andrew_Ridgeley
114,7,766,Andrew_Ridgeley
115,7,683,Andrew_Ridgeley
116,7,901,Andrew_Ridgeley
117,7,1196,Andrew_Ridgeley
118,7,1313,Andrew_Ridgeley
119,7,1324,Andrew_Ridgeley
120,7,4132,Andrew_Ridgeley
121,7,3067,Andrew_Ridgeley
122,7,3286,Andrew_Ridgeley
123,7,1813,Andrew_Ridgeley
124,7,1906,Andrew_Ridgeley
125,7,2159,Andrew_Ridgeley
126,7,1895,Andrew_Ridgeley
127,7,2336,Andrew_Ridgeley
128,7,3569,Andrew_Ridgeley
129,7,3964,Andrew_Ridgeley
130,7,2685,Andrew_Ridgeley
131,7,1615,Andrew_Ridgeley
132,7,1050,Andrew_Ridgeley
133,7,966,Andrew_Ridgeley
134,7,1014,Andrew_Ridgeley
135,7,797,Andrew_Ridgeley
136,7,766,Andrew_Ridgeley
137,7,804,Andrew_Ridgeley
138,7,800,Andrew_Ridgeley
139,7,773,Andrew_Ridgeley
140,7,973,Andrew_Ridgeley
141,7,845,Andrew_Ridgeley
142,7,856,Andrew_Ridgeley
143,7,936,Andrew_Ridgeley
144,7,873,Andrew_Ridgeley
145,7,941,Andrew_Ridgeley
146,7,858,Andrew_Ridgeley
147,7,856,Andrew_Ridgeley
148,7,870,Andrew_Ridgeley
149,7,773,Andrew_Ridgeley
150,7,846,Andrew_Ridgeley
151,7,954,Andrew_Ridgeley
152,7,990,Andrew_Ridgeley
153,7,1044,Andrew_Ridgeley
154,7,1235,Andrew_Ridgeley
155,7,2921,Andrew_Ridgeley
156,7,1446,Andrew_Ridgeley
157,7,1095,Andrew_Ridgeley
158,7,1041,Andrew_Ridgeley
159,7,1068,Andrew_Ridgeley
160,7,911,Andrew_Ridgeley
161,7,874,Andrew_Ridgeley
162,7,1007,Andrew_Ridgeley
163,7,1193,Andrew_Ridgeley
164,7,989,Andrew_Ridgeley
165,7,952,Andrew_Ridgeley
166,7,919,Andrew_Ridgeley
167,7,784,Andrew_Ridgeley
