bin,binSize,median,article,timestamp
0,7,2351,"Cuba_Gooding,_Jr.",20150701
1,7,2082,"Cuba_Gooding,_Jr.",20150701
2,7,1821,"Cuba_Gooding,_Jr.",20150701
3,7,2106,"Cuba_Gooding,_Jr.",20150701
4,7,1819,"Cuba_Gooding,_Jr.",20150701
5,7,1862,"Cuba_Gooding,_Jr.",20150701
6,7,2258,"Cuba_Gooding,_Jr.",20150701
7,7,2276,"Cuba_Gooding,_Jr.",20150701
8,7,3048,"Cuba_Gooding,_Jr.",20150701
9,7,3026,"Cuba_Gooding,_Jr.",20150701
10,7,2805,"Cuba_Gooding,_Jr.",20150701
11,7,2920,"Cuba_Gooding,_Jr.",20150701
12,7,2873,"Cuba_Gooding,_Jr.",20150701
13,7,2517,"Cuba_Gooding,_Jr.",20150701
14,7,2494,"Cuba_Gooding,_Jr.",20150701
15,7,2577,"Cuba_Gooding,_Jr.",20150701
16,7,2384,"Cuba_Gooding,_Jr.",20150701
17,7,2544,"Cuba_Gooding,_Jr.",20150701
18,7,3072,"Cuba_Gooding,_Jr.",20150701
19,7,2773,"Cuba_Gooding,_Jr.",20150701
20,7,2433,"Cuba_Gooding,_Jr.",20150701
21,7,2388,"Cuba_Gooding,_Jr.",20150701
22,7,3260,"Cuba_Gooding,_Jr.",20150701
23,7,2632,"Cuba_Gooding,_Jr.",20150701
24,7,2631,"Cuba_Gooding,_Jr.",20150701
25,7,2812,"Cuba_Gooding,_Jr.",20150701
26,7,3786,"Cuba_Gooding,_Jr.",20150701
27,7,3324,"Cuba_Gooding,_Jr.",20150701
28,7,3835,"Cuba_Gooding,_Jr.",20150701
29,7,4039,"Cuba_Gooding,_Jr.",20150701
30,7,4154,"Cuba_Gooding,_Jr.",20150701
31,7,8806,"Cuba_Gooding,_Jr.",20150701
32,7,9188,"Cuba_Gooding,_Jr.",20150701
33,7,7058,"Cuba_Gooding,_Jr.",20150701
34,7,7233,"Cuba_Gooding,_Jr.",20150701
35,7,6052,"Cuba_Gooding,_Jr.",20150701
36,7,2356,"Cuba_Gooding,_Jr.",20150701
37,7,1982,"Cuba_Gooding,_Jr.",20150701
38,7,1773,"Cuba_Gooding,_Jr.",20150701
39,7,1625,"Cuba_Gooding,_Jr.",20150701
40,7,1841,"Cuba_Gooding,_Jr.",20150701
41,7,1315,"Cuba_Gooding,_Jr.",20150701
42,7,1189,"Cuba_Gooding,_Jr.",20150701
43,7,1108,"Cuba_Gooding,_Jr.",20150701
44,7,862,"Cuba_Gooding,_Jr.",20150701
