bin,binSize,median,article
0,7,2513,Alice_Eve
1,7,2223,Alice_Eve
2,7,2823,Alice_Eve
3,7,4337,Alice_Eve
4,7,3816,Alice_Eve
5,7,2981,Alice_Eve
6,7,3094,Alice_Eve
7,7,2998,Alice_Eve
8,7,3098,Alice_Eve
9,7,4469,Alice_Eve
10,7,3217,Alice_Eve
11,7,2926,Alice_Eve
12,7,2704,Alice_Eve
13,7,2553,Alice_Eve
14,7,2418,Alice_Eve
15,7,2315,Alice_Eve
16,7,2488,Alice_Eve
17,7,2602,Alice_Eve
18,7,2744,Alice_Eve
19,7,2624,Alice_Eve
20,7,2744,Alice_Eve
21,7,2836,Alice_Eve
22,7,2700,Alice_Eve
23,7,2411,Alice_Eve
24,7,4141,Alice_Eve
25,7,4525,Alice_Eve
26,7,3839,Alice_Eve
27,7,5137,Alice_Eve
28,7,3234,Alice_Eve
29,7,2547,Alice_Eve
30,7,2717,Alice_Eve
31,7,3260,Alice_Eve
32,7,3610,Alice_Eve
33,7,4352,Alice_Eve
34,7,6793,Alice_Eve
35,7,4924,Alice_Eve
36,7,9316,Alice_Eve
37,7,6045,Alice_Eve
38,7,4802,Alice_Eve
39,7,3883,Alice_Eve
40,7,4004,Alice_Eve
41,7,3407,Alice_Eve
42,7,2909,Alice_Eve
43,7,2989,Alice_Eve
44,7,3025,Alice_Eve
45,7,2825,Alice_Eve
46,7,3159,Alice_Eve
47,7,3210,Alice_Eve
48,7,2954,Alice_Eve
49,7,2499,Alice_Eve
50,7,2574,Alice_Eve
51,7,2887,Alice_Eve
52,7,3225,Alice_Eve
53,7,3114,Alice_Eve
54,7,4055,Alice_Eve
55,7,6357,Alice_Eve
56,7,4895,Alice_Eve
57,7,4321,Alice_Eve
58,7,3368,Alice_Eve
59,7,3486,Alice_Eve
60,7,3237,Alice_Eve
61,7,3342,Alice_Eve
62,7,2940,Alice_Eve
63,7,2738,Alice_Eve
64,7,2304,Alice_Eve
65,7,3060,Alice_Eve
66,7,2912,Alice_Eve
67,7,2644,Alice_Eve
68,7,8773,Alice_Eve
69,7,5529,Alice_Eve
70,7,7852,Alice_Eve
71,7,4690,Alice_Eve
72,7,4242,Alice_Eve
73,7,4005,Alice_Eve
74,7,5329,Alice_Eve
75,7,3706,Alice_Eve
76,7,3823,Alice_Eve
77,7,3716,Alice_Eve
78,7,5319,Alice_Eve
79,7,5887,Alice_Eve
80,7,4235,Alice_Eve
81,7,4216,Alice_Eve
82,7,4138,Alice_Eve
83,7,3793,Alice_Eve
84,7,3916,Alice_Eve
85,7,4347,Alice_Eve
86,7,3467,Alice_Eve
87,7,3165,Alice_Eve
88,7,2890,Alice_Eve
89,7,2988,Alice_Eve
90,7,2878,Alice_Eve
91,7,2655,Alice_Eve
92,7,2859,Alice_Eve
93,7,2952,Alice_Eve
94,7,2989,Alice_Eve
95,7,3270,Alice_Eve
96,7,2439,Alice_Eve
97,7,2676,Alice_Eve
98,7,2562,Alice_Eve
99,7,4604,Alice_Eve
100,7,2759,Alice_Eve
101,7,2604,Alice_Eve
102,7,3021,Alice_Eve
103,7,2604,Alice_Eve
104,7,2755,Alice_Eve
105,7,2651,Alice_Eve
106,7,2577,Alice_Eve
107,7,2687,Alice_Eve
108,7,2832,Alice_Eve
109,7,3060,Alice_Eve
110,7,2699,Alice_Eve
111,7,2380,Alice_Eve
112,7,2415,Alice_Eve
113,7,2736,Alice_Eve
114,7,2833,Alice_Eve
115,7,2824,Alice_Eve
116,7,2918,Alice_Eve
117,7,2906,Alice_Eve
118,7,3776,Alice_Eve
119,7,2864,Alice_Eve
120,7,2676,Alice_Eve
121,7,2821,Alice_Eve
122,7,3393,Alice_Eve
123,7,2890,Alice_Eve
124,7,2722,Alice_Eve
125,7,2618,Alice_Eve
126,7,2935,Alice_Eve
127,7,3785,Alice_Eve
128,7,3220,Alice_Eve
129,7,3591,Alice_Eve
130,7,4662,Alice_Eve
131,7,5650,Alice_Eve
132,7,4674,Alice_Eve
133,7,4274,Alice_Eve
134,7,3646,Alice_Eve
135,7,3943,Alice_Eve
136,7,3716,Alice_Eve
137,7,3541,Alice_Eve
138,7,3784,Alice_Eve
139,7,3019,Alice_Eve
140,7,4107,Alice_Eve
141,7,4675,Alice_Eve
142,7,4413,Alice_Eve
143,7,4204,Alice_Eve
144,7,6304,Alice_Eve
145,7,5093,Alice_Eve
146,7,3860,Alice_Eve
147,7,3528,Alice_Eve
148,7,3999,Alice_Eve
149,7,3315,Alice_Eve
150,7,4053,Alice_Eve
151,7,3226,Alice_Eve
152,7,3208,Alice_Eve
153,7,3089,Alice_Eve
154,7,3262,Alice_Eve
155,7,3667,Alice_Eve
156,7,4073,Alice_Eve
157,7,3146,Alice_Eve
158,7,3298,Alice_Eve
159,7,4812,Alice_Eve
160,7,3926,Alice_Eve
161,7,3954,Alice_Eve
162,7,4062,Alice_Eve
163,7,4915,Alice_Eve
164,7,3969,Alice_Eve
165,7,3620,Alice_Eve
166,7,16488,Alice_Eve
167,7,14380.5,Alice_Eve
