bin,binSize,median,article
0,7,850,"Sophie,_Countess_of_Wessex"
1,7,1658,"Sophie,_Countess_of_Wessex"
2,7,1047,"Sophie,_Countess_of_Wessex"
3,7,782,"Sophie,_Countess_of_Wessex"
4,7,802,"Sophie,_Countess_of_Wessex"
5,7,863,"Sophie,_Countess_of_Wessex"
6,7,1049,"Sophie,_Countess_of_Wessex"
7,7,905,"Sophie,_Countess_of_Wessex"
8,7,821,"Sophie,_Countess_of_Wessex"
9,7,1143,"Sophie,_Countess_of_Wessex"
10,7,1362,"Sophie,_Countess_of_Wessex"
11,7,848,"Sophie,_Countess_of_Wessex"
12,7,852,"Sophie,_Countess_of_Wessex"
13,7,773,"Sophie,_Countess_of_Wessex"
14,7,1075,"Sophie,_Countess_of_Wessex"
15,7,978,"Sophie,_Countess_of_Wessex"
16,7,1024,"Sophie,_Countess_of_Wessex"
17,7,865,"Sophie,_Countess_of_Wessex"
18,7,1117,"Sophie,_Countess_of_Wessex"
19,7,1117,"Sophie,_Countess_of_Wessex"
20,7,932,"Sophie,_Countess_of_Wessex"
21,7,852,"Sophie,_Countess_of_Wessex"
22,7,804,"Sophie,_Countess_of_Wessex"
23,7,824,"Sophie,_Countess_of_Wessex"
24,7,1046,"Sophie,_Countess_of_Wessex"
25,7,1412,"Sophie,_Countess_of_Wessex"
26,7,1162,"Sophie,_Countess_of_Wessex"
27,7,1222,"Sophie,_Countess_of_Wessex"
28,7,990,"Sophie,_Countess_of_Wessex"
29,7,1009,"Sophie,_Countess_of_Wessex"
30,7,877,"Sophie,_Countess_of_Wessex"
31,7,820,"Sophie,_Countess_of_Wessex"
32,7,837,"Sophie,_Countess_of_Wessex"
33,7,780,"Sophie,_Countess_of_Wessex"
34,7,862,"Sophie,_Countess_of_Wessex"
35,7,825,"Sophie,_Countess_of_Wessex"
36,7,991,"Sophie,_Countess_of_Wessex"
37,7,917,"Sophie,_Countess_of_Wessex"
38,7,1030,"Sophie,_Countess_of_Wessex"
39,7,1209,"Sophie,_Countess_of_Wessex"
40,7,1010,"Sophie,_Countess_of_Wessex"
41,7,1631,"Sophie,_Countess_of_Wessex"
42,7,4972,"Sophie,_Countess_of_Wessex"
43,7,1859,"Sophie,_Countess_of_Wessex"
44,7,1496,"Sophie,_Countess_of_Wessex"
45,7,2278,"Sophie,_Countess_of_Wessex"
46,7,1691,"Sophie,_Countess_of_Wessex"
47,7,1191,"Sophie,_Countess_of_Wessex"
48,7,1052,"Sophie,_Countess_of_Wessex"
49,7,3662,"Sophie,_Countess_of_Wessex"
50,7,2044,"Sophie,_Countess_of_Wessex"
51,7,2065,"Sophie,_Countess_of_Wessex"
52,7,1282,"Sophie,_Countess_of_Wessex"
53,7,1677,"Sophie,_Countess_of_Wessex"
54,7,1035,"Sophie,_Countess_of_Wessex"
55,7,1057,"Sophie,_Countess_of_Wessex"
56,7,992,"Sophie,_Countess_of_Wessex"
57,7,989,"Sophie,_Countess_of_Wessex"
58,7,950,"Sophie,_Countess_of_Wessex"
59,7,787,"Sophie,_Countess_of_Wessex"
60,7,850,"Sophie,_Countess_of_Wessex"
61,7,948,"Sophie,_Countess_of_Wessex"
62,7,876,"Sophie,_Countess_of_Wessex"
63,7,1458,"Sophie,_Countess_of_Wessex"
64,7,1177,"Sophie,_Countess_of_Wessex"
65,7,1301,"Sophie,_Countess_of_Wessex"
66,7,981,"Sophie,_Countess_of_Wessex"
67,7,954,"Sophie,_Countess_of_Wessex"
68,7,943,"Sophie,_Countess_of_Wessex"
69,7,1217,"Sophie,_Countess_of_Wessex"
70,7,9613,"Sophie,_Countess_of_Wessex"
71,7,7131,"Sophie,_Countess_of_Wessex"
72,7,5025,"Sophie,_Countess_of_Wessex"
73,7,4085,"Sophie,_Countess_of_Wessex"
74,7,3211,"Sophie,_Countess_of_Wessex"
75,7,3259,"Sophie,_Countess_of_Wessex"
76,7,3436,"Sophie,_Countess_of_Wessex"
77,7,3225,"Sophie,_Countess_of_Wessex"
78,7,3738,"Sophie,_Countess_of_Wessex"
79,7,3364,"Sophie,_Countess_of_Wessex"
80,7,3483,"Sophie,_Countess_of_Wessex"
81,7,2772,"Sophie,_Countess_of_Wessex"
82,7,2050,"Sophie,_Countess_of_Wessex"
83,7,2090,"Sophie,_Countess_of_Wessex"
84,7,1887,"Sophie,_Countess_of_Wessex"
85,7,1561,"Sophie,_Countess_of_Wessex"
86,7,1536,"Sophie,_Countess_of_Wessex"
87,7,1483,"Sophie,_Countess_of_Wessex"
88,7,1623,"Sophie,_Countess_of_Wessex"
89,7,1532,"Sophie,_Countess_of_Wessex"
90,7,1304,"Sophie,_Countess_of_Wessex"
91,7,1106,"Sophie,_Countess_of_Wessex"
92,7,897,"Sophie,_Countess_of_Wessex"
93,7,780,"Sophie,_Countess_of_Wessex"
94,7,1212,"Sophie,_Countess_of_Wessex"
95,7,875,"Sophie,_Countess_of_Wessex"
96,7,1877,"Sophie,_Countess_of_Wessex"
97,7,1318,"Sophie,_Countess_of_Wessex"
98,7,1509,"Sophie,_Countess_of_Wessex"
99,7,1094,"Sophie,_Countess_of_Wessex"
100,7,908,"Sophie,_Countess_of_Wessex"
101,7,1140,"Sophie,_Countess_of_Wessex"
102,7,1556,"Sophie,_Countess_of_Wessex"
103,7,2023,"Sophie,_Countess_of_Wessex"
104,7,1378,"Sophie,_Countess_of_Wessex"
105,7,1429,"Sophie,_Countess_of_Wessex"
106,7,1407,"Sophie,_Countess_of_Wessex"
107,7,1327,"Sophie,_Countess_of_Wessex"
108,7,1389,"Sophie,_Countess_of_Wessex"
109,7,1815,"Sophie,_Countess_of_Wessex"
110,7,1978,"Sophie,_Countess_of_Wessex"
111,7,1423,"Sophie,_Countess_of_Wessex"
112,7,1540,"Sophie,_Countess_of_Wessex"
113,7,2240,"Sophie,_Countess_of_Wessex"
114,7,1680,"Sophie,_Countess_of_Wessex"
115,7,1310,"Sophie,_Countess_of_Wessex"
116,7,1256,"Sophie,_Countess_of_Wessex"
117,7,1389,"Sophie,_Countess_of_Wessex"
118,7,1522,"Sophie,_Countess_of_Wessex"
119,7,1185,"Sophie,_Countess_of_Wessex"
120,7,1062,"Sophie,_Countess_of_Wessex"
121,7,995,"Sophie,_Countess_of_Wessex"
122,7,1158,"Sophie,_Countess_of_Wessex"
123,7,1167,"Sophie,_Countess_of_Wessex"
124,7,1518,"Sophie,_Countess_of_Wessex"
125,7,1692,"Sophie,_Countess_of_Wessex"
126,7,3599,"Sophie,_Countess_of_Wessex"
127,7,4191,"Sophie,_Countess_of_Wessex"
128,7,9379,"Sophie,_Countess_of_Wessex"
129,7,7463,"Sophie,_Countess_of_Wessex"
130,7,10287,"Sophie,_Countess_of_Wessex"
131,7,7593,"Sophie,_Countess_of_Wessex"
132,7,5369,"Sophie,_Countess_of_Wessex"
133,7,5240,"Sophie,_Countess_of_Wessex"
134,7,3494,"Sophie,_Countess_of_Wessex"
135,7,2917,"Sophie,_Countess_of_Wessex"
136,7,2497,"Sophie,_Countess_of_Wessex"
137,7,2163,"Sophie,_Countess_of_Wessex"
138,7,2248,"Sophie,_Countess_of_Wessex"
139,7,1797,"Sophie,_Countess_of_Wessex"
140,7,1887,"Sophie,_Countess_of_Wessex"
141,7,2013,"Sophie,_Countess_of_Wessex"
142,7,1928,"Sophie,_Countess_of_Wessex"
143,7,1876,"Sophie,_Countess_of_Wessex"
144,7,2122,"Sophie,_Countess_of_Wessex"
145,7,1884,"Sophie,_Countess_of_Wessex"
146,7,3046,"Sophie,_Countess_of_Wessex"
147,7,3942,"Sophie,_Countess_of_Wessex"
148,7,2875,"Sophie,_Countess_of_Wessex"
149,7,4184,"Sophie,_Countess_of_Wessex"
150,7,24212,"Sophie,_Countess_of_Wessex"
151,7,8335,"Sophie,_Countess_of_Wessex"
152,7,3761,"Sophie,_Countess_of_Wessex"
153,7,3275,"Sophie,_Countess_of_Wessex"
154,7,2740,"Sophie,_Countess_of_Wessex"
155,7,2500,"Sophie,_Countess_of_Wessex"
156,7,1882,"Sophie,_Countess_of_Wessex"
157,7,1806,"Sophie,_Countess_of_Wessex"
158,7,2001,"Sophie,_Countess_of_Wessex"
159,7,1786,"Sophie,_Countess_of_Wessex"
160,7,1695,"Sophie,_Countess_of_Wessex"
161,7,1768,"Sophie,_Countess_of_Wessex"
162,7,1565,"Sophie,_Countess_of_Wessex"
163,7,1354,"Sophie,_Countess_of_Wessex"
164,7,1558,"Sophie,_Countess_of_Wessex"
165,7,1174,"Sophie,_Countess_of_Wessex"
166,7,1071,"Sophie,_Countess_of_Wessex"
167,7,1067.5,"Sophie,_Countess_of_Wessex"
