bin,binSize,median,article
0,7,1558,Emily_Kinney
1,7,2129,Emily_Kinney
2,7,1667,Emily_Kinney
3,7,1750,Emily_Kinney
4,7,1591,Emily_Kinney
5,7,1637,Emily_Kinney
6,7,1828,Emily_Kinney
7,7,1899,Emily_Kinney
8,7,2081,Emily_Kinney
9,7,2315,Emily_Kinney
10,7,3212,Emily_Kinney
11,7,2325,Emily_Kinney
12,7,2239,Emily_Kinney
13,7,4081,Emily_Kinney
14,7,4443,Emily_Kinney
15,7,3445,Emily_Kinney
16,7,3116,Emily_Kinney
17,7,3458,Emily_Kinney
18,7,3272,Emily_Kinney
19,7,2576,Emily_Kinney
20,7,2363,Emily_Kinney
21,7,2300,Emily_Kinney
22,7,2325,Emily_Kinney
23,7,1787,Emily_Kinney
24,7,1444,Emily_Kinney
25,7,1711,Emily_Kinney
26,7,2830,Emily_Kinney
27,7,2053,Emily_Kinney
28,7,2191,Emily_Kinney
29,7,2012,Emily_Kinney
30,7,1521,Emily_Kinney
31,7,1576,Emily_Kinney
32,7,3556,Emily_Kinney
33,7,2641,Emily_Kinney
34,7,2536,Emily_Kinney
35,7,2308,Emily_Kinney
36,7,2392,Emily_Kinney
37,7,2111,Emily_Kinney
38,7,2308,Emily_Kinney
39,7,4026,Emily_Kinney
40,7,3191,Emily_Kinney
41,7,2002,Emily_Kinney
42,7,1758,Emily_Kinney
43,7,1526,Emily_Kinney
44,7,1210,Emily_Kinney
45,7,1278,Emily_Kinney
46,7,1331,Emily_Kinney
47,7,1204,Emily_Kinney
48,7,1116,Emily_Kinney
49,7,1111,Emily_Kinney
50,7,1036,Emily_Kinney
51,7,1077,Emily_Kinney
52,7,1214,Emily_Kinney
53,7,1097,Emily_Kinney
54,7,1172,Emily_Kinney
55,7,1352,Emily_Kinney
56,7,1304,Emily_Kinney
57,7,1194,Emily_Kinney
58,7,1198,Emily_Kinney
59,7,1245,Emily_Kinney
60,7,1291,Emily_Kinney
61,7,1364,Emily_Kinney
62,7,1321,Emily_Kinney
63,7,1564,Emily_Kinney
64,7,1681,Emily_Kinney
65,7,3010,Emily_Kinney
66,7,3489,Emily_Kinney
67,7,3884,Emily_Kinney
68,7,4995,Emily_Kinney
69,7,4895,Emily_Kinney
70,7,3843,Emily_Kinney
71,7,2998,Emily_Kinney
72,7,3055,Emily_Kinney
73,7,2645,Emily_Kinney
74,7,2336,Emily_Kinney
75,7,2394,Emily_Kinney
76,7,1988,Emily_Kinney
77,7,1631,Emily_Kinney
78,7,2061,Emily_Kinney
79,7,2458,Emily_Kinney
80,7,1899,Emily_Kinney
81,7,1802,Emily_Kinney
82,7,1589,Emily_Kinney
83,7,1916,Emily_Kinney
84,7,1798,Emily_Kinney
85,7,2169,Emily_Kinney
86,7,1748,Emily_Kinney
87,7,1486,Emily_Kinney
88,7,1438,Emily_Kinney
89,7,1322,Emily_Kinney
90,7,1514,Emily_Kinney
91,7,1419,Emily_Kinney
92,7,1477,Emily_Kinney
93,7,1226,Emily_Kinney
94,7,1130,Emily_Kinney
95,7,982,Emily_Kinney
96,7,915,Emily_Kinney
97,7,775,Emily_Kinney
98,7,908,Emily_Kinney
99,7,820,Emily_Kinney
100,7,773,Emily_Kinney
101,7,757,Emily_Kinney
102,7,773,Emily_Kinney
103,7,805,Emily_Kinney
104,7,734,Emily_Kinney
105,7,763,Emily_Kinney
106,7,792,Emily_Kinney
107,7,911,Emily_Kinney
108,7,938,Emily_Kinney
109,7,804,Emily_Kinney
110,7,823,Emily_Kinney
111,7,821,Emily_Kinney
112,7,766,Emily_Kinney
113,7,951,Emily_Kinney
114,7,1226,Emily_Kinney
115,7,1068,Emily_Kinney
116,7,1023,Emily_Kinney
117,7,1088,Emily_Kinney
118,7,1357,Emily_Kinney
119,7,1615,Emily_Kinney
120,7,2347,Emily_Kinney
121,7,1991,Emily_Kinney
122,7,1457,Emily_Kinney
123,7,1157,Emily_Kinney
124,7,972,Emily_Kinney
125,7,831,Emily_Kinney
126,7,861,Emily_Kinney
127,7,833,Emily_Kinney
128,7,1118,Emily_Kinney
129,7,754,Emily_Kinney
130,7,867,Emily_Kinney
131,7,979,Emily_Kinney
132,7,982,Emily_Kinney
133,7,810,Emily_Kinney
134,7,733,Emily_Kinney
135,7,897,Emily_Kinney
136,7,820,Emily_Kinney
137,7,803,Emily_Kinney
138,7,816,Emily_Kinney
139,7,1008,Emily_Kinney
140,7,1049,Emily_Kinney
141,7,931,Emily_Kinney
142,7,926,Emily_Kinney
143,7,912,Emily_Kinney
144,7,1054,Emily_Kinney
145,7,949,Emily_Kinney
146,7,814,Emily_Kinney
147,7,779,Emily_Kinney
148,7,626,Emily_Kinney
149,7,629,Emily_Kinney
150,7,611,Emily_Kinney
151,7,615,Emily_Kinney
152,7,778,Emily_Kinney
153,7,674,Emily_Kinney
154,7,614,Emily_Kinney
155,7,714,Emily_Kinney
156,7,646,Emily_Kinney
157,7,735,Emily_Kinney
158,7,748,Emily_Kinney
159,7,792,Emily_Kinney
160,7,834,Emily_Kinney
161,7,838,Emily_Kinney
162,7,987,Emily_Kinney
163,7,953,Emily_Kinney
164,7,796,Emily_Kinney
165,7,775,Emily_Kinney
166,7,682,Emily_Kinney
167,7,622,Emily_Kinney
