bin,binSize,median,timestamp,article
0,7,164,20150701,Bruno_Langley
1,7,145,20150708,Bruno_Langley
2,7,138,20150715,Bruno_Langley
3,7,129,20150722,Bruno_Langley
4,7,127,20150729,Bruno_Langley
5,7,149,20150805,Bruno_Langley
6,7,134,20150812,Bruno_Langley
7,7,180,20150819,Bruno_Langley
8,7,235,20150826,Bruno_Langley
9,7,156,20150902,Bruno_Langley
10,7,222,20150909,Bruno_Langley
11,7,380,20150916,Bruno_Langley
12,7,267,20150923,Bruno_Langley
13,7,154,20150930,Bruno_Langley
14,7,157,20151007,Bruno_Langley
15,7,206,20151014,Bruno_Langley
16,7,153,20151021,Bruno_Langley
17,7,145,20151028,Bruno_Langley
18,7,122,20151103,Bruno_Langley
19,7,110,20151110,Bruno_Langley
20,7,187,20151117,Bruno_Langley
21,7,120,20151124,Bruno_Langley
22,7,203,20151201,Bruno_Langley
23,7,208,20151208,Bruno_Langley
24,7,176,20151215,Bruno_Langley
25,7,345,20151222,Bruno_Langley
26,7,231,20151229,Bruno_Langley
27,7,175,20160105,Bruno_Langley
28,7,156,20160112,Bruno_Langley
29,7,198,20160119,Bruno_Langley
30,7,131,20160126,Bruno_Langley
31,7,98,20160202,Bruno_Langley
32,7,151,20160209,Bruno_Langley
33,7,107,20160216,Bruno_Langley
34,7,109,20160223,Bruno_Langley
35,7,163,20160301,Bruno_Langley
36,7,156,20160308,Bruno_Langley
37,7,186,20160316,Bruno_Langley
38,7,213,20160323,Bruno_Langley
39,7,169,20160330,Bruno_Langley
40,7,134,20160406,Bruno_Langley
41,7,171,20160413,Bruno_Langley
42,7,407,20160420,Bruno_Langley
43,7,255,20160427,Bruno_Langley
44,7,275,20160504,Bruno_Langley
45,7,239,20160511,Bruno_Langley
46,7,256,20160518,Bruno_Langley
47,7,220,20160525,Bruno_Langley
48,7,1050,20160601,Bruno_Langley
49,7,938,20160608,Bruno_Langley
50,7,411,20160615,Bruno_Langley
51,7,579,20160622,Bruno_Langley
52,7,798,20160629,Bruno_Langley
53,7,3272,20160706,Bruno_Langley
54,7,845,20160713,Bruno_Langley
55,7,599,20160720,Bruno_Langley
56,7,1178,20160727,Bruno_Langley
57,7,915,20160803,Bruno_Langley
58,7,300,20160810,Bruno_Langley
59,7,220,20160817,Bruno_Langley
60,7,264,20160824,Bruno_Langley
61,7,197,20160831,Bruno_Langley
62,7,1607,20160907,Bruno_Langley
63,7,1522,20160914,Bruno_Langley
64,7,545,20160921,Bruno_Langley
65,7,1002,20160928,Bruno_Langley
66,7,409,20161005,Bruno_Langley
67,7,233,20161012,Bruno_Langley
68,7,180,20161019,Bruno_Langley
69,7,160,20161026,Bruno_Langley
70,7,165,20161102,Bruno_Langley
71,7,156,20161108,Bruno_Langley
72,7,209,20161115,Bruno_Langley
73,7,337,20161122,Bruno_Langley
74,7,189,20161129,Bruno_Langley
75,7,349,20161206,Bruno_Langley
76,7,139,20161213,Bruno_Langley
77,7,275,20161220,Bruno_Langley
78,7,312,20161227,Bruno_Langley
79,7,241,20170103,Bruno_Langley
80,7,223,20170110,Bruno_Langley
81,7,200,20170117,Bruno_Langley
82,7,208,20170124,Bruno_Langley
83,7,193,20170131,Bruno_Langley
84,7,239,20170207,Bruno_Langley
85,7,293,20170214,Bruno_Langley
86,7,140,20170221,Bruno_Langley
87,7,139,20170228,Bruno_Langley
88,7,117,20170307,Bruno_Langley
89,7,151,20170315,Bruno_Langley
90,7,122,20170322,Bruno_Langley
91,7,168,20170329,Bruno_Langley
92,7,132,20170405,Bruno_Langley
93,7,134,20170412,Bruno_Langley
94,7,161,20170419,Bruno_Langley
95,7,353,20170426,Bruno_Langley
96,7,205,20170503,Bruno_Langley
97,7,131,20170510,Bruno_Langley
98,7,341,20170517,Bruno_Langley
99,7,155,20170524,Bruno_Langley
100,7,201,20170531,Bruno_Langley
101,7,170,20170607,Bruno_Langley
102,7,350,20170614,Bruno_Langley
103,7,243,20170621,Bruno_Langley
104,7,174,20170628,Bruno_Langley
105,7,343,20170705,Bruno_Langley
106,7,246,20170712,Bruno_Langley
107,7,224,20170719,Bruno_Langley
108,7,394,20170726,Bruno_Langley
109,7,255,20170802,Bruno_Langley
110,7,209,20170809,Bruno_Langley
111,7,208,20170816,Bruno_Langley
112,7,187,20170823,Bruno_Langley
113,7,126,20170830,Bruno_Langley
114,7,122,20170906,Bruno_Langley
115,7,123,20170913,Bruno_Langley
116,7,111,20170920,Bruno_Langley
117,7,189,20170927,Bruno_Langley
118,7,218,20171004,Bruno_Langley
119,7,389,20171011,Bruno_Langley
120,7,1126,20171018,Bruno_Langley
121,7,1631,20171025,Bruno_Langley
122,7,1079,20171101,Bruno_Langley
123,7,538,20171107,Bruno_Langley
124,7,439,20171114,Bruno_Langley
125,7,418,20171121,Bruno_Langley
126,7,1738,20171128,Bruno_Langley
127,7,404,20171205,Bruno_Langley
128,7,273,20171212,Bruno_Langley
129,7,679,20171219,Bruno_Langley
130,7,501,20171226,Bruno_Langley
131,7,456,20180102,Bruno_Langley
132,7,265,20180109,Bruno_Langley
133,7,246,20180116,Bruno_Langley
134,7,353,20180123,Bruno_Langley
135,7,202,20180130,Bruno_Langley
136,7,217,20180206,Bruno_Langley
137,7,209,20180213,Bruno_Langley
138,7,256,20180220,Bruno_Langley
139,7,262,20180227,Bruno_Langley
140,7,219,20180306,Bruno_Langley
141,7,197,20180314,Bruno_Langley
142,7,148,20180321,Bruno_Langley
143,7,244,20180328,Bruno_Langley
144,7,145,20180404,Bruno_Langley
145,7,139,20180411,Bruno_Langley
146,7,154,20180418,Bruno_Langley
147,7,164,20180425,Bruno_Langley
148,7,116,20180502,Bruno_Langley
149,7,143,20180509,Bruno_Langley
150,7,120,20180516,Bruno_Langley
151,7,135,20180523,Bruno_Langley
152,7,171,20180530,Bruno_Langley
153,7,175,20180606,Bruno_Langley
154,7,169,20180613,Bruno_Langley
155,7,139,20180620,Bruno_Langley
156,7,122,20180627,Bruno_Langley
157,7,152,20180704,Bruno_Langley
158,7,135,20180711,Bruno_Langley
159,7,150,20180718,Bruno_Langley
160,7,149,20180725,Bruno_Langley
161,7,161,20180801,Bruno_Langley
162,7,148,20180808,Bruno_Langley
163,7,205,20180815,Bruno_Langley
164,7,153,20180822,Bruno_Langley
165,7,367,20180829,Bruno_Langley
166,7,244,20180905,Bruno_Langley
167,7,190,20180912,Bruno_Langley
