bin,binSize,median,article,timestamp
0,7,0,Alfie_Curtis,20160714
1,7,0,Alfie_Curtis,20160714
2,7,0,Alfie_Curtis,20160714
3,7,0,Alfie_Curtis,20160714
4,7,0,Alfie_Curtis,20160714
5,7,0,Alfie_Curtis,20160714
6,7,0,Alfie_Curtis,20160714
7,7,0,Alfie_Curtis,20160714
8,7,0,Alfie_Curtis,20160714
9,7,0,Alfie_Curtis,20160714
10,7,0,Alfie_Curtis,20160714
11,7,0,Alfie_Curtis,20160714
12,7,0,Alfie_Curtis,20160714
13,7,0,Alfie_Curtis,20160714
14,7,0,Alfie_Curtis,20160714
15,7,0,Alfie_Curtis,20160714
16,7,0,Alfie_Curtis,20160714
17,7,0,Alfie_Curtis,20160714
18,7,0,Alfie_Curtis,20160714
19,7,0,Alfie_Curtis,20160714
20,7,0,Alfie_Curtis,20160714
21,7,0,Alfie_Curtis,20160714
22,7,0,Alfie_Curtis,20160714
23,7,0,Alfie_Curtis,20160714
24,7,0,Alfie_Curtis,20160714
25,7,0,Alfie_Curtis,20160714
26,7,0,Alfie_Curtis,20160714
27,7,0,Alfie_Curtis,20160714
28,7,0,Alfie_Curtis,20160714
29,7,0,Alfie_Curtis,20160714
30,7,0,Alfie_Curtis,20160714
31,7,0,Alfie_Curtis,20160714
32,7,0,Alfie_Curtis,20160714
33,7,0,Alfie_Curtis,20160714
34,7,0,Alfie_Curtis,20160714
35,7,0,Alfie_Curtis,20160714
36,7,0,Alfie_Curtis,20160714
37,7,0,Alfie_Curtis,20160714
38,7,0,Alfie_Curtis,20160714
39,7,0,Alfie_Curtis,20160714
40,7,0,Alfie_Curtis,20160714
41,7,0,Alfie_Curtis,20160714
42,7,0,Alfie_Curtis,20160714
43,7,0,Alfie_Curtis,20160714
44,7,0,Alfie_Curtis,20160714
45,7,0,Alfie_Curtis,20160714
46,7,0,Alfie_Curtis,20160714
47,7,0,Alfie_Curtis,20160714
48,7,0,Alfie_Curtis,20160714
49,7,0,Alfie_Curtis,20160714
50,7,0,Alfie_Curtis,20160714
51,7,0,Alfie_Curtis,20160714
52,7,0,Alfie_Curtis,20160714
53,7,0,Alfie_Curtis,20160714
54,7,0,Alfie_Curtis,20160714
55,7,0,Alfie_Curtis,20160714
56,7,0,Alfie_Curtis,20160714
57,7,0,Alfie_Curtis,20160714
58,7,0,Alfie_Curtis,20160714
59,7,0,Alfie_Curtis,20160714
60,7,0,Alfie_Curtis,20160714
61,7,0,Alfie_Curtis,20160714
62,7,0,Alfie_Curtis,20160714
63,7,0,Alfie_Curtis,20160714
64,7,0,Alfie_Curtis,20160714
65,7,0,Alfie_Curtis,20160714
66,7,0,Alfie_Curtis,20160714
67,7,0,Alfie_Curtis,20160714
68,7,0,Alfie_Curtis,20160714
69,7,0,Alfie_Curtis,20160714
70,7,0,Alfie_Curtis,20160714
71,7,0,Alfie_Curtis,20160714
72,7,0,Alfie_Curtis,20160714
73,7,0,Alfie_Curtis,20160714
74,7,0,Alfie_Curtis,20160714
75,7,0,Alfie_Curtis,20160714
76,7,770,Alfie_Curtis,20160714
77,7,111,Alfie_Curtis,20160714
78,7,53,Alfie_Curtis,20160714
79,7,32,Alfie_Curtis,20160714
80,7,32,Alfie_Curtis,20160714
81,7,26,Alfie_Curtis,20160714
82,7,23,Alfie_Curtis,20160714
83,7,19,Alfie_Curtis,20160714
84,7,20,Alfie_Curtis,20160714
85,7,13,Alfie_Curtis,20160714
86,7,10,Alfie_Curtis,20160714
87,7,10,Alfie_Curtis,20160714
88,7,11,Alfie_Curtis,20160714
89,7,11,Alfie_Curtis,20160714
90,7,11,Alfie_Curtis,20160714
91,7,13,Alfie_Curtis,20160714
92,7,11,Alfie_Curtis,20160714
93,7,29,Alfie_Curtis,20160714
94,7,13,Alfie_Curtis,20160714
95,7,10,Alfie_Curtis,20160714
96,7,16,Alfie_Curtis,20160714
97,7,32,Alfie_Curtis,20160714
98,7,20,Alfie_Curtis,20160714
99,7,10,Alfie_Curtis,20160714
100,7,11,Alfie_Curtis,20160714
101,7,9,Alfie_Curtis,20160714
102,7,6,Alfie_Curtis,20160714
103,7,11,Alfie_Curtis,20160714
104,7,8,Alfie_Curtis,20160714
105,7,9,Alfie_Curtis,20160714
106,7,11,Alfie_Curtis,20160714
107,7,14,Alfie_Curtis,20160714
108,7,11,Alfie_Curtis,20160714
109,7,8,Alfie_Curtis,20160714
110,7,10,Alfie_Curtis,20160714
111,7,8,Alfie_Curtis,20160714
112,7,10,Alfie_Curtis,20160714
113,7,7,Alfie_Curtis,20160714
