bin,binSize,pageviews_median,pageviews_sum,timestamp,article
18,30,80.7272436599594,4162.860513515152,20161222,Pietro_Pellegri
19,30,46.45285192777183,1548.4151605471811,20170120,Pietro_Pellegri
20,30,40.39384428032738,1563.1586066861369,20170219,Pietro_Pellegri
21,30,61.18710068049447,2136.161873703899,20170322,Pietro_Pellegri
22,30,98.34631463795569,3589.9506785855947,20170421,Pietro_Pellegri
23,30,119.29679792907592,13163.293937435808,20170521,Pietro_Pellegri
24,30,124.66569358835983,7219.474064010583,20170620,Pietro_Pellegri
25,30,76.2067761615016,2481.473564602844,20170720,Pietro_Pellegri
26,30,147.61417763407974,10421.14353480766,20170819,Pietro_Pellegri
27,30,1087.2664140799038,62844.73968226721,20170918,Pietro_Pellegri
28,30,215.75401441135307,7921.972707724354,20171018,Pietro_Pellegri
29,30,178.4998402781962,5389.6719928037655,20171116,Pietro_Pellegri
30,30,176.6460601695991,5696.685188826195,20171216,Pietro_Pellegri
31,30,862.5297869308316,56749.84006789929,20180115,Pietro_Pellegri
32,30,447.5121173372684,17779.00403290697,20180214,Pietro_Pellegri
33,30,377.7878872419702,11679.118612761475,20180317,Pietro_Pellegri
34,30,314.94990318494206,9599.321776051524,20180416,Pietro_Pellegri
35,30,302.70605388937605,10110.428963620689,20180516,Pietro_Pellegri
36,30,382.0678094106058,11471.754312619756,20180615,Pietro_Pellegri
37,30,451.1655241045852,14574.273253844041,20180715,Pietro_Pellegri
38,30,548.577841017476,26648.29112215113,20180814,Pietro_Pellegri
39,30,414.766045899736,414.766045899736,20180913,Pietro_Pellegri
