bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,30,171.21486269036262,6973.875957789164,20150701,Kay_Mellor
1,30,97.42316452381397,4984.926904475737,20150731,Kay_Mellor
2,30,71.4604163797669,2226.6812145714134,20150830,Kay_Mellor
3,30,67.66577111621442,2113.371642159234,20150929,Kay_Mellor
4,30,84.13221968834327,2619.257584655214,20151029,Kay_Mellor
5,30,72.10823676711179,2430.6432371019496,20151127,Kay_Mellor
6,30,78.28735102017535,2585.133343049505,20151227,Kay_Mellor
7,30,75.63165992459005,2336.5674746517975,20160126,Kay_Mellor
8,30,119.56261312858132,4338.538290331973,20160225,Kay_Mellor
9,30,109.94870579920897,3708.1584541640364,20160327,Kay_Mellor
10,30,339.6342484290289,18509.227976069862,20160426,Kay_Mellor
11,30,227.96640191969038,11420.150701619174,20160526,Kay_Mellor
12,30,107.55014924727531,3435.057619242289,20160625,Kay_Mellor
13,30,100.60686930956163,2969.968892715218,20160725,Kay_Mellor
14,30,88.96887270670655,2776.2754650112356,20160824,Kay_Mellor
15,30,78.22000554125259,2649.975379204185,20160923,Kay_Mellor
16,30,78.89989358838403,2520.625630342126,20161023,Kay_Mellor
17,30,67.78349328993137,2256.1143508808104,20161121,Kay_Mellor
18,30,89.2522341695655,2897.8128611433735,20161221,Kay_Mellor
19,30,90.82411428467238,6241.186773658872,20170120,Kay_Mellor
20,30,100.38929513826866,3028.152945688773,20170219,Kay_Mellor
21,30,92.61675947964815,2739.571661619525,20170322,Kay_Mellor
22,30,104.76582319646661,3982.8711891045355,20170421,Kay_Mellor
23,30,78.92870414125743,2728.874960938043,20170521,Kay_Mellor
24,30,87.86613981928247,2919.74071141603,20170620,Kay_Mellor
25,30,95.39863410668869,3663.7344145894626,20170720,Kay_Mellor
26,30,132.16110241397718,4070.7588492016507,20170819,Kay_Mellor
27,30,106.66589304401943,3941.904557291821,20170918,Kay_Mellor
28,30,648.457531645163,55490.62167930875,20171018,Kay_Mellor
29,30,736.1575376692858,31821.201347504862,20171116,Kay_Mellor
30,30,848.5137633246969,44111.37650462152,20171216,Kay_Mellor
31,30,504.54282563988045,43177.812439611596,20180115,Kay_Mellor
32,30,165.64260965619496,5432.4705631203,20180214,Kay_Mellor
33,30,149.79665374005725,4841.423090682698,20180317,Kay_Mellor
34,30,148.77523986091364,6782.729990058374,20180416,Kay_Mellor
35,30,114.37086568857819,4610.258745270483,20180516,Kay_Mellor
36,30,99.45062172368894,3408.110473744303,20180615,Kay_Mellor
37,30,118.58383138532017,6524.34720799244,20180715,Kay_Mellor
38,30,111.29457136899572,3540.3791615229943,20180814,Kay_Mellor
39,30,181.58911462277,181.58911462277,20180913,Kay_Mellor
