bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,30,1190.7234325616919,37394.640997189585,20150701,Andre_Braugher
1,30,1356.3795001542344,46758.787212770934,20150731,Andre_Braugher
2,30,1257.07581869038,41781.1156419394,20150830,Andre_Braugher
3,30,1295.9847137078646,38951.74304391857,20150929,Andre_Braugher
4,30,1120.6492058841475,35518.957313434956,20151029,Andre_Braugher
5,30,1207.084218857741,37312.19732713965,20151127,Andre_Braugher
6,30,1799.7116784188343,55238.381934127356,20151227,Andre_Braugher
7,30,1595.5912856818172,49016.3228510969,20160126,Andre_Braugher
8,30,1430.3993600993,43345.77976932397,20160225,Andre_Braugher
9,30,1558.8510485268112,46521.94386403131,20160327,Andre_Braugher
10,30,1322.084856720856,40568.27299035566,20160426,Andre_Braugher
11,30,1283.3387606082742,39914.03120488125,20160526,Andre_Braugher
12,30,1124.9407862489934,35426.010407417365,20160625,Andre_Braugher
13,30,1019.0073881253497,30503.071915145054,20160725,Andre_Braugher
14,30,1344.5478351244162,47218.86746580671,20160824,Andre_Braugher
15,30,1441.8229832156667,44540.93350259625,20160923,Andre_Braugher
16,30,1108.180158096679,35705.940626850985,20161023,Andre_Braugher
17,30,1235.15532707582,36696.68640080647,20161121,Andre_Braugher
18,30,1740.844992642022,52458.10370620525,20161221,Andre_Braugher
19,30,1475.7436864930794,45638.237741183526,20170120,Andre_Braugher
20,30,1188.555577730091,36324.92359665588,20170219,Andre_Braugher
21,30,1150.822606044506,34845.20264949244,20170322,Andre_Braugher
22,30,1467.3349346171253,45094.33341326803,20170421,Andre_Braugher
23,30,1672.979144486243,54118.63005132156,20170521,Andre_Braugher
24,30,1552.9391014116995,47980.20388077896,20170620,Andre_Braugher
25,30,1399.0139348318367,42508.52277782907,20170720,Andre_Braugher
26,30,1376.9600134445534,49139.60029032799,20170819,Andre_Braugher
27,30,2026.082773706982,80260.84995365863,20170918,Andre_Braugher
28,30,1778.2196491452032,54187.67070118956,20171018,Andre_Braugher
29,30,1724.0285947816853,54002.74802954101,20171116,Andre_Braugher
30,30,2079.0021714079394,64867.004514592314,20171216,Andre_Braugher
31,30,1969.474473888531,61151.54136755696,20180115,Andre_Braugher
32,30,1836.9435710236194,56806.03418946033,20180214,Andre_Braugher
33,30,2092.144870382579,64332.886443045914,20180317,Andre_Braugher
34,30,2474.124743563002,95297.39462883552,20180416,Andre_Braugher
35,30,3849.607484589525,112333.85005352425,20180516,Andre_Braugher
36,30,2691.2252372692737,82301.18531162903,20180615,Andre_Braugher
37,30,2772.4896861171264,94439.83905753828,20180715,Andre_Braugher
38,30,2544.2180603673382,78052.6613632406,20180814,Andre_Braugher
39,30,2264.7051511192053,2264.7051511192053,20180913,Andre_Braugher
