bin,binSize,pageviews_median,pageviews_sum,timestamp,article
0,30,743.9176640925723,25534.005344549496,20150701,Derek_Trucks
1,30,578.3816987556168,19503.3741689178,20150731,Derek_Trucks
2,30,631.9457354372615,24161.596939785122,20150830,Derek_Trucks
3,30,601.0929962490229,19123.03496143566,20150929,Derek_Trucks
4,30,623.147276029848,20690.424266292517,20151029,Derek_Trucks
5,30,664.020466112746,20514.886002472842,20151127,Derek_Trucks
6,30,707.2810344898073,23529.26731104222,20151227,Derek_Trucks
7,30,1008.0903570350113,36347.4583295107,20160126,Derek_Trucks
8,30,752.0693636696865,25573.440062288013,20160225,Derek_Trucks
9,30,870.3153573142611,28161.287210769562,20160327,Derek_Trucks
10,30,788.7372522562872,26644.858103169012,20160426,Derek_Trucks
11,30,752.9594395253109,27779.819543946745,20160526,Derek_Trucks
12,30,836.83989569968,30656.920236636233,20160625,Derek_Trucks
13,30,691.5136783388527,23139.680788966918,20160725,Derek_Trucks
14,30,897.8016063295336,32799.62680270793,20160824,Derek_Trucks
15,30,659.8630843677616,20070.167516562804,20160923,Derek_Trucks
16,30,696.1750719328254,23126.95932622932,20161023,Derek_Trucks
17,30,669.3843185998802,25492.47450684516,20161121,Derek_Trucks
18,30,1156.3194370186095,42793.1474999102,20161221,Derek_Trucks
19,30,1102.4655842659363,71665.49425425654,20170120,Derek_Trucks
20,30,852.5873825093679,26416.988442357193,20170219,Derek_Trucks
21,30,974.4253439396551,33703.848855562304,20170322,Derek_Trucks
22,30,793.5054167296084,26002.066061651138,20170421,Derek_Trucks
23,30,1772.0559709503823,86222.78355822182,20170521,Derek_Trucks
24,30,1063.4030745683972,33205.73592435926,20170620,Derek_Trucks
25,30,882.246018907752,28073.847332500078,20170720,Derek_Trucks
26,30,674.4207938848406,20794.28484608698,20170819,Derek_Trucks
27,30,728.2668777151137,22570.788291021257,20170918,Derek_Trucks
28,30,717.5080756061847,22904.023103657582,20171018,Derek_Trucks
29,30,631.2734452823493,22418.772076315676,20171116,Derek_Trucks
30,30,663.4828984565763,20990.461090098106,20171216,Derek_Trucks
31,30,710.509578964273,24942.63397443294,20180115,Derek_Trucks
32,30,713.2965262824204,24196.946561479177,20180214,Derek_Trucks
33,30,664.2297835143346,22169.156937971027,20180317,Derek_Trucks
34,30,684.5732409772463,22841.343181443164,20180416,Derek_Trucks
35,30,713.601575912531,25426.434787256636,20180516,Derek_Trucks
36,30,874.4104719852947,27592.806189406692,20180615,Derek_Trucks
37,30,848.6101396911465,26326.04555529879,20180715,Derek_Trucks
38,30,667.7005314836701,24149.07961979174,20180814,Derek_Trucks
39,30,722.2294331587442,722.2294331587442,20180913,Derek_Trucks
